price,land_area,address_line_2,latitude,longitude,price_per_m2
4944240.0,1308.0,Boeng Kak Ti Pir,11.57468279,104.8932662,3780.0
1500000.0,398.0,Boeng Keng Kang Ti Bei,11.537783,104.920232,3768.844221105528
860000.0,228.8,Chrouy Changvar,11.658559,104.913169,3758.741258741258
950000.0,253.0,Tuol Tumpung Ti Muoy,11.55,104.93,3754.9407114624505
360000.0,96.0,Phsar Daeum Kor,11.55964863,104.91028,3750.0
240000.0,64.0,Pong Tuek,11.48,104.9,3750.0
270000.0,72.0,Chrouy Changvar,11.58,104.93,3750.0
270000.0,72.0,Krang Thnong,11.55,104.89,3750.0
240000.0,64.0,Tuek Thla,11.55,104.89,3750.0
375000.0,100.0,Kamboul,11.55,104.93,3750.0
240000.0,64.0,Tuol Sangke,11.59,104.9,3750.0
255000.0,68.0,Khmuonh,11.55,104.89,3750.0
300000.0,80.0,Toul Svay Prey Ti Mouy,11.54244371,104.9189174,3750.0
300000.0,80.0,Tuol Tumpung Ti Muoy,11.55,104.93,3750.0
320000.0,86.0,Phnom Penh Thmei,11.569135,104.9248,3720.9302325581393
250000.0,67.2,Stueng Mean Chey,11.53,104.91,3720.238095238095
385000.0,103.5,Stueng Mean Chey,11.53,104.91,3719.806763285024
900000.0,242.0,Boeng Proluet,11.55561288,104.9176568,3719.00826446281
5199000.0,1400.0,Nirouth,11.52,104.95,3713.571428571429
5199000.0,1400.0,Nirouth,11.52,104.95,3713.571428571429
359000.0,96.75,Dangkao,11.48,104.9,3710.594315245478
2300000.0,620.0,Boeng Kak Ti Muoy,11.5445,104.913586,3709.677419354839
1200000.0,324.0,Toul Svay Prey Ti Pir,11.55,104.93,3703.703703703704
500000.0,135.0,Boeng Keng Kang Ti Bei,11.54113539,104.9171914,3703.703703703704
500000.0,135.0,Boeng Keng Kang Ti Bei,11.54836916,104.9177064,3703.703703703704
1990000.0,537.5,Chak Angrae Kraom,11.50033097,104.9263403,3702.3255813953488
1850000.0,500.0,Boeng Salang,11.562248,104.898461,3700.0
235000.0,64.0,Tuek Thla,11.55,104.89,3671.875
235000.0,64.0,Boeng Salang,11.57,104.89,3671.875
4400000.0,1200.0,Tuek L'ak Ti Muoy,11.572623,104.89913,3666.6666666666665
55000.0,15.0,Khmuonh,11.62535363,104.8413508,3666.6666666666665
360000.0,98.28,Tumnob Tuek,11.5445,104.913586,3663.003663003663
2200000.0,601.0,Tuek L'ak Ti Muoy,11.56757466,104.8975841,3660.565723793677
285000.0,78.12,Phnom Penh Thmei,11.569135,104.9248,3648.233486943164
700000.0,192.0,Phnom Penh Thmei,11.569135,104.9248,3645.8333333333335
350000.0,96.0,Mittapheap,11.55,104.93,3645.8333333333335
290000.0,80.0,Tuek Thla,11.55,104.89,3625.0
580000.0,160.0,Boeung Tumpun Mouy,11.55240574,104.9116975,3625.0
260000.0,72.0,Toul Svay Prey Ti Mouy,11.55,104.93,3611.1111111111113
450000.0,125.0,Tuol Tumpung Ti Muoy,11.55,104.93,3600.0
360000.0,100.0,Tonle Basak,11.537783,104.920232,3600.0
1800000.0,500.0,Nirouth,11.522551,104.962474,3600.0
5446800.0,1513.0,Boeng Kak Ti Pir,11.562248,104.898461,3600.0
1150000.0,320.0,Ou Baek K'am,11.54433937,104.878069,3593.75
1400000.0,390.0,Chak Angrae Kraom,11.55099,104.916054,3589.74358974359
1900000.0,530.0,Boeng Kak Ti Pir,11.57,104.89,3584.9056603773583
120000.0,33.48,Tonle Basak,11.55359239,104.9334529,3584.229390681004
285000.0,79.8,Phnom Penh Thmei,11.569135,104.9248,3571.428571428572
1500000.0,420.0,Tuol Tumpung Ti Pir,11.5445,104.913586,3571.428571428572
285000.0,79.8,Phnom Penh Thmei,11.56685296,104.9279695,3571.428571428572
1999999.0,560.0,Tuek L'ak Ti Pir,11.562248,104.898461,3571.426785714286
220000.0,61.74,Tumnob Tuek,11.53895956,104.9137162,3563.330093942339
370000.0,104.0,Boeng Trabaek,11.5445,104.913586,3557.692307692308
370000.0,104.0,Boeng Keng Kang Ti Bei,11.5445,104.913586,3557.692307692308
320000.0,90.0,Tuol Tumpung Ti Pir,11.53963081,104.9195492,3555.555555555556
320000.0,90.0,Boeng Salang,11.55319059,104.902751,3555.555555555556
390000.0,110.0,Khmuonh,11.55,104.89,3545.454545454545
850000.0,240.0,Chrouy Changvar,11.58,104.93,3541.6666666666665
255000.0,72.0,Chey Chumneah Ti Mouy,11.59015,104.909641,3541.6666666666665
1300000.0,368.0,Tuek Thla,11.55,104.89,3532.608695652174
178000.0,50.400000000000006,Nirouth,11.52269124,104.9503433,3531.746031746032
360000.0,102.0,Boeng Salang,11.562248,104.898461,3529.4117647058824
550000.0,156.0,Boeng Keng Kang Ti Bei,11.55,104.93,3525.641025641026
450000.0,128.0,Chakto Mukh,11.56624856,104.9237052,3515.625
290000.0,82.5,Phsar Depou Ti Muoy,11.572623,104.89913,3515.151515151515
2200000.0,627.0,Boeng Kak Ti Muoy,11.55,104.93,3508.771929824561
210000.0,60.0,Nirouth,11.52928,104.941454,3500.0
1725500.0,493.0,Srah Chak,11.56742608,104.9240453,3500.0
714000.0,204.0,Boeng Keng Kang Ti Bei,11.55,104.93,3500.0
1890000.0,540.0,Boeng Salang,11.55399409,104.8948828,3500.0
787500.0,225.0,Boeng Kak Ti Muoy,11.537783,104.920235,3500.0
1750000.0,500.0,Boeng Kak Ti Muoy,11.55,104.93,3500.0
350000.0,100.0,Prey Sa,11.48,104.9,3500.0
490000.0,140.0,Ou Baek K'am,11.55,104.89,3500.0
2621500.0,749.0,Boeng Kak Ti Pir,11.572623,104.89913,3500.0
3150000.0,900.0,Chrouy Changvar,11.58,104.93,3500.0
350000.0,100.0,Boeng Tumpun,11.55,104.93,3500.0
2572500.0,735.0,Boeng Keng Kang Ti Bei,11.54400677,104.9169731,3500.0
280000.0,80.0,Boeng Kak Ti Pir,11.57,104.89,3500.0
899900.0,257.18,Tuek L'ak Ti Muoy,11.57,104.89,3499.105684734427
2620000.0,749.0,Tuol Tumpung Ti Muoy,11.53953864,104.9152768,3497.9973297730307
1100000.0,315.0,Tonle Basak,11.55,104.93,3492.063492063492
299900.0,86.0,Toul Svay Prey Ti Mouy,11.54215666,104.9166295,3487.2093023255816
320000.0,92.0,Boeng Keng Kang Ti Bei,11.55,104.93,3478.260869565217
445000.0,128.0,Tuek Thla,11.5516133,104.8711028,3476.5625
250000.0,72.0,Chey Chumneah Ti Mouy,11.59,104.9,3472.222222222222
750000.0,216.0,Toul Svay Prey Ti Mouy,11.54182203,104.9157661,3472.222222222222
420000.0,121.0,Tonle Basak,11.55,104.93,3471.0743801652893
399900.0,115.5,Boeng Keng Kang Ti Pir,11.55,104.93,3462.3376623376626
280000.0,81.0,Kouk Khleang,11.55,104.89,3456.7901234567903
310000.0,90.0,Dangkao,11.48,104.9,3444.4444444444443
220000.0,64.0,Boeng Tumpun,11.55,104.93,3437.5
220000.0,64.0,Ruessei Kaev,11.59,104.9,3437.5
1100000.0,320.0,Ou Baek K'am,11.54707881,104.875944,3437.5
385000.0,112.0,Nirouth,11.52928,104.941454,3437.5
275000.0,80.0,Tonle Basak,11.5451243,104.9287337,3437.5
340000.0,99.0,Chak Angrae Kraom,11.51166572,104.9274104,3434.343434343434
360000.0,105.0,Chrouy Changvar,11.589674,104.925654,3428.5714285714284
900000.0,262.5,Toul Svay Prey Ti Mouy,11.537783,104.920235,3428.5714285714284
250000.0,73.0,Boeng Trabaek,11.55,104.93,3424.657534246576
1500000.0,438.0,Phnom Penh Thmei,11.59844965,104.8782343,3424.657534246576
230000.0,67.2,Chrouy Changvar,11.589674,104.925654,3422.619047619048
260000.0,76.0,Phsar Thmei Ti Bei,11.569135,104.9248,3421.0526315789475
395000.0,115.5,Ruessei Kaev,11.59,104.9,3419.91341991342
395000.0,115.5,Stueng Mean Chey,11.53,104.91,3419.91341991342
1750000.0,512.0,Boeng Kak Ti Pir,11.57,104.89,3417.96875
2200000.0,644.0,Phnom Penh Thmei,11.58941353,104.8691164,3416.1490683229813
900000.0,264.0,Boeng Reang,11.57561,104.92025,3409.090909090909
299900.0,88.0,Tuek L'ak Ti Bei,11.57,104.89,3407.954545454545
350000.0,102.9,Stueng Mean Chey,11.530293,104.898903,3401.3605442176868
340000.0,100.0,Tuol Tumpung Ti Muoy,11.55,104.93,3400.0
1700000.0,500.0,Nirouth,11.522551,104.96247,3400.0
750000.0,221.0,Tonle Basak,11.55,104.93,3393.665158371041
305000.0,90.0,Nirouth,11.53643942,104.9622972,3388.8888888888887
254000.0,75.0,Preaek Lieb,11.589674,104.925654,3386.6666666666665
335000.0,99.0,Chak Angrae Kraom,11.530254,104.897598,3383.838383838384
230000.0,68.0,Stueng Mean Chey,11.530293,104.898903,3382.3529411764707
289000.0,85.5,Nirouth,11.52,104.95,3380.116959064328
270000.0,80.0,Boeng Keng Kang Ti Pir,11.55,104.93,3375.0
270000.0,80.0,Phnom Penh Thmei,11.569135,104.9248,3375.0
270000.0,80.0,Krang Thnong,11.55,104.89,3375.0
270000.0,80.0,Chhbar Ampov Ti Pir,11.52,104.95,3375.0
270000.0,80.0,Chhbar Ampov Ti Pir,11.52,104.95,3375.0
590000.0,175.0,Chak Angrae Kraom,11.55099,104.916054,3371.428571428572
310000.0,92.0,Boeng Keng Kang Ti Bei,11.537783,104.920235,3369.5652173913045
335000.0,100.0,Boeng Trabaek,11.55,104.93,3350.0
335000.0,100.0,Tuol Tumpung Ti Muoy,11.55,104.93,3350.0
1500000.0,448.0,Nirouth,11.52,104.95,3348.214285714286
240000.0,72.0,Krang Thnong,11.55,104.89,3333.333333333333
3000000.0,900.0,Tuol Sangke,11.59015,104.909641,3333.333333333333
160000.0,48.0,Dangkao,11.48,104.9,3333.333333333333
300000.0,90.0,Khmuonh,11.55,104.89,3333.333333333333
330000.0,99.0,Chak Angrae Kraom,11.51073788,104.9265752,3333.333333333333
500000.0,150.0,Boeng Kak Ti Muoy,11.5445,104.913586,3333.333333333333
170000.0,51.0,Chhbar Ampov Ti Muoy,11.5300711,104.9374252,3333.333333333333
250000.0,75.0,Prey Sa,11.49457578,104.8658436,3333.333333333333
550000.0,165.0,Boeng Kak Ti Pir,11.57,104.89,3333.333333333333
280000.0,84.0,Boeng Kak Ti Pir,11.57,104.89,3333.333333333333
499000.0,150.0,Toul Svay Prey Ti Pir,11.54282987,104.9137074,3326.6666666666665
420000.0,126.5,Preaek Lieb,11.589674,104.925654,3320.1581027667985
1820000.0,550.0,Nirouth,11.52,104.95,3309.090909090909
1100000.0,333.0,Phsar Depou Ti Muoy,11.57,104.89,3303.3033033033034
1359600.0,412.0,Boeng Kak Ti Pir,11.5741946,104.9015522,3300.0
300000.0,91.0,Boeng Keng Kang Ti Pir,11.55,104.93,3296.703296703297
300000.0,91.0,Boeng Keng Kang Ti Pir,11.55,104.93,3296.703296703297
780000.0,237.0,Krang Thnong,11.55,104.89,3291.1392405063293
210000.0,64.0,Preaek Pra,11.52,104.95,3281.25
10000000.0,3050.0,Tonle Basak,11.55442893,104.9295021,3278.688524590164
530000.0,161.7,Toul Svay Prey Ti Mouy,11.54448401,104.913771,3277.674706246135
570000.0,174.0,Ou Baek K'am,11.559712,104.878121,3275.862068965517
1800000.0,550.0,Nirouth,11.5350504,104.9576372,3272.7272727272725
980000.0,300.0,Boeng Kak Ti Pir,11.57,104.89,3266.6666666666665
199900.0,61.2,Stueng Mean Chey,11.53,104.91,3266.3398692810456
300000.0,92.0,Phnom Penh Thmei,11.569135,104.9248,3260.8695652173915
234000.0,72.0,Phnom Penh Thmei,11.569135,104.9248,3250.0
390000.0,120.0,Boeng Kak Ti Muoy,11.55,104.93,3250.0
295000.0,91.0,Khmuonh,11.59968857,104.8626304,3241.7582417582416
160000.0,49.4,Nirouth,11.52422761,104.9546031,3238.8663967611337
550000.0,170.0,Tuol Tumpung Ti Muoy,11.55,104.93,3235.294117647059
220000.0,68.0,Nirouth,11.53054719,104.9368366,3235.294117647059
320000.0,99.0,Nirouth,11.522551,104.96247,3232.3232323232323
320000.0,99.0,Nirouth,11.522551,104.96247,3232.3232323232323
1680000.0,520.0,Chak Angrae Kraom,11.50934695,104.9275144,3230.769230769231
330000.0,102.48,Tuol Tumpung Ti Pir,11.5445,104.913586,3220.1405152224825
4500000.0,1400.0,Nirouth,11.52533597,104.9567971,3214.285714285714
270000.0,84.0,Dangkao,11.48,104.9,3214.285714285714
450000.0,140.0,Ou Baek K'am,11.55,104.89,3214.285714285714
4500000.0,1400.0,Nirouth,11.52341939,104.9568089,3214.285714285714
1080000.0,336.0,Nirouth,11.522551,104.96247,3214.285714285714
2250000.0,700.0,Nirouth,11.52,104.95,3214.285714285714
380000.0,118.25,Veal Sbov,11.522551,104.962474,3213.5306553911205
118000.0,36.72,Chey Chumneah Ti Mouy,11.59,104.9,3213.507625272331
270000.0,84.05,Tumnob Tuek,11.54098024,104.9145673,3212.373587150506
260000.0,81.0,Preaek Lieb,11.64932427,104.9162549,3209.8765432098767
260000.0,81.0,Stueng Mean Chey,11.53,104.91,3209.8765432098767
310000.0,96.75,Nirouth,11.522551,104.96247,3204.134366925065
1692800.0,529.0,Boeng Kak Ti Pir,11.57685269,104.8952993,3200.0
1536000.0,480.0,Boeng Kak Ti Muoy,11.537783,104.920232,3200.0
400000.0,125.0,Tuol Tumpung Ti Pir,11.55,104.93,3200.0
400000.0,125.0,Tuek L'ak Ti Pir,11.57,104.89,3200.0
4704000.0,1470.0,Chrouy Changvar,11.58297779,104.9362404,3200.0
20521600.0,6413.0,Mittapheap,11.56585712,104.9128345,3200.0
10240000.0,3200.0,Veal Vong,11.5445,104.913586,3200.0
3680000.0,1150.0,Phnom Penh Thmei,11.58110453,104.867878,3200.0
3680000.0,1150.0,Phnom Penh Thmei,11.5855872,104.8716985,3200.0
960000.0,300.0,Chrouy Changvar,11.589674,104.925654,3200.0
349000.0,109.2,Ou Baek K'am,11.55,104.89,3195.970695970696
349000.0,109.2,Ou Baek K'am,11.55,104.89,3195.970695970696
230000.0,72.0,Phnom Penh Thmei,11.569135,104.9248,3194.4444444444443
230000.0,72.0,Preaek Thmei,11.52,104.95,3194.4444444444443
313000.0,98.1,Nirouth,11.52928,104.941454,3190.621814475025
1750000.0,550.0,Nirouth,11.52,104.95,3181.818181818182
280000.0,88.0,Veal Vong,11.5445,104.913586,3181.818181818182
229000.0,72.0,Preaek Lieb,11.589674,104.925654,3180.555555555556
160000.0,50.4,Nirouth,11.52928,104.941454,3174.6031746031745
1900000.0,600.0,Boeng Kak Ti Muoy,11.5445,104.913586,3166.6666666666665
1900000.0,600.0,Boeng Tumpun,11.55,104.91667,3166.6666666666665
1900000.0,600.0,Boeng Kak Ti Muoy,11.55,104.93,3166.6666666666665
240000.0,76.0,Tuol Tumpung Ti Pir,11.537783,104.920232,3157.894736842105
2000000.0,634.0,Boeng Kak Ti Muoy,11.5818226,104.899496,3154.5741324921137
200000.0,63.45,Phsar Daeum Kor,11.55735171,104.9097558,3152.088258471237
189000.0,60.0,Cheung Aek,11.504923,104.891869,3150.0
399900.0,127.12,Boeng Keng Kang Ti Bei,11.537783,104.920235,3145.846444304594
990000.0,315.0,Chey Chumneah Ti Mouy,11.63034772,104.8780969,3142.8571428571427
385000.0,122.5,Boeng Keng Kang Ti Bei,11.537783,104.920235,3142.8571428571427
580000.0,185.0,Nirouth,11.52,104.95,3135.135135135135
1560000.0,498.0,Phsar Depou Ti Muoy,11.57,104.89,3132.5301204819275
394444.0,126.0,Stueng Mean Chey,11.53,104.91,3130.5079365079364
210000.0,67.2,Chak Angrae Leu,11.55,104.93,3125.0
200000.0,64.0,Tuek Thla,11.55,104.89,3125.0
750000.0,240.0,Boeng Keng Kang Ti Pir,11.55,104.93,3125.0
300000.0,96.0,Boeng Tumpun,11.55,104.93,3125.0
250000.0,80.0,Chhbar Ampov Ti Pir,11.52,104.95,3125.0
250000.0,80.0,Dangkao,11.48,104.9,3125.0
200000.0,64.0,Kakab,11.55,104.93,3125.0
380000.0,121.8,Preaek Lieb,11.64529011,104.916278,3119.8686371100166
1600000.0,514.0,Boeng Kak Ti Pir,11.57,104.89,3112.84046692607
280000.0,90.0,Phnom Penh Thmei,11.58752507,104.8687815,3111.111111111112
550000.0,177.0,Tumnob Tuek,11.537783,104.920235,3107.3446327683614
870000.0,280.0,Phsar Daeum Kor,11.57,104.89,3107.1428571428573
299000.0,96.6,Tuek Thla,11.55,104.89,3095.2380952380954
390000.0,126.5,Chak Angrae Kraom,11.50772016,104.925208,3083.00395256917
1290000.0,418.75,Chak Angrae Leu,11.5183199,104.9242843,3080.597014925373
600000.0,195.0,Tonle Basak,11.537783,104.920235,3076.923076923077
270000.0,88.0,Tuek L'ak Ti Pir,11.57,104.89,3068.181818181818
270000.0,88.0,Chrouy Changvar,11.589674,104.925654,3068.181818181818
1700000.0,555.0,Nirouth,11.5249332,104.9564084,3063.063063063063
1300000.0,425.0,Khmuonh,11.55,104.89,3058.823529411765
3965000.0,1300.0,Boeng Kak Ti Muoy,11.5445,104.913586,3050.0
300000.0,98.4,Prey Sa,11.50259101,104.8795089,3048.780487804878
390000.0,128.0,Boeng Proluet,11.55,104.93,3046.875
280000.0,92.0,Chey Chumneah Ti Pir,11.59015,104.909641,3043.478260869565
149500.0,49.4,Chrouy Changvar,11.589674,104.925654,3026.315789473684
230000.0,76.0,Chrouy Changvar,11.589674,104.925654,3026.315789473684
460000.0,152.5,Toul Svay Prey Ti Mouy,11.54484812,104.9145693,3016.3934426229507
380000.0,126.0,Boeng Kak Ti Pir,11.562248,104.898461,3015.873015873016
380000.0,126.0,Tuek L'ak Ti Bei,11.562248,104.898461,3015.873015873016
120000.0,39.79,Tonle Basak,11.5505668,104.9310509,3015.8331239004774
289900.0,96.6,Phnom Penh Thmei,11.575837,104.9201,3001.035196687371
1500000.0,500.0,Boeng Tumpun,11.55,104.93,3000.0
3825000.0,1275.0,Ruessei Kaev,11.630107,104.904299,3000.0
240000.0,80.0,Veal Sbov,11.55,104.96,3000.0
3600000.0,1200.0,Boeng Kak Ti Pir,11.57,104.89,3000.0
3000000.0,1000.0,Tuol Sangke Ti Mouy,11.5445,104.913586,3000.0
477000.0,159.0,Tuek L'ak Ti Pir,11.57,104.89,3000.0
240000.0,80.0,Boeng Trabaek,11.55,104.93,3000.0
4740000.0,1580.0,Phnom Penh Thmei,11.575837,104.920096,3000.0
180000.0,60.0,Tuek Thla,11.55,104.89,3000.0
630000.0,210.0,Boeng Salang,11.57,104.89,3000.0
1800000.0,600.0,Kilomaetr Lekh Prammuoy,11.59015,104.909641,3000.0
7714200.0,2580.0,Chak Angrae Leu,11.51794828,104.9239898,2990.0
260000.0,87.0,Boeng Kak Ti Muoy,11.5445,104.913586,2988.5057471264367
7710000.0,2580.0,Chak Angrae Leu,11.51794828,104.9239898,2988.372093023256
250000.0,84.0,Dangkao,11.48,104.9,2976.190476190476
380000.0,128.0,Boeng Trabaek,11.5445,104.913586,2968.75
235000.0,79.2,Chrouy Changvar,11.67587638,104.9039992,2967.171717171717
3500000.0,1185.0,Chhbar Ampov Ti Muoy,11.52928,104.941454,2953.5864978902955
950000.0,322.0,Cheung Aek,11.47098485,104.912374,2950.3105590062114
530000.0,180.0,Nirouth,11.522551,104.96247,2944.4444444444443
165000.0,56.1,Stueng Mean Chey Ti Bei,11.5399645,104.8694599,2941.176470588235
1150000.0,391.0,Cheung Aek,11.500658,104.856173,2941.176470588235
165000.0,56.1,Stueng Mean Chey Ti Bei,11.5399645,104.8694599,2941.176470588235
148000.0,50.4,Nirouth,11.52928,104.941454,2936.5079365079364
320000.0,109.0,Phsar Depou Ti Bei,11.562248,104.898461,2935.779816513761
290000.0,99.0,Veal Sbov,11.522551,104.96247,2929.2929292929293
270000.0,92.4,Preaek Aeng,11.52,104.95,2922.077922077922
1095000.0,375.0,Phnom Penh Thmei,11.569135,104.9248,2920.0
480000.0,165.0,Chak Angrae Kraom,11.50194368,104.9264547,2909.090909090909
2399900.0,825.0,Nirouth,11.52,104.95,2908.969696969697
319800.0,110.0,Prey Sa,11.500658,104.856173,2907.2727272727275
279000.0,96.0,Phnom Penh Thmei,11.57561,104.92025,2906.25
215000.0,74.0,Ou Baek K'am,11.55,104.89,2905.4054054054054
490000.0,168.75,Chak Angrae Kraom,11.49370386,104.9255215,2903.703703703704
325000.0,112.0,Chakto Mukh,11.57561,104.92025,2901.785714285714
3422000.0,1180.0,Phnom Penh Thmei,11.569135,104.9248,2900.0
1999000.0,689.5,Chak Angrae Leu,11.5183199,104.9242843,2899.2023205221176
2200000.0,759.0,Boeng Kak Ti Pir,11.5773323,104.8972415,2898.550724637681
270000.0,93.6,Nirouth,11.522551,104.96247,2884.6153846153848
320000.0,111.0,Tuol Sangke Ti Mouy,11.5445,104.913586,2882.8828828828828
357000.0,124.5,Boeng Keng Kang Ti Bei,11.54702723,104.9181764,2867.4698795180725
650000.0,227.0,Boeng Salang,11.572623,104.89913,2863.4361233480176
1600000.0,559.0,Cheung Aek,11.504923,104.891869,2862.2540250447228
920000.0,322.0,Boeng Tumpun,11.55,104.93,2857.1428571428573
2000000.0,700.0,Veal Sbov,11.522551,104.962474,2857.1428571428573
2000000.0,700.0,Chhbar Ampov Ti Muoy,11.53464881,104.9390339,2857.1428571428573
140000.0,49.0,Nirouth,11.52,104.95,2857.1428571428573
490000.0,171.6,Stueng Mean Chey Ti Pir,11.53,104.91,2855.4778554778554
2250000.0,789.0,Boeng Kak Ti Pir,11.562248,104.898461,2851.71102661597
5107200.0,1792.0,Phnom Penh Thmei,11.57561,104.92025,2850.0
1231200.0,432.0,Boeng Trabaek,11.5445,104.913586,2850.0
3000000.0,1052.8,Preaek Lieb,11.589674,104.925654,2849.5440729483284
275000.0,96.6,Dangkao,11.500658,104.856173,2846.7908902691515
1100000.0,386.4,Nirouth,11.52,104.95,2846.7908902691515
460000.0,162.0,Nirouth,11.52928,104.941454,2839.5061728395062
160000.0,56.4,Chrouy Changvar,11.58,104.93,2836.8794326241136
399000.0,140.8,Tuek L'ak Ti Pir,11.57,104.89,2833.806818181818
399000.0,140.8,Tuek L'ak Ti Pir,11.562248,104.898461,2833.806818181818
399000.0,140.8,Tuek L'ak Ti Bei,11.57,104.89,2833.806818181818
680000.0,240.0,Kouk Khleang,11.55,104.89,2833.333333333333
510000.0,180.0,Boeng Keng Kang Ti Bei,11.55,104.93,2833.333333333333
950000.0,336.0,Phnom Penh Thmei,11.569135,104.9248,2827.3809523809523
199000.0,70.5,Tuek L'ak Ti Pir,11.562248,104.898461,2822.695035460993
1200000.0,425.5,Chak Angrae Kraom,11.50588803,104.9377194,2820.21151586369
1200000.0,425.5,Cheung Aek,11.46952683,104.9096846,2820.21151586369
138000.0,49.0,Nirouth,11.52,104.95,2816.326530612245
760000.0,270.0,Chak Angrae Leu,11.51237118,104.9254711,2814.814814814815
195000.0,69.3,Phnom Penh Thmei,11.569135,104.9248,2813.852813852814
180000.0,64.0,Tuol Sangke,11.59,104.9,2812.5
180000.0,64.0,Chey Chumneah Ti Mouy,11.59015,104.909641,2812.5
450000.0,160.0,Ou Baek K'am,11.54615967,104.8761933,2812.5
265000.0,94.5,Nirouth,11.52928,104.941454,2804.232804232804
2430400.0,868.0,Chrouy Changvar,11.589674,104.925654,2800.0
896000.0,320.0,Kouk Khleang,11.55,104.89,2800.0
3304000.0,1180.0,Phnom Penh Thmei,11.58580286,104.8700192,2800.0
160000.0,57.15,Tuek L'ak Ti Bei,11.57,104.89,2799.650043744532
850000.0,303.75,Nirouth,11.522551,104.962474,2798.3539094650205
540000.0,193.0,Chak Angrae Kraom,11.49875785,104.9346796,2797.9274611398964
235000.0,84.0,Veal Sbov,11.55,104.96,2797.619047619048
299000.0,107.1,Ou Baek K'am,11.55,104.89,2791.7833800186745
320000.0,114.75,Nirouth,11.522551,104.96247,2788.6710239651416
870000.0,312.0,Nirouth,11.5350504,104.9576372,2788.4615384615386
170000.0,61.0,Ou Ruessei Ti Muoy,11.5445,104.913586,2786.88524590164
1600000.0,575.0,Chak Angrae Kraom,11.530254,104.8976,2782.608695652174
250000.0,90.0,Phnom Penh Thmei,11.59082913,104.8798885,2777.777777777778
250000.0,90.0,Chak Angrae Kraom,11.50597546,104.9272066,2777.777777777778
200000.0,72.0,Phsar Depou Ti Pir,11.56625288,104.9033823,2777.777777777778
199900.0,72.0,Phsar Daeum Kor,11.57,104.89,2776.3888888888887
133000.0,48.0,Chey Chumneah Ti Mouy,11.59015,104.909641,2770.833333333333
285000.0,102.9,Preaek Lieb,11.589674,104.925654,2769.679300291545
870000.0,315.36,Nirouth,11.5350504,104.9576372,2758.751902587519
320000.0,116.0,Pong Tuek,11.48,104.9,2758.620689655173
248000.0,90.0,Phnom Penh Thmei,11.58747723,104.8763142,2755.555555555556
175000.0,63.55,Kouk Roka,11.65336551,104.8631251,2753.737214791503
185000.0,67.2,Preaek Lieb,11.589674,104.925654,2752.9761904761904
110000.0,40.0,Preaek Phnov,11.65711936,104.8594768,2750.0
275000.0,100.0,Phnom Penh Thmei,11.57561,104.92025,2750.0
550000.0,200.0,Boeng Salang,11.55065161,104.8984824,2750.0
330000.0,120.0,Chrouy Changvar,11.58,104.93,2750.0
265500.0,96.6,Dangkao,11.48,104.9,2748.4472049689443
2300000.0,837.0,Boeng Trabaek,11.55,104.93,2747.909199522103
280000.0,102.0,Kakab Ti Mouy,11.55,104.93,2745.098039215686
200000.0,73.0,Kakab Ti Mouy,11.54881789,104.8615882,2739.72602739726
189000.0,69.0,Dangkao,11.51060501,104.8876217,2739.1304347826085
920000.0,336.0,Chhbar Ampov Ti Pir,11.52,104.95,2738.095238095238
375000.0,137.0,Prey Sa,11.48,104.9,2737.2262773722628
175000.0,64.0,Boeng Tumpun,11.55,104.93,2734.375
295000.0,108.0,Nirouth,11.522551,104.96247,2731.4814814814813
300000.0,110.0,Dangkao,11.48,104.9,2727.2727272727275
450000.0,165.0,Boeng Salang,11.562248,104.898461,2727.2727272727275
1500000.0,550.0,Nirouth,11.5350504,104.9576372,2727.2727272727275
270000.0,99.0,Chrouy Changvar,11.6654159,104.9100873,2727.2727272727275
250000.0,92.0,Phnom Penh Thmei,11.575837,104.9201,2717.391304347826
5000000.0,1841.0,Nirouth,11.52,104.95,2715.9152634437805
1650000.0,608.0,Phsar Depou Ti Pir,11.56551133,104.904168,2713.815789473684
780000.0,287.5,Preaek Ta Sek,11.658559,104.913169,2713.043478260869
260000.0,96.0,Tuek Thla,11.55,104.89,2708.333333333333
950000.0,351.0,Veal Sbov,11.522551,104.96247,2706.5527065527067
1150000.0,425.0,Cheung Aek,11.47560667,104.9177168,2705.8823529411766
1150000.0,425.5,Cheung Aek,11.500658,104.856173,2702.7027027027025
3600000.0,1332.5,Phnom Penh Thmei,11.59043352,104.8720904,2701.688555347092
9960000.0,3688.0,Chak Angrae Leu,11.48309607,104.9197317,2700.6507592190887
9207000.0,3410.0,Chrouy Changvar,11.589674,104.925654,2700.0
4320000.0,1600.0,Ou Baek K'am,11.55,104.89,2700.0
583200.0,216.0,Chrouy Changvar,11.58,104.93,2700.0
226800.0,84.0,Boeng Kak Ti Muoy,11.5445,104.913586,2700.0
1180000.0,437.5,Phnom Penh Thmei,11.575837,104.920096,2697.1428571428573
148000.0,55.0,Ou Ruessei Ti Muoy,11.55,104.93,2690.909090909091
4800000.0,1785.0,Veal Sbov,11.522551,104.962474,2689.075630252101
430000.0,160.0,Boeng Salang,11.562248,104.898461,2687.5
203000.0,75.6,Khmuonh,11.55,104.89,2685.185185185185
248000.0,92.4,Chrouy Changvar,11.63855062,104.9169466,2683.982683982684
180000.0,67.2,Ou Baek K'am,11.55,104.89,2678.5714285714284
