address_subdivision,address_locality,address_line_2,price_per_m2,land_area,price,longitude,latitude,near_Koh_Pich_in_km,Koh_Pich_nearest,Koh_Pich_1_2km,Koh_Pich_2_3km,Koh_Pich_3_5km,Koh_Pich_5_10km,near_Russian_Market_in_km,Russian_Market_nearest,Russian_Market_1_2km,Russian_Market_2_3km,Russian_Market_3_5km,Russian_Market_5_10km,near_AEON_Mall_1_in_km,AEON_Mall_1_nearest,AEON_Mall_1_1_2km,AEON_Mall_1_2_3km,AEON_Mall_1_3_5km,AEON_Mall_1_5_10km,near_AEON_Mall_2_in_km,AEON_Mall_2_nearest,AEON_Mall_2_1_2km,AEON_Mall_2_2_3km,AEON_Mall_2_3_5km,AEON_Mall_2_5_10km,near_AEON_Mall_3_in_km,AEON_Mall_3_nearest,AEON_Mall_3_1_2km,AEON_Mall_3_2_3km,AEON_Mall_3_3_5km,AEON_Mall_3_5_10km,near_Bassac_Lane_in_km,Bassac_Lane_nearest,Bassac_Lane_1_2km,Bassac_Lane_2_3km,Bassac_Lane_3_5km,Bassac_Lane_5_10km,near_Koh_Norea_in_km,Koh_Norea_nearest,Koh_Norea_1_2km,Koh_Norea_2_3km,Koh_Norea_3_5km,Koh_Norea_5_10km,near_Camko_City_in_km,Camko_City_nearest,Camko_City_1_2km,Camko_City_2_3km,Camko_City_3_5km,Camko_City_5_10km,near_Olympic_Stadium_in_km,Olympic_Stadium_nearest,Olympic_Stadium_1_2km,Olympic_Stadium_2_3km,Olympic_Stadium_3_5km,Olympic_Stadium_5_10km,near_Phsar_Tmey_in_km,Phsar_Tmey_nearest,Phsar_Tmey_1_2km,Phsar_Tmey_2_3km,Phsar_Tmey_3_5km,Phsar_Tmey_5_10km,near_Boeng_Keng_Kang_1_in_km,Boeng_Keng_Kang_1_nearest,Boeng_Keng_Kang_1_1_2km,Boeng_Keng_Kang_1_2_3km,Boeng_Keng_Kang_1_3_5km,Boeng_Keng_Kang_1_5_10km,near_Wat_Phnom_in_km,Wat_Phnom_nearest,Wat_Phnom_1_2km,Wat_Phnom_2_3km,Wat_Phnom_3_5km,Wat_Phnom_5_10km,near_Chroy_Changvar_Bridge_in_km,Chroy_Changvar_Bridge_nearest,Chroy_Changvar_Bridge_1_2km,Chroy_Changvar_Bridge_2_3km,Chroy_Changvar_Bridge_3_5km,Chroy_Changvar_Bridge_5_10km,near_Vattanac_Tower_in_km,Vattanac_Tower_nearest,Vattanac_Tower_1_2km,Vattanac_Tower_2_3km,Vattanac_Tower_3_5km,Vattanac_Tower_5_10km,near_Royal_Palace_in_km,Royal_Palace_nearest,Royal_Palace_1_2km,Royal_Palace_2_3km,Royal_Palace_3_5km,Royal_Palace_5_10km,near_Sisowath_Riverside_Park_in_km,Sisowath_Riverside_Park_nearest,Sisowath_Riverside_Park_1_2km,Sisowath_Riverside_Park_2_3km,Sisowath_Riverside_Park_3_5km,Sisowath_Riverside_Park_5_10km,near_Phnom_Penh_Airport_in_km,Phnom_Penh_Airport_nearest,Phnom_Penh_Airport_1_2km,Phnom_Penh_Airport_2_3km,Phnom_Penh_Airport_3_5km,Phnom_Penh_Airport_5_10km,near_Phsar_Chas_in_km,Phsar_Chas_nearest,Phsar_Chas_1_2km,Phsar_Chas_2_3km,Phsar_Chas_3_5km,Phsar_Chas_5_10km,near_Phsar_kandal_in_km,Phsar_kandal_nearest,Phsar_kandal_1_2km,Phsar_kandal_2_3km,Phsar_kandal_3_5km,Phsar_kandal_5_10km,n_cafe_5km,nearest_cafe,n_cafe_in_1km,n_cafe_in_1km_to_2km,n_cafe_in_2km_to_3km,n_cafe_in_3km_to_5km,n_gas_station_5km,nearest_gas_station,n_gas_station_in_1km,n_gas_station_in_1km_to_2km,n_gas_station_in_2km_to_3km,n_gas_station_in_3km_to_5km,n_hospital_5km,nearest_hospital,n_hospital_in_1km,n_hospital_in_1km_to_2km,n_hospital_in_2km_to_3km,n_hospital_in_3km_to_5km,n_hotel_5km,nearest_hotel,n_hotel_in_1km,n_hotel_in_1km_to_2km,n_hotel_in_2km_to_3km,n_hotel_in_3km_to_5km,n_mart_5km,nearest_mart,n_mart_in_1km,n_mart_in_1km_to_2km,n_mart_in_2km_to_3km,n_mart_in_3km_to_5km,n_pre_school_5km,nearest_pre_school,n_pre_school_in_1km,n_pre_school_in_1km_to_2km,n_pre_school_in_2km_to_3km,n_pre_school_in_3km_to_5km,n_secondary_school_5km,nearest_secondary_school,n_secondary_school_in_1km,n_secondary_school_in_1km_to_2km,n_secondary_school_in_2km_to_3km,n_secondary_school_in_3km_to_5km,n_primary_school_5km,nearest_primary_school,n_primary_school_in_1km,n_primary_school_in_1km_to_2km,n_primary_school_in_2km_to_3km,n_primary_school_in_3km_to_5km,n_university_5km,nearest_university,n_university_in_1km,n_university_in_1km_to_2km,n_university_in_2km_to_3km,n_university_in_3km_to_5km,n_seven_eleven_5km,nearest_seven_eleven,n_seven_eleven_in_1km,n_seven_eleven_in_1km_to_2km,n_seven_eleven_in_2km_to_3km,n_seven_eleven_in_3km_to_5km,n_resturant_5km,nearest_resturant,n_resturant_in_1km,n_resturant_in_1km_to_2km,n_resturant_in_2km_to_3km,n_resturant_in_3km_to_5km,n_super_market_5km,nearest_super_market,n_super_market_in_1km,n_super_market_in_1km_to_2km,n_super_market_in_2km_to_3km,n_super_market_in_3km_to_5km,n_borey_5km,nearest_borey,n_borey_in_1km,n_borey_in_1km_to_2km,n_borey_in_2km_to_3km,n_borey_in_3km_to_5km,n_bank_5km,nearest_bank,n_bank_in_1km,n_bank_in_1km_to_2km,n_bank_in_2km_to_3km,n_bank_in_3km_to_5km,n_atm_5km,nearest_atm,n_atm_in_1km,n_atm_in_1km_to_2km,n_atm_in_2km_to_3km,n_atm_in_3km_to_5km,f_bridleway,f_corridor,f_cycleway,f_disused,f_footway,f_motorway,f_path,f_pedestrian,f_primary,f_residential,f_road,f_secondary,f_service,f_steps,f_tertiary,f_track,f_trunk,f_trunk_link,f_unclassified,f_unused,geometry,population,h_id,mean_price_per_m2,max_price_per_m2,median_price_per_m2,min_price_per_m2
Phnom Penh,Russey Keo,Svay Pak,730.4,146.0,106638.4,104.85298623435185,11.645694078030148,14,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,6,0,0,0,0,1,19,0,0,0,0,0,13,0,0,0,0,0,15,0,0,0,0,0,7,0,0,0,0,1,11,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,10,0,0,0,0,0,9,0,0,0,0,1,10,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,11,0,1,1,3,6,19,0,1,3,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,POINT (104.8529862343518 11.64569407803015),2260.0,886580d25dfffff,853.0899999999999,1007.26,815.43,722.45
Phnom Penh,Chraoy Chongvar,Preaek Ta Sek,607.94,234.0,142257.96000000002,104.88760382838386,11.6469604454912,12,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,5,0,0,0,0,1,18,0,0,0,0,0,11,0,0,0,0,0,13,0,0,0,0,0,5,0,0,0,0,1,10,0,0,0,0,0,9,0,0,0,0,1,11,0,0,0,0,0,8,0,0,0,0,1,7,0,0,0,0,1,8,0,0,0,0,1,10,0,0,0,0,0,9,0,0,0,0,1,12,0,0,0,0,0,9,0,0,0,0,1,9,0,0,0,0,1,16,0,0,3,3,10,27,0,0,6,7,14,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,0,0,1,1,5,6,0,1,2,0,3,3,0,0,0,0,3,2,0,0,0,0,2,8,0,0,0,2,6,0,0,0,0,0,0,1,0,0,0,0,1,14,0,0,3,3,8,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,POINT (104.8876038283839 11.6469604454912),6.0,886584699bfffff,619.57,653.07,607.94,597.7
Phnom Penh,Dangkao,Spean Thma,270.19,124.0,33503.56,104.8908957133925,11.475390218785623,10,0,0,0,0,0,7,0,0,0,0,1,9,0,0,0,0,1,13,0,0,0,0,0,2,0,0,1,0,0,9,0,0,0,0,1,10,0,0,0,0,0,13,0,0,0,0,0,9,0,0,0,0,1,10,0,0,0,0,0,9,0,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,12,1,0,0,0,11,20,1,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,5,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,1,23,0,2,3,2,16,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,POINT (104.8908957133925 11.47539021878562),1182.0,88658461c9fffff,491.12624999999997,1204.06,272.98,227.02
Phnom Penh,Russey Keo,Tuol Sangke,1928.85,104.0,200600.4,104.9003062482833,11.590554466860556,6,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,2,0,0,1,0,0,11,0,0,0,0,0,5,0,0,0,0,1,7,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,1,0,3,0,0,0,1,0,5,0,0,0,0,1,2,0,0,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,4,0,0,0,1,0,4,0,0,0,1,0,8,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,151,3,9,15,47,77,134,4,6,23,36,65,95,0,0,2,23,70,81,0,3,1,10,67,91,2,1,11,13,64,69,0,8,17,9,35,65,2,1,11,13,38,58,0,0,13,12,33,97,3,2,6,47,39,25,0,3,1,7,14,103,0,0,2,5,96,78,0,6,9,12,51,22,0,1,7,5,9,109,0,4,8,16,81,557,8,8,42,85,414,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,POINT (104.9003062482833 11.59055446686056),8037.0,88658468c9fffff,2104.9388057865453,5347.222222222223,1891.8713982408249,500.0
Phnom Penh,Saensokh,Phnom Penh Thmei,2436.65,128.0,311891.2,104.84676305172036,11.587552804271038,11,0,0,0,0,0,8,0,0,0,0,1,10,0,0,0,0,0,4,0,0,0,1,0,13,0,0,0,0,0,9,0,0,0,0,1,12,0,0,0,0,0,4,0,0,0,1,0,7,0,0,0,0,1,8,0,0,0,0,1,9,0,0,0,0,1,8,0,0,0,0,1,7,0,0,0,0,1,7,0,0,0,0,1,9,0,0,0,0,1,9,0,0,0,0,1,4,0,0,0,1,0,8,0,0,0,0,1,9,0,0,0,0,1,42,0,1,4,6,31,73,0,5,6,12,50,3,0,0,0,0,3,13,0,1,0,3,9,3,0,0,0,1,2,17,0,0,1,5,11,14,0,0,3,3,8,25,1,0,2,8,14,25,0,0,1,1,23,9,0,0,2,1,6,1,0,0,0,0,1,12,0,1,0,1,10,23,0,4,3,3,13,12,0,0,0,4,8,20,0,0,0,4,16,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,POINT (104.8467630517204 11.58755280427104),2709.0,8865846f21fffff,2072.212081918506,2582.11,2489.535,748.7266553480475
Phnom Penh,Dangkao,Sak Sampov,883.01,190.0,167771.9,104.85033726977488,11.448514460037917,15,0,0,0,0,0,12,0,0,0,0,0,14,0,0,0,0,0,17,0,0,0,0,0,8,0,0,0,0,1,14,0,0,0,0,0,15,0,0,0,0,0,16,0,0,0,0,0,13,0,0,0,0,0,15,0,0,0,0,0,13,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,16,0,0,0,0,0,11,0,0,0,0,0,16,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,POINT (104.8503372697749 11.44851446003792),299.0,88658460ebfffff,355.191822991823,883.01,217.15,52.91005291005291
Phnom Penh,Pur SenChey,Snaor,170.38,226.0,38505.88,104.75747626060522,11.579019154508751,20,0,0,0,0,0,17,0,0,0,0,0,19,0,0,0,0,0,13,0,0,0,0,0,20,0,0,0,0,0,18,0,0,0,0,0,21,0,0,0,0,0,14,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,18,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,9,0,0,0,0,1,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (104.7574762606052 11.57901915450875),450.0,8865846c3bfffff,124.26714285714286,177.65,120.84,92.96
Phnom Penh,Pur SenChey,Kakab,1733.91,34.0,58952.94,104.8291642522591,11.563779977809508,12,0,0,0,0,0,9,0,0,0,0,1,11,0,0,0,0,0,7,0,0,0,0,1,12,0,0,0,0,0,10,0,0,0,0,0,13,0,0,0,0,0,7,0,0,0,0,1,8,0,0,0,0,1,9,0,0,0,0,1,10,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,9,0,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,1,0,1,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,31,0,2,1,8,20,59,1,3,5,16,34,0,0,0,0,0,0,11,0,0,1,2,8,1,0,0,0,0,1,7,0,0,0,2,5,9,0,0,0,3,6,23,0,0,3,7,13,9,0,0,0,0,9,9,0,1,1,3,4,0,0,0,0,0,0,5,0,0,0,2,3,17,1,1,2,4,9,0,0,0,0,0,0,8,0,0,0,4,4,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,POINT (104.8291642522591 11.56377997780951),4100.0,8865846f03fffff,1844.8260000000002,1998.98,1850.55,1733.91
Phnom Penh,Dangkao,Krang Pongro,231.08,186.0,42980.880000000005,104.79492962773854,11.446903931241318,19,0,0,0,0,0,16,0,0,0,0,0,18,0,0,0,0,0,19,0,0,0,0,0,13,0,0,0,0,0,18,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,17,0,0,0,0,0,19,0,0,0,0,0,18,0,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,12,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,POINT (104.7949296277385 11.44690393124132),1131.0,8865846093fffff,505.3863636363636,1347.57,254.79,221.29
Phnom Penh,Chbar Ampov,Nirouth,1776.69,124.0,220309.56,104.95551457315923,11.53385001974828,2,0,0,1,0,0,4,0,0,0,1,0,2,0,0,1,0,0,10,0,0,0,0,0,7,0,0,0,0,1,3,0,0,0,1,0,1,0,1,0,0,0,9,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,4,0,0,0,1,0,5,0,0,0,0,1,7,0,0,0,0,1,6,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,12,0,0,0,0,0,5,0,0,0,0,1,4,0,0,0,1,0,85,5,2,6,11,61,51,2,2,7,4,36,37,0,1,0,3,33,45,0,0,0,5,40,44,0,0,1,3,40,44,0,0,4,1,39,33,0,1,1,4,27,24,0,0,2,3,19,15,0,0,0,1,14,18,1,1,1,2,13,61,0,0,0,0,61,45,2,0,0,4,39,17,1,3,3,2,8,36,0,0,0,4,32,242,0,0,0,8,234,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,POINT (104.9555145731592 11.53385001974828),4083.0,8865846a57fffff,2382.6070227679056,4824.561403508772,2195.121951219512,1379.3103448275865
Phnom Penh,Pur SenChey,Boeng Thum,153.63,36.0,5530.68,104.77770095388443,11.45845704579044,20,0,0,0,0,0,17,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,15,0,0,0,0,0,19,0,0,0,0,0,21,0,0,0,0,0,19,0,0,0,0,0,18,0,0,0,0,0,19,0,0,0,0,0,18,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,12,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,POINT (104.7777009538844 11.45845704579044),76.0,886584650dfffff,161.36875,174.23,155.755,153.47
Phnom Penh,Chraoy Chongvar,Kaoh Dach,186.86,60.0,11211.6,104.93080579651806,11.663564437170724,12,0,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,8,0,0,0,0,1,20,0,0,0,0,0,12,0,0,0,0,0,13,0,0,0,0,0,8,0,0,0,0,1,11,0,0,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,9,0,0,0,0,1,8,0,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,16,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,2,1,3,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (104.9308057965181 11.66356443717072),19.0,88658469ebfffff,189.39249999999998,197.66,189.76,181.04
Phnom Penh,Praek Pnov,Kouk Roka,715.12,234.0,167338.08,104.80294149489904,11.622115889459849,17,0,0,0,0,0,15,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,1,19,0,0,0,0,0,15,0,0,0,0,0,18,0,0,0,0,0,10,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,15,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,8,0,0,0,0,1,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (104.802941494899 11.62211588945985),155.0,8865846d03fffff,758.55,801.98,758.55,715.12
Phnom Penh,Praek Pnov,Ponsang,193.19,76.0,14682.44,104.74887035722644,11.611117387656828,22,0,0,0,0,0,19,0,0,0,0,0,21,0,0,0,0,0,14,0,0,0,0,0,22,0,0,0,0,0,20,0,0,0,0,0,23,0,0,0,0,0,15,0,0,0,0,0,18,0,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,11,0,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (104.7488703572264 11.61111738765683),608.0,8865846dd5fffff,195.37,202.31,193.59,191.99
Phnom Penh,Dangkao,Tien,259.79,118.0,30655.22,104.86536389884758,11.421925656582024,16,0,0,0,0,0,14,0,0,0,0,0,15,0,0,0,0,0,19,0,0,0,0,0,8,0,0,0,0,1,16,0,0,0,0,0,16,0,0,0,0,0,19,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,15,0,0,0,0,0,18,0,0,0,0,0,19,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,14,0,0,0,0,0,18,0,0,0,0,0,17,0,0,0,0,0,2,0,0,0,0,2,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,POINT (104.8653638988476 11.42192565658202),206.0,88658462a5fffff,191.65,259.79,194.48,159.47
Phnom Penh,Saensokh,Phnom Penh Thmei,2376.82,128.0,304232.96,104.849419435393,11.592792832510453,11,0,0,0,0,0,9,0,0,0,0,1,10,0,0,0,0,0,3,0,0,0,1,0,14,0,0,0,0,0,9,0,0,0,0,1,12,0,0,0,0,0,4,0,0,0,1,0,7,0,0,0,0,1,7,0,0,0,0,1,9,0,0,0,0,1,8,0,0,0,0,1,7,0,0,0,0,1,7,0,0,0,0,1,9,0,0,0,0,1,9,0,0,0,0,1,4,0,0,0,1,0,8,0,0,0,0,1,9,0,0,0,0,1,42,1,0,4,9,28,72,1,0,8,12,51,3,0,0,0,0,3,11,0,1,0,3,7,3,0,0,0,1,2,18,0,0,1,5,12,13,0,0,0,6,7,23,0,1,0,5,17,26,0,0,1,1,24,9,0,0,0,3,6,1,0,0,0,0,1,12,0,0,1,1,10,23,2,0,5,2,14,12,0,0,0,4,8,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,POINT (104.849419435393 11.59279283251045),2842.0,8865846f25fffff,2144.8133238904625,2641.72,2438.785,460.3399433427762
Phnom Penh,Chbar Ampov,Preaek Thmei,355.2,126.0,44755.2,104.9991780756079,11.490122122253464,9,0,0,0,0,1,10,0,0,0,0,0,9,0,0,0,0,1,17,0,0,0,0,0,9,0,0,0,0,1,10,0,0,0,0,0,7,0,0,0,0,1,16,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,18,0,0,0,0,0,12,0,0,0,0,0,11,0,0,0,0,0,2,0,0,0,0,2,5,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,POINT (104.9991780756079 11.49012212225346),45.0,886584788dfffff,411.9525,461.23,419.34000000000003,355.2
Phnom Penh,Praek Pnov,Ponsang,262.23,62.0,16258.260000000002,104.72686948189506,11.594574682639244,23,0,0,0,0,0,21,0,0,0,0,0,22,0,0,0,0,0,16,0,0,0,0,0,23,0,0,0,0,0,22,0,0,0,0,0,25,0,0,0,0,0,17,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0,0,0,13,0,0,0,0,0,21,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,POINT (104.7268694818951 11.59457468263924),383.0,8865846cadfffff,258.46500000000003,262.23,258.46500000000003,254.7
Phnom Penh,Pur SenChey,Ovlaok,88.46,170.0,15038.2,104.71513823983564,11.567533695230216,24,0,0,0,0,0,21,0,0,0,0,0,23,0,0,0,0,0,18,0,0,0,0,0,23,0,0,0,0,0,23,0,0,0,0,0,26,0,0,0,0,0,19,0,0,0,0,0,21,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0,0,0,21,0,0,0,0,0,23,0,0,0,0,0,23,0,0,0,0,0,13,0,0,0,0,0,22,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,POINT (104.7151382398356 11.56753369523022),562.0,8865846c89fffff,96.77666666666666,113.09,88.78,88.46
