id,price_display,bedrooms,bathrooms,land_area,address_subdivision,address_locality,address_line_2,category_name,is_parent,type,latitude,longitude
246731.0,1440000.0,,,360.0,Phnom Penh,Chamkarmon,Tonle Bassac,other,False,commercial,11.54333294,104.922292
154564.0,750000.0,5.0,6.0,358.0,Phnom Penh,Chbar Ampov,Nirouth,Villa,False,residential,11.52,104.95
154567.0,750000.0,5.0,6.0,358.0,Phnom Penh,Chbar Ampov,Nirouth,Villa,False,residential,11.52,104.95
233665.0,220000.0,4.0,5.0,357.24,Phnom Penh,Chbar Ampov,Nirouth,Unit,False,residential,11.52928,104.941454
226480.0,675000.0,5.0,6.0,355.0,Phnom Penh,Chbar Ampov,Nirouth,Villa,False,residential,11.52928,104.941454
244365.0,3800000.0,,,355.0,Phnom Penh,Chamkarmon,BKK 2,ServicedApartment,False,residential,11.55293667,104.9193044
242962.0,3900000.0,,,355.0,Phnom Penh,7 Makara,Veal Vong,Offices,False,commercial,11.47115202,104.9419763
244664.0,3900000.0,,,355.0,Phnom Penh,Chamkarmon,BKK 2,other,False,commercial,11.54839853,104.9190916
231377.0,1419760.0,4.0,4.0,354.0,Phnom Penh,Chroy Changvar,Chroy Changvar,Condo,False,residential,11.59216044,104.9264032
181684.0,4900000.0,12.0,7.0,353.85,Phnom Penh,Chbar Ampov,Nirouth,Villa,False,residential,11.52,104.95
230541.0,650000.0,5.0,7.0,352.5,Phnom Penh,Russey Keo,Chrang Chamres I,Villa,False,residential,11.59015,104.909641
178564.0,790000.0,5.0,7.0,352.0,Phnom Penh,Sen Sok,Phnom Penh Thmey,Villa,False,residential,11.57561,104.92025
211256.0,675000.0,6.0,7.0,352.0,Phnom Penh,Sen Sok,Krang Thnong,Villa,False,residential,11.55,104.89
227134.0,1950000.0,5.0,6.0,352.0,Phnom Penh,Chamkarmon,Olympic,Shophouse,False,residential,11.5445,104.913586
202817.0,680000.0,5.0,6.0,351.0,Phnom Penh,Sen Sok,Phnom Penh Thmey,Villa,False,residential,11.57561,104.92025
249968.0,950000.0,6.0,5.0,351.0,Phnom Penh,Chbar Ampov,Veal Sbov,Villa,False,residential,11.522551,104.96247
229078.0,912000.0,,,350.44,Phnom Penh,Chamkarmon,Tonle Bassac,Offices,False,commercial,11.55192224,104.9406351
233082.0,1750000.0,5.0,4.0,350.0,Phnom Penh,Chamkarmon,Tonle Bassac,Villa,False,residential,11.5417592,104.9309557
202790.0,630000.0,4.0,2.0,350.0,Phnom Penh,Chroy Changvar,Chroy Changvar,House,False,residential,11.58,104.93
249633.0,1450000.0,5.0,5.0,350.0,Phnom Penh,Chamkarmon,Tonle Bassac,Villa,False,residential,11.537783,104.920235
235438.0,3500000.0,,45.0,350.0,Phnom Penh,Daun Penh,Chey Chumneah,other,False,commercial,11.569135,104.9248
185281.0,3000000.0,32.0,30.0,350.0,Phnom Penh,Toul Kork,Boeung Kak 2,other,False,commercial,11.57,104.89
198140.0,595000.0,,,350.0,Phnom Penh,Chroy Changvar,Chroy Changvar,Land,False,commercial,11.57615134,104.9380499
221257.0,5700000.0,9.0,11.0,348.6,Phnom Penh,Chbar Ampov,Nirouth,Villa,False,residential,11.51680412,104.9572098
222775.0,5500000.0,9.0,11.0,348.6,Phnom Penh,Chbar Ampov,Nirouth,Villa,False,residential,11.51935142,104.9557561
224875.0,5500000.0,9.0,11.0,348.6,Phnom Penh,Chbar Ampov,Nirouth,Villa,False,residential,11.521711,104.9569035
221239.0,5700000.0,9.0,11.0,348.6,Phnom Penh,Chbar Ampov,Nirouth,Villa,False,residential,11.52,104.95
213182.0,160000.0,,,348.0,Phnom Penh,Sen Sok,Kouk Khleang,Land/Development,False,residential,11.62727696,104.8452807
243193.0,4800000.0,10.0,12.0,346.5,Phnom Penh,Chbar Ampov,Veal Sbov,Villa,False,residential,11.522551,104.962474
244083.0,880000.0,,,346.0,Phnom Penh,Meanchey,Stueng Mean chey 2,Land/Development,False,residential,11.52754623,104.8878492
238101.0,679000.0,5.0,7.0,345.0,Phnom Penh,Dangkao,Prey Sa,Villa,False,residential,11.36971336,104.9235596
238102.0,679000.0,5.0,7.0,345.0,Phnom Penh,Dangkao,Prey Sa,Villa,False,residential,11.36935993,104.9230187
245517.0,510000.0,5.0,7.0,345.0,Phnom Penh,Russey Keo,Tuol Sangke,Villa,False,residential,11.62405017,104.8879878
245535.0,690000.0,5.0,6.0,343.0,Phnom Penh,Toul Kork,Boeung Kak 2,Villa,False,residential,11.58370825,104.8899683
245743.0,680000.0,5.0,5.0,343.0,Phnom Penh,Toul Kork,Boeung Kak 1,Villa,False,residential,11.58007104,104.8985529
218870.0,2000000.0,6.0,7.0,340.0,Phnom Penh,Chamkarmon,Boeung Trabek,Villa,False,residential,11.55,104.93
247688.0,460000.0,9.0,9.0,340.0,Phnom Penh,Russey Keo,Chrang Chamres I,Villa,False,residential,11.630107,104.904299
242901.0,6500000.0,43.0,50.0,338.0,Phnom Penh,Chamkarmon,BKK 3,other,False,commercial,11.537783,104.920232
237686.0,6500000.0,,,337.5,Phnom Penh,Chamkarmon,BKK 2,other,False,commercial,11.5445,104.913586
199865.0,799000.0,,,337.0,Phnom Penh,Chamkarmon,Toul Tum Poung 2,Land/Development,False,residential,11.55,104.93
235498.0,950000.0,6.0,7.0,336.0,Phnom Penh,Sen Sok,Phnom Penh Thmey,Villa,False,residential,11.569135,104.9248
188617.0,920000.0,,,336.0,Phnom Penh,Chbar Ampov,Chbar Ampov II,Land/Development,False,residential,11.52,104.95
222244.0,180000.0,4.0,5.0,336.0,Phnom Penh,Por Sen Chey,Kamboul,Villa,False,residential,11.52808017,104.8141754
245066.0,1080000.0,6.0,6.0,336.0,Phnom Penh,Chbar Ampov,Nirouth,Villa,False,residential,11.522551,104.96247
236874.0,2500000.0,9.0,9.0,336.0,Phnom Penh,7 Makara,Veal Vong,Villa,False,residential,11.5445,104.913586
226988.0,2500000.0,9.0,9.0,336.0,Phnom Penh,7 Makara,Boeung Prolit,Villa,False,residential,11.55862749,104.9178775
235740.0,1444800.0,3.0,,336.0,Phnom Penh,Chamkarmon,BKK 3,Business,False,commercial,11.5445,104.913586
229834.0,600000.0,3.0,4.0,333.0,Phnom Penh,Toul Kork,Boeung Kak 1,Condo,False,residential,11.5445,104.913586
162344.0,1100000.0,,,333.0,Phnom Penh,Toul Kork,Phsar Depou I,Villa,False,residential,11.57,104.89
224202.0,320000.0,,,330.0,Phnom Penh,Meanchey,Stueng Mean chey,Land/Development,False,residential,11.530293,104.898903
214181.0,859000.0,5.0,6.0,325.0,Phnom Penh,Chbar Ampov,Nirouth,Villa,False,residential,11.52,104.95
208492.0,307200.0,5.0,4.0,325.0,Phnom Penh,Russey Keo,Svay Pak,Shophouse,False,residential,11.63837739,104.8782266
241492.0,80000.0,,,325.0,Phnom Penh,Por Sen Chey,Chaom Chau 1,Warehouse,False,commercial,11.531227,104.844833
235273.0,2500000.0,13.0,8.0,324.0,Phnom Penh,Meanchey,Stueng Mean chey 1,Apartment,False,residential,11.530293,104.898903
232191.0,150000.0,4.0,5.0,324.0,Phnom Penh,Chbar Ampov,Chbar Ampov I,Retreat,False,residential,11.52928,104.941454
224046.0,480000.0,4.0,5.0,324.0,Phnom Penh,Toul Kork,Boeung Kak 1,Retreat,False,residential,11.5445,104.913586
245658.0,620000.0,,,324.0,Phnom Penh,Russey Keo,Tuol Sangkae 1,Land/Development,False,residential,11.58642889,104.9103144
184900.0,1200000.0,5.0,6.0,324.0,Phnom Penh,Chamkarmon,Toul Svay Prey 2,Retreat,False,residential,11.55,104.93
234404.0,850000.0,5.0,6.0,324.0,Phnom Penh,Chbar Ampov,Nirouth,Villa,False,residential,11.52928,104.941454
156813.0,1318438.0,4.0,3.0,323.1,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.55617683,104.9282229
157847.0,1318438.0,4.0,3.0,323.0,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.55,104.93
226481.0,785000.0,5.0,6.0,322.0,Phnom Penh,Dangkao,Cheung Aek,Villa,False,residential,11.500658,104.856173
234204.0,600000.0,5.0,6.0,322.0,Phnom Penh,Russey Keo,Chrang Chamres 2,Villa,False,residential,11.59015,104.909641
150446.0,920000.0,5.0,6.0,322.0,Phnom Penh,Meanchey,Boeung Tumpun,Villa,False,residential,11.55,104.93
205243.0,950000.0,5.0,4.0,322.0,Phnom Penh,Dangkao,Cheung Aek,Villa,False,residential,11.47098485,104.912374
212915.0,550000.0,5.0,7.0,322.0,Phnom Penh,Dangkao,Dangkao,Villa,False,residential,11.48,104.9
222960.0,835000.0,5.0,6.0,322.0,Phnom Penh,Dangkao,Dangkao,Villa,False,residential,11.500658,104.856173
235034.0,800000.0,5.0,6.0,322.0,Phnom Penh,Dangkao,Cheung Aek,Villa,False,residential,11.500658,104.856173
165416.0,559000.0,4.0,6.0,322.0,Phnom Penh,Russey Keo,Chrang Chamres 2,Villa,False,residential,11.62843481,104.9034945
230572.0,550000.0,5.0,7.0,322.0,Phnom Penh,Chroy Changvar,Preaek Lieb,Villa,False,residential,11.589674,104.925654
240443.0,530000.0,6.0,7.0,322.0,Phnom Penh,Russey Keo,Chrang Chamres 2,Villa,False,residential,11.59015,104.909641
234033.0,600000.0,5.0,6.0,322.0,Phnom Penh,Russey Keo,Russey Keo,Villa,False,residential,11.59015,104.909641
230531.0,860000.0,5.0,7.0,322.0,Phnom Penh,Meanchey,Chak Angrae Leu,Villa,False,residential,11.5445,104.913586
247145.0,600000.0,8.0,10.0,320.0,Phnom Penh,Chroy Changvar,Preaek Lieb,Twin Villa,False,residential,11.64242479,104.9186602
221028.0,1100000.0,5.0,7.0,320.0,Phnom Penh,Sen Sok,Ou Baek K'am,Villa,False,residential,11.54707881,104.875944
210089.0,1150000.0,5.0,7.0,320.0,Phnom Penh,Sen Sok,Ou Baek K'am,Villa,False,residential,11.54433937,104.878069
241143.0,800000.0,6.0,7.0,320.0,Phnom Penh,Sen Sok,Phnom Penh Thmey,Villa,False,residential,11.569135,104.9248
185396.0,1300000.0,2.0,4.0,320.0,Phnom Penh,Chamkarmon,Toul Tum Poung 1,House,False,residential,11.55,104.93
187117.0,896000.0,6.0,7.0,320.0,Phnom Penh,Sen Sok,Kouk Khleang,Villa,False,residential,11.55,104.89
240396.0,850000.0,,,319.2,Phnom Penh,Toul Kork,Tuek L'ak 1,Land/Development,False,residential,11.562248,104.898461
222931.0,990000.0,8.0,7.0,315.0,Phnom Penh,Russey Keo,Chrang Chamres I,Villa,False,residential,11.63034772,104.8780969
221468.0,1100000.0,5.0,5.0,315.0,Phnom Penh,Chamkarmon,Tonle Bassac,Villa,False,residential,11.55,104.93
162478.0,1800000.0,5.0,5.0,315.0,Phnom Penh,Chamkarmon,Tonle Bassac,Villa,False,residential,11.55,104.93
222870.0,280000.0,,,315.0,Phnom Penh,Meanchey,Boeung Tumpun 2,Land/Development,False,residential,11.52612525,104.9082148
238489.0,5500000.0,,,315.0,Phnom Penh,7 Makara,Boeung Prolit,other,False,commercial,11.5445,104.913586
240984.0,3850000.0,,,315.0,Phnom Penh,Sen Sok,Phnom Penh Thmey,Hotel,False,commercial,11.57152252,104.8790526
183075.0,870000.0,5.0,6.0,312.0,Phnom Penh,Chbar Ampov,Nirouth,Villa,False,residential,11.5350504,104.9576372
136762.0,1500000.0,5.0,6.0,310.0,Phnom Penh,Chamkarmon,BKK 1,Villa,False,residential,11.55,104.93
228999.0,2500000.0,6.0,6.0,308.0,Phnom Penh,Chamkarmon,Tonle Bassac,Villa,False,residential,11.55442295,104.9307521
247164.0,360000.0,,,308.0,Phnom Penh,Meanchey,Boeung Tumpun,Land/Development,False,residential,11.53357376,104.9100934
240216.0,2153387.0,5.0,4.0,306.86,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.5445,104.913586
249004.0,955130.0,3.0,2.0,306.0,Phnom Penh,7 Makara,Ou Ruessei 1,Condo,False,residential,11.537783,104.920235
233616.0,2700000.0,6.0,7.0,304.5,Phnom Penh,Meanchey,Stueng Mean chey,Villa,False,residential,11.530293,104.898903
222416.0,2700000.0,6.0,7.0,304.5,Phnom Penh,Dangkao,Cheung Aek,Villa,False,residential,11.48,104.9
237323.0,1800000.0,,,304.0,Phnom Penh,Por Sen Chey,Kakab 1,other,False,commercial,11.5445,104.913586
248211.0,850000.0,8.0,10.0,303.75,Phnom Penh,Chbar Ampov,Nirouth,Shophouse,False,residential,11.522551,104.962474
155456.0,1242000.0,2.0,2.0,303.0,Phnom Penh,Daun Penh,Wat Phnom,Condo,False,residential,11.57645085,104.9226533
217907.0,1300000.0,6.0,7.0,302.0,Phnom Penh,Chamkarmon,Phsar Daeum Thkov,Villa,False,residential,11.55,104.93
244225.0,980000.0,,,301.6,Phnom Penh,Sen Sok,Phnom Penh Thmey,other,False,commercial,11.575837,104.9201
218900.0,980000.0,7.0,8.0,300.0,Phnom Penh,Toul Kork,Boeung Kak 2,Villa,False,residential,11.57,104.89
232907.0,2000000.0,7.0,7.0,300.0,Phnom Penh,Chamkarmon,Tonle Bassac,Villa,False,residential,11.5445,104.913586
224838.0,2100000.0,9.0,11.0,300.0,Phnom Penh,Daun Penh,Boeng Reang,House,False,residential,11.569135,104.9248
156343.0,225000.0,3.0,3.0,300.0,Phnom Penh,Chroy Changvar,Bak Kaeng,Villa,False,residential,11.93920631,104.9371115
232459.0,750000.0,6.0,6.0,300.0,Phnom Penh,Toul Kork,Boeung Kak 2,Villa,False,residential,11.562248,104.898461
232289.0,800000.0,1.0,1.0,300.0,Phnom Penh,Por Sen Chey,Kakab 1,House,False,residential,11.5445,104.913586
200345.0,150000.0,,,300.0,Phnom Penh,Por Sen Chey,Trapeang Krasang,Land/Development,False,residential,11.58272327,104.833442
244925.0,500000.0,,,300.0,Phnom Penh,Por Sen Chey,Kakab 2,Land/Development,False,residential,11.56154144,104.8426349
224497.0,960000.0,,,300.0,Phnom Penh,Chroy Changvar,Chroy Changvar,House,False,residential,11.589674,104.925654
157230.0,700000.0,6.0,7.0,300.0,Phnom Penh,Sen Sok,Phnom Penh Thmey,Villa,False,residential,11.57561,104.92025
184205.0,2500000.0,7.0,8.0,300.0,Phnom Penh,Chamkarmon,Tonle Bassac,Villa,False,residential,11.55,104.93
184202.0,1650000.0,4.0,5.0,300.0,Phnom Penh,Chamkarmon,Tonle Bassac,House,False,residential,11.55,104.93
185790.0,1350000.0,6.0,4.0,300.0,Phnom Penh,Chamkarmon,BKK 2,House,False,residential,11.55,104.93
137665.0,2100000.0,6.0,7.0,300.0,Phnom Penh,Chamkarmon,BKK 1,Villa,False,residential,11.55,104.93
156157.0,2000000.0,7.0,8.0,300.0,Phnom Penh,Chamkarmon,,Villa,False,residential,11.5457629,104.9305537
245154.0,638000.0,4.0,5.0,300.0,Phnom Penh,Dangkao,Cheung Aek,Villa,False,residential,11.49383202,104.8949581
231241.0,3500000.0,,47.0,300.0,Phnom Penh,7 Makara,Mittapheap,other,False,commercial,11.5445,104.913586
223715.0,150000.0,,,300.0,Phnom Penh,Sen Sok,Krang Thnong,Warehouse,False,commercial,11.559712,104.878121
247382.0,80000.0,,2.0,300.0,Phnom Penh,Chamkarmon,BKK 1,Business,False,commercial,11.537783,104.920232
200507.0,500000.0,4.0,6.0,299.0,Phnom Penh,Dangkao,Preaek Kampues,Villa,False,residential,11.48,104.9
228052.0,470000.0,4.0,5.0,299.0,Phnom Penh,Chroy Changvar,Preaek Lieb,Villa,False,residential,11.589674,104.925654
247435.0,350000.0,8.0,12.0,299.0,Phnom Penh,Meanchey,Chak Angrae Kraom,Villa,False,residential,11.530254,104.897598
221686.0,79900.0,,,297.0,Phnom Penh,Chbar Ampov,Preaek Aeng,Land/Development,False,residential,11.52,104.95
246400.0,488800.0,5.0,6.0,297.0,Phnom Penh,Dangkao,Cheung Aek,Villa,False,residential,11.46239905,104.9051011
229427.0,1239000.0,3.0,,297.0,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.54483638,104.9219974
243293.0,1500000.0,6.0,7.0,294.0,Phnom Penh,Chamkarmon,Tonle Bassac,Villa,False,residential,11.54064265,104.9312198
220046.0,210000.0,,,294.0,Phnom Penh,Sen Sok,Krang Thnong,Land/Development,False,residential,11.55,104.89
185791.0,2900000.0,23.0,27.0,294.0,Phnom Penh,Daun Penh,Boeng Reang,other,False,commercial,11.57561,104.92025
243627.0,111340.0,,,293.0,Phnom Penh,Por Sen Chey,Kakab 1,Land/Development,False,residential,11.537783,104.920235
244629.0,199000.0,4.0,4.0,290.0,Phnom Penh,Chroy Changvar,Bak Kaeng,Villa,False,residential,11.70868811,104.9247913
247171.0,80000.0,,,290.0,Phnom Penh,Chamkarmon,BKK 1,Business,False,commercial,11.55453937,104.9272131
203714.0,475000.0,9.0,9.0,288.0,Phnom Penh,Meanchey,Boeung Tumpun,Villa,False,residential,11.52351971,104.9104955
215942.0,85000.0,,,288.0,Phnom Penh,Dangkao,Preaek Kampues,Land/Development,False,residential,11.456718,104.8992432
240487.0,1093830.0,4.0,5.0,287.85,Phnom Penh,Toul Kork,Boeung Kak 1,Penthouse,False,residential,11.5445,104.913586
246503.0,780000.0,8.0,10.0,287.5,Phnom Penh,Chroy Changvar,Preaek Ta Sek,Shophouse,False,residential,11.658559,104.913169
240931.0,230000.0,5.0,7.0,285.0,Phnom Penh,Meanchey,Boeung Tumpun,Unit,False,residential,11.53448996,104.9135461
244632.0,4500000.0,,15.0,283.5,Phnom Penh,Chamkarmon,BKK 3,other,False,commercial,11.54614965,104.9223747
231341.0,3000000.0,,10.0,283.0,Phnom Penh,Toul Kork,Boeung Kak 2,other,False,commercial,11.58367179,104.896162
155457.0,1186000.0,2.0,2.0,281.0,Phnom Penh,Daun Penh,Wat Phnom,Condo,False,residential,11.57645085,104.9226533
141866.0,730600.0,2.0,2.0,281.0,Phnom Penh,7 Makara,Veal Vong,Condo,False,residential,11.56520742,104.945384
231087.0,120000.0,3.0,4.0,280.5,Phnom Penh,Dangkao,Cheung Aek,Villa,False,residential,11.48,104.9
224450.0,160000.0,4.0,5.0,280.0,Phnom Penh,Sen Sok,Krang Thnong,Villa,False,residential,11.559712,104.878121
231385.0,480000.0,8.0,8.0,280.0,Phnom Penh,Sen Sok,Tuek Thla,Villa,False,residential,11.559712,104.878121
231386.0,680000.0,6.0,6.0,280.0,Phnom Penh,Sen Sok,Tuek Thla,Villa,False,residential,11.559712,104.878121
217947.0,185000.0,6.0,4.0,280.0,Phnom Penh,Russey Keo,Svay Pak,Shophouse,False,residential,11.59,104.9
187965.0,240000.0,4.0,5.0,280.0,Phnom Penh,Sen Sok,Ou Baek K'am,Villa,False,residential,11.55,104.89
241047.0,73000.0,4.0,4.0,280.0,Phnom Penh,Por Sen Chey,Snaor,Villa,False,residential,11.58163555,104.7825561
221035.0,870000.0,3.0,4.0,280.0,Phnom Penh,Toul Kork,Phsar Daeum Kor,Villa,False,residential,11.57,104.89
229095.0,420000.0,4.0,3.0,279.72,Phnom Penh,Toul Kork,Boeung Kak 1,Condo,False,residential,11.5445,104.913586
229905.0,450000.0,4.0,6.0,276.0,Phnom Penh,Chroy Changvar,Preaek Lieb,Villa,False,residential,11.589674,104.925654
238478.0,430000.0,5.0,7.0,276.0,Phnom Penh,Chroy Changvar,Preaek Lieb,Villa,False,residential,11.67286898,104.9030828
244914.0,430000.0,4.0,6.0,276.0,Phnom Penh,Chroy Changvar,Preaek Lieb,Villa,False,residential,11.658559,104.91317
231577.0,440000.0,5.0,6.0,276.0,Phnom Penh,Chroy Changvar,Preaek Lieb,Villa,False,residential,11.589674,104.925654
234366.0,1700000.0,,,275.94,Phnom Penh,Chroy Changvar,Chroy Changvar,other,False,commercial,11.589674,104.925654
224194.0,1380000.0,,,275.5,Phnom Penh,Toul Kork,Tuek L'ak 1,Land,False,commercial,11.562248,104.898461
247458.0,650000.0,5.0,5.0,275.0,Phnom Penh,Sen Sok,Phnom Penh Thmey,Twin Villa,False,residential,11.575837,104.920096
236648.0,351000.0,3.0,3.0,275.0,Phnom Penh,Meanchey,Chak Angrae Kraom,House,False,residential,11.50804971,104.9348837
236689.0,56000.0,,,274.7,Phnom Penh,Prek Pnov,Kouk Roka,Land/Development,False,residential,11.5445,104.913586
249462.0,945000.0,4.0,4.0,274.0,Phnom Penh,Chbar Ampov,Chbar Ampov II,Condo,False,residential,11.522551,104.96247
245748.0,7200000.0,,,274.0,Phnom Penh,Daun Penh,Boeng Reang,Hotel,False,commercial,11.56069875,104.9214349
154079.0,1400000.0,6.0,6.0,270.0,Phnom Penh,Toul Kork,Boeung Kak 2,Villa,False,residential,11.57,104.89
248527.0,1720000.0,12.0,21.0,270.0,Phnom Penh,Toul Kork,Tuek L'ak 1,Shophouse,False,residential,11.572623,104.89913
186478.0,1400000.0,6.0,7.0,270.0,Phnom Penh,7 Makara,Mittapheap,House,False,residential,11.55,104.93
245226.0,380000.0,6.0,4.0,270.0,Phnom Penh,Chbar Ampov,Nirouth,Villa,False,residential,11.52894397,104.9473606
243824.0,760000.0,6.0,8.0,270.0,Phnom Penh,Meanchey,Chak Angrae Leu,Villa,False,residential,11.51237118,104.9254711
181718.0,7500000.0,50.0,50.0,270.0,Phnom Penh,Chamkarmon,Olympic,other,False,commercial,11.55,104.93
236810.0,1500000.0,,,270.0,Phnom Penh,Chamkarmon,Toul Tum Poung 1,other,False,commercial,11.5445,104.913586
223827.0,125000.0,,,270.0,Phnom Penh,Dangkao,Dangkao,Land,False,commercial,11.500658,104.856173
252007.0,1200000.0,,9.0,268.0,Phnom Penh,Toul Kork,Boeung Kak 2,other,False,commercial,11.5793204,104.8917844
247099.0,1600000.0,13.0,15.0,267.3,Phnom Penh,7 Makara,Boeung Prolit,House,False,residential,11.54787665,104.9140508
232623.0,500000.0,,,267.0,Phnom Penh,Sen Sok,Phnom Penh Thmey,Land/Development,False,residential,11.60003402,104.8734299
206827.0,2500000.0,,,267.0,Phnom Penh,Chamkarmon,BKK 1,Shophouse,False,residential,11.55,104.93
224167.0,2500000.0,,,267.0,Phnom Penh,Chamkarmon,BKK 1,Shophouse,False,residential,11.5445,104.913586
215819.0,1675800.0,15.0,14.0,266.0,Phnom Penh,Chamkarmon,BKK 1,Shophouse,False,residential,11.55176911,104.9248861
249832.0,1250000.0,,,265.0,Phnom Penh,Toul Kork,Tuek L'ak 3,other,False,commercial,11.572623,104.89913
216900.0,425000.0,5.0,6.0,264.5,Phnom Penh,Chbar Ampov,Nirouth,Villa,False,residential,11.5257742,104.9564084
232970.0,436000.0,5.0,6.0,264.0,Phnom Penh,Prek Pnov,Preaek Pnov,Villa,False,residential,11.65106644,104.8572915
184580.0,900000.0,5.0,4.0,264.0,Phnom Penh,Daun Penh,Boeng Reang,House,False,residential,11.57561,104.92025
248929.0,1250000.0,6.0,7.0,264.0,Phnom Penh,Daun Penh,Chakto Mukh,Villa,False,residential,11.56676498,104.9247301
224312.0,3700000.0,63.0,63.0,264.0,Phnom Penh,7 Makara,Boeung Prolit,Hotel,False,commercial,11.5445,104.913586
238229.0,5500000.0,56.0,,264.0,Phnom Penh,7 Makara,Boeung Prolit,other,False,commercial,11.5445,104.913586
249064.0,379000.0,8.0,10.0,263.2,Phnom Penh,Sen Sok,Phnom Penh Thmey,Shophouse,False,residential,11.57639329,104.86973
251530.0,900000.0,10.0,6.0,262.5,Phnom Penh,Chamkarmon,Toul Svay Prey 1,Shophouse,False,residential,11.537783,104.920235
219277.0,450000.0,4.0,5.0,262.0,Phnom Penh,Russey Keo,Chrang Chamres I,Twin Villa,False,residential,11.59,104.9
246851.0,360000.0,3.0,4.0,261.53,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.54400108,104.9228049
219767.0,93000.0,6.0,4.0,260.0,Phnom Penh,Chroy Changvar,Chroy Changvar,Shophouse,False,residential,11.6377807,104.9896802
238807.0,230000.0,5.0,6.0,260.0,Phnom Penh,Dangkao,Prey Veaeng,House,False,residential,11.46942748,104.8422136
229604.0,480000.0,4.0,4.0,260.0,Phnom Penh,Meanchey,Chak Angrae Leu,Condo,False,residential,11.5445,104.913586
244709.0,680000.0,3.0,3.0,260.0,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.537783,104.920235
140280.0,4200000.0,41.0,41.0,260.0,Phnom Penh,Chamkarmon,Toul Tum Poung 2,other,False,commercial,11.540096,104.915475
249963.0,220000.0,,,260.0,Phnom Penh,Por Sen Chey,Kakab 2,Warehouse,False,commercial,11.537783,104.920235
242089.0,135000.0,3.0,4.0,259.0,Phnom Penh,Por Sen Chey,Snaor,Villa,False,residential,11.531227,104.844833
196030.0,350000.0,,,259.0,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.5457629,104.9305537
216035.0,410000.0,5.0,6.0,258.75,Phnom Penh,Dangkao,Prey Sa,Villa,False,residential,11.48,104.9
212986.0,515000.0,4.0,5.0,258.5,Phnom Penh,Sen Sok,Khmuonh,Twin Villa,False,residential,11.55,104.89
236787.0,500000.0,4.0,5.0,258.5,Phnom Penh,Sen Sok,Khmuonh,Twin Villa,False,residential,11.559712,104.878121
212922.0,399900.0,5.0,6.0,257.255,Phnom Penh,Dangkao,Dangkao,Villa,False,residential,11.48,104.9
207620.0,899900.0,3.0,1.0,257.18,Phnom Penh,Toul Kork,Tuek L'ak 1,House,False,residential,11.57,104.89
187826.0,600000.0,4.0,5.0,256.0,Phnom Penh,Chroy Changvar,Chroy Changvar,House,False,residential,11.58,104.93
223774.0,1700000.0,8.0,8.0,255.0,Phnom Penh,Sen Sok,Phnom Penh Thmey,Villa,False,residential,11.569135,104.9248
229027.0,380000.0,4.0,5.0,255.0,Phnom Penh,Daun Penh,Phsar Kandal I,Retreat,False,residential,11.569135,104.9248
232943.0,600000.0,5.0,6.0,255.0,Phnom Penh,Chroy Changvar,Chroy Changvar,Villa,False,residential,11.589674,104.925654
224222.0,3060000.0,,,255.0,Phnom Penh,Chamkarmon,BKK 1,House,False,residential,11.5445,104.913586
186983.0,620000.0,5.0,6.0,253.0,Phnom Penh,Dangkao,Cheung Aek,Villa,False,residential,11.48,104.9
182926.0,950000.0,,,253.0,Phnom Penh,Chamkarmon,Toul Tum Poung 1,Land/Development,False,residential,11.55,104.93
242682.0,400000.0,5.0,6.0,253.0,Phnom Penh,Dangkao,Prey Sa,other,False,commercial,11.504923,104.891869
239543.0,1240000.0,16.0,20.0,252.0,Phnom Penh,Chbar Ampov,Nirouth,Shophouse,False,residential,11.52928,104.941454
248490.0,250000.0,3.0,3.0,252.0,Phnom Penh,Dangkao,Krang Pongro,Retreat,False,residential,11.504923,104.891869
207157.0,110000.0,,,252.0,Phnom Penh,Chbar Ampov,Preaek Pra,Land/Development,False,residential,11.52,104.95
215468.0,6800000.0,,,252.0,Phnom Penh,Chamkarmon,BKK 1,other,False,commercial,11.54424086,104.9211505
215754.0,110000.0,,,251.0,Phnom Penh,Dangkao,Cheung Aek,Land/Development,False,residential,11.47831772,104.900515
228393.0,299000.0,2.0,2.0,250.0,Phnom Penh,Daun Penh,Phsar Kandal I,Retreat,False,residential,11.569135,104.9248
171443.0,1680000.0,4.0,4.0,250.0,Phnom Penh,Toul Kork,Boeung Kak 1,Villa,False,residential,11.5818226,104.8994656
209750.0,3500000.0,5.0,6.0,248.0,Phnom Penh,Toul Kork,Boeung Kak 1,Villa,False,residential,11.55,104.93
240358.0,380000.0,4.0,5.0,248.0,Phnom Penh,Chbar Ampov,Nirouth,Twin Villa,False,residential,11.52928,104.941454
219995.0,220000.0,,,248.0,Phnom Penh,Sen Sok,Kouk Khleang,Land/Development,False,residential,11.55,104.89
202231.0,600000.0,4.0,6.0,247.0,Phnom Penh,Toul Kork,Boeung Kak 2,Retreat,False,residential,11.57,104.89
