id,price,bedrooms,bathrooms,land_area,address_subdivision,address_locality,address_line_2,category_name,is_parent,type,latitude,longitude,geometry,index_right,population,price_per_m2,information,price_display
243026.0,6500000.0,,,8228.0,Phnom Penh,Sen Sok,Kouk Khleang,Land/Development,False,residential,11.57875834,104.8526245,POINT (104.8526245 11.57875834),53574.0,5234.0,0.0,"???????????? ? ???????? AEON II ???????????????????????? ?????? ?????????????? ?????... ???????? : 82,28 m2 ?????????? : $850/m2 ???????? : ?.??????????? ?.?????? ?????????????? --------------------------------- Land for Sale Urgent ? ??Size : 82,28 m2 m2 ??Price : $ 850 / m2 ? ??: Phnom Penh yey, sen sok, Phnom Penh","$6,500,000"
247719.0,3700000.0,,,476.0,Phnom Penh,Chamkarmon,BKK 1,other,False,commercial,11.537783,104.920232,POINT (104.920232 11.537783),53912.0,18375.0,0.0,"Building for sale Property code: ABD24-003 Sell Price For Sale Price: 3,700,000$ (Can negotiation) Land size Land area: 17m x 28m Total floor Total floor: 3F Location Address: Boeung Keng Kang district, Phnom Penh","$3,700,000"
247805.0,1350000.0,1.0,2.0,136.0,Phnom Penh,7 Makara,Ou Ruessei 2,Shophouse,False,residential,11.55795087,104.9158025,POINT (104.9158025 11.55795087),53897.0,39519.0,0.0,"This corner ground floor shophouse is located in Ouressei 2, offering a land size of 8m x 17m and a house size of 8m x 17m . The property features one room, two bathrooms, a living room, and a kitchen , providing functional spaces for both living and business use. It is sold unfurnished, allowing you to customize the interior according to your needs. The property comes with a hard title , ensuring clear ownership. The transfer fee will be handled by the owner, making the buying process easier for you. Its corner location offers great visibility and accessibility, which is ideal for running a business or as an investment. This area is highly convenient, making it suitable for both residential and commercial purposes. Don't miss out on this opportunity to own a property in a sought-after location. Contact us today for more details or to schedule a viewing! Key Features:  Corner ground floor shophouse in Ouressei 2  Land size: 8m x 17m  House size: 8m x 17m  Total floor: E0  Hard title  Transfer fee covered by the owner  Unfurnished  1 Room & 2 Bathrooms  1 Living room & 1 Kitchen  Convenient location","$1,350,000"
251336.0,320000.0,5.0,6.0,92.4,Phnom Penh,Chroy Changvar,Chroy Changvar,Shophouse,False,residential,11.658559,104.91317,POINT (104.91317 11.658559),54030.0,1785.0,0.0,"This Shophouse is now available for sale or rent . It comes with a hard title , and transfer, management, and trust fees can be discussed . The unit is semi-furnished , ideal for living and business use . The property has 5 bedrooms and 6 bathrooms , along with a living room and kitchen . With 3 floors , its perfect for running a shop or office on the ground floor and living upstairs. The house size is 4.2m × 16m on a 4.2m × 22m land . It faces west . Located near Chroy Changvar Bridge, Sokha Hotel, Norton University , and gas stations , this property offers strong business potential in a busy area. Call now to book a visit or ask for details! Key Features: - Shophouse (For Sale or Rent) - Hard title (transfer and fees negotiable) - Semi-furnished - 5 Bedrooms, 6 Bathrooms -3 Floors - Land size: 4.2m × 22m - House size: 4.2m × 16m - Facing West - Near Chroy Changvar Bridge, Sokha Hotel, Norton University, gas stations","$320,000"
247954.0,2500000.0,9.0,9.0,336.0,Phnom Penh,7 Makara,Boeung Prolit,Villa,False,residential,11.537783,104.920232,POINT (104.920232 11.537783),53912.0,18375.0,0.0,"A spacious single villa is now available for sale or rent , offering a perfect space for large families or businesses. This 3-floor villa features 9 bedrooms, 9 bathrooms, 3 living rooms, 2 kitchens, and a dining room , making it highly functional and versatile. The property sits on a 14m × 24m plot of land , with a house size of 12m × 20m . It comes with some furniture as shown in the pictures, making it easy to settle in. The villa is south-facing , ensuring great light and ventilation throughout the day. Conveniently located near Preah Monivong Blvd, it is close to gas stations, schools, and supermarkets, providing ease for both living and business activities. The property has a hard title , and transfer fees can be discussed later. Dont miss this opportunity! Contact us now to arrange a viewing. Key Features: - Single villa for sale or rent - Deed type: Hard title - Land size: 14m × 24m - House size: 12m × 20m - 9 bedrooms, 9 bathrooms - 3 living rooms, 2 kitchens, 1 dining room - Total floors: 3 - South-facing - Includes some furniture (as shown in pictures) - Close to Preah Monivong Blvd, gas stations, schools, and supermarkets","$2,500,000"
245707.0,510000.0,6.0,7.0,264.5,Phnom Penh,Sen Sok,Khmuonh,Villa,False,residential,11.62776583,104.8623908,POINT (104.8623908 11.62776583),54104.0,2086.0,0.0,"[Villa Queens for Sale | Queen Villa for Sale] ?? Sales Price | Selling Price: $ 510,000 (Negotiable) ?? Location | Location: 3 minutes from the Ministry of Lands | 3MN FROM Ministry of Land Management  Code | Property ID: S-V1195 - Land size | Land Size: 11.5 Met X 23 Meters - Home Size Home | House Size: 7.5 meters x 12 meters - bedroom | BedRrogroms: 06 - Bathrooms | Bathrooms: 07 - Living Room | Living Room: 01 - Kitchen | Kitchen: 01 - Porting | Parking Spaces - Turn east east | Facing to East - Transfer Hard Layout | Transfer Hard Title * House with a tradition of a camera at home","$510,000"
240471.0,11000000.0,,,460.0,Phnom Penh,Chamkarmon,BKK 2,other,False,commercial,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0,0.0,"Building for rent & sale (Building for rent and sale) Property code: ABD23-007 Sale Price For sale: 11,000,000$ (Can negotiation) Rental fee Rental: 25,000$/month (Can negotiation) Land size Land area: 460m2 Building size Building area: 5000m2 Floor Floor: 13.5F Units Room: 84 rooms for hotel+14 units condo+ meeting room 1 Location Address: Boeung Keng Kang district, Phnom Penh","$11,000,000"
198841.0,300000.0,5.0,6.0,150.0,Phnom Penh,Russey Keo,Chrang Chamres 2,Villa,False,residential,11.59,104.9,POINT (104.9 11.59),54093.0,8037.0,0.0,"Villa House for Sale In Russey Keo Area, Phnom Penh/TS HOME Real Estate Phnom Penh Property ID : TS-616 Room Type : 5 Bedrooms / 6 Bathrooms Price : 300,000USD Land Size: 6m × 25m","$300,000"
140280.0,4200000.0,41.0,41.0,260.0,Phnom Penh,Chamkarmon,Toul Tum Poung 2,other,False,commercial,11.540096,104.915475,POINT (104.915475 11.540096),53911.0,27697.0,0.0,"Building for rent and sale in Toul Tum Pong-2 (Chamkarmon), Rentex is proud to present this stunning property located in the phnom penh Neigborhood of Chamkarmon ,This property is available for lease and is suitable for professionals to stay close to the center of PHOM PENH is a prestigious location. Building Size 20x13 = 260 m2 Total floor 9 Rental Price 20,000$/month (Nego) Sale Price 4,200,000$ (Nego) Have 41 Unit - 2 Bedroom have 9 unit - 1 Bedroom  have 32 unit - kitchen - Gym - Security - Fully Furnished Property ID : DP00326","$4,200,000"
248441.0,195000.0,10.0,12.0,168.1,Phnom Penh,Meanchey,Chak Angrae Kraom,Retreat,False,residential,11.530254,104.897598,POINT (104.897598 11.530254),53905.0,16637.0,0.0,"This large flat is perfect for a big family, rental investment, or business. It has 10 bedrooms and 12 bathrooms, offering plenty of space for residents or tenants. The property also includes 2 living rooms and 2 kitchens, making it convenient for multi-family use or a guesthouse setup. The land size is 8.2m × 20.5m, with a house size of 8.2m × 16m. The building has four levels (E0 + Mezzanine + E1 + E2), providing ample room for living or business operations. Located in a prime area, it is very close to Chak Angre Kroam Market, gas stations, ISPP International School, Borey Peng Huot, and Hun Sen Blvd. The property faces south, ensuring good airflow and natural light. The hard title ensures a secure investment, and the transfer fee is included. Dont miss this opportunity! Contact us today for a viewing! Key Features: - Property type: Flat - Available for: Sale - Deed type: Hard title (Transfer fee included) - 10 bedrooms, 12 bathrooms - 2 living rooms, 2 kitchens - House size: 8.2m × 16m - Land size: 8.2m × 20.5m - Total floors: E0 + Mezzanine + E1 + E2 - Facing: South - Unfurnished - Prime location near market, schools, gas stations, and main roads","$195,000"
231197.0,1200000.0,8.0,9.0,91.8,Phnom Penh,Meanchey,Boeung Tumpun,Shophouse,False,residential,11.52693657,104.9271909,POINT (104.9271909 11.52693657),53908.0,22796.0,0.0,"?? Flat on Samdech Hun Sen Blvd (60m) for sale or rent * Sell : $ 1,200,000 (Negotiable) * Rent : $ 2.900 (Negotiable) * This price includes the transfer of ownership of the hard copy. * House size: 5.1m x 18m * The house has 5 floors * 8 bedrooms and 9 bathrooms * House facing: East ?? Location: 1000m from AEON3","$1,200,000"
183402.0,950000.0,9.0,10.0,80.0,Phnom Penh,Chamkarmon,Tonle Bassac,House,False,residential,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0,0.0,"Town House For Sale Now In Tonle Bassac Area./T'S HOME Real Estate Phnom Penh. ??Property ID : TS-060 ??Room Type: 9 Bedroom ??Bathroom : 10 ?? Price : 950,000USD ?? Land Size : 80? ?? House Size : 68? Location : Tonle Bassac Area If you are interested with this property !! Please kindly contact us or leave us a message now. ??Address : No.40A Oknha Chrun You Hak St. 294, Boeung Keng Kang I,Phnom Penh, Cambodia","$950,000"
242901.0,6500000.0,43.0,50.0,338.0,Phnom Penh,Chamkarmon,BKK 3,other,False,commercial,11.537783,104.920232,POINT (104.920232 11.537783),53912.0,18375.0,0.0,"??BUILDING FOR SALE URGENTLY ?? BKK3 - SALE Price:$6,500,000(Negotiate) - Land size: 13.5m x 25m - House size: 12 m X 22m - Bedroom: 43 - Bathroom: 50+ - Living room - Kitchen - Car parking","$6,500,000"
196070.0,195000.0,4.0,5.0,66.0,Phnom Penh,Dangkao,Dangkao,Villa,False,residential,11.48,104.9,POINT (104.9 11.48),54714.0,1551.0,0.0,"Villa House for Sale In Dangkao Area, Phnom Penh/TS HOME Real Estate Phnom Penh Property ID : TS-577 Room Type : 4 Bedrooms / 5 Bathrooms Price : 195,000 USD Land Size: 5.50m × 12m Floor Size: 5.50m × 12m","$195,000"
248540.0,1700000.0,5.0,5.0,200.0,Phnom Penh,Chamkarmon,Tonle Bassac,Villa,False,residential,11.537783,104.920232,POINT (104.920232 11.537783),53912.0,18375.0,0.0,"This fully furnished 3-story villa is available for sale, offering a comfortable and modern living space. It features 5 bedrooms, 5 bathrooms, an open living room, and a well-equipped kitchen. The villa is built on a 10m × 20m land size, with a house size of 8m × 14m, providing ample space for families or investors. Located in a high-demand area, this property is just a 5-minute walk from AEON Mall Phnom Penh, Naga World, and the Bassac Land area. It is also close to hospitals, the Independent Monument, supermarkets, coffee shops, and other essential services. This villa is perfect for residential living or investment, with strong potential for rental income or resale value in the future. Dont miss this rare opportunity! Contact us today for more details or to arrange a viewing. Key Features: - 5 bedrooms, 5 bathrooms - Fully furnished - Land size: 10m × 20m, House size: 8m × 14m - 3-story villa - Open living room and kitchen - Prime location near AEON Mall, Naga World, and supermarkets - Ideal for living or investment","$1,700,000"
168659.0,8900200.0,,,40001.0,Phnom Penh,Chbar Ampov,Preaek Thmei,Land,False,commercial,11.52,104.95,POINT (104.95 11.52),54706.0,8223.0,0.0,"Land For Sale -(Preak Thmey) , We are proud to present this stunning property located in the Phnom Penh Neighborhood of Chbar Ompov , This property is available for lease and is suitable for professionals looking to stay close to the center of Phnom Penh in a prestigious location. Properties Code : 660052 Total Land Size = 40.001 m2 Total Price = 8,900,200$ Title = Hard Title","$8,900,200"
247504.0,990000.0,4.0,6.0,78.0,Phnom Penh,Daun Penh,Phsar Chas,Shophouse,False,residential,11.575837,104.920096,POINT (104.920096 11.575837),53920.0,16252.0,0.0,"This shophouse for rent and sale is perfect for both living and business use. Situated on a land size of 5.2m x 15m , the property has a total of 5 floors , offering plenty of space and versatility. The ground and semi-floor cover 5.2m x 15m , while the 1st to 4th floors are slightly larger at 5.2m x 18m . The shophouse is semi-furnished , including a kitchen, living room , and 4 bedrooms with 6 bathrooms . It holds a hard title , and the transfer process is negotiable. The management fee is conveniently covered by the owner. This property offers an excellent opportunity for a family-run business or investment. Dont miss the chance to own or lease this highly functional and spacious shophouse. Contact us now for details or a viewing! Key Features: - Land size: 5.2m x 15m; total 5 floors - 4 bedrooms, 6 bathrooms, kitchen, and living room - Semi-furnished with flexible use - Hard title, transfer negotiable - Management fee paid by owner","$990,000"
247586.0,95000.0,2.0,1.0,3.6,Phnom Penh,Meanchey,Chak Angrae Leu,Condo,False,residential,11.52674897,104.9282872,POINT (104.9282872 11.52674897),53908.0,22796.0,0.0,"PRICE SLASHED FOR QUICK SALE Fantastic Investment Opportunity Superior Quality 2 Bedroom, 1 Bathroom Condominium Fully Furnished, Quality Furniture through out Ready to purchase now with Hard Title 12 Months Current Rental Agreement $95,000-Or Nearest Offer 	Lounge-Office: Desk, office chair, 2 door refrigerator 	60-inch Smart TV (wall mounted) with high quality Yamaha sound bar (wall mounted) 	Large quality lounge, with storage cabinet, TV storage cabinet, cable network (Wi Fi) 	Blackout curtains to all rooms. outside verandah with washing machine and clothes lines. 	Separate Kitchen: Online gas Cooking, water and electricity plus dehumidifier, microwave and dry fryer, with extra storage space. 	Dining: Large Quality dining table and 4 chairs. Full set of Dining requirements, cutlery and dining utensils. 	Bathroom: Upgraded shower system. Storage cabinets. 	Bedrooms X2 Both Full size beds 1.8X2m with wardrobes. Master bedroom has a security safe, wall mounted 49 inch TV. bedside lockers. Makeup desk. 	There are 3 air-conditioning units in the condo, (lounge/office, master bedroom and second bedroom). 	Amenities: Inside and exterior meeting areas, residents can enjoy a world-class gymnasium, outdoor tennis court, snooker room, mahjong rooms, indoor golf practice facility, huge swimming pool, interior and exterior entertainment areas, full size indoor basketball court, plus badminton and table tennis courts. New flyover nearing completion giving access to Monivong Blvd. Norodom Blvd. and Road No1. 	 7/24-hour security guard service is also provided. The property is covered by a comprehensive CCTV security system as well as a fire protection system including smoke sensors. 	Close to: Aeon3 Shopping Mall, Chip Mong Mega Mall, PH Eco Mall, Borey Chip Mong, Borey Peng Huot close to shops and restaurants, Embassies and Universities. New International Airport near completion, new flyover completed giving access to Monivong Blvd. Norodom Blvd. and Road No1 This Investment opportunity is available now.","$95,000"
226576.0,4500000.0,,,225.0,Phnom Penh,Chamkarmon,Tonle Bassac,other,False,commercial,11.55426027,104.93014,POINT (104.93014 11.55426027),53894.0,7658.0,0.0,"Building Apartment For Rent and SALE -Price For Sale: $4,500,000 -Property ID: CM-B-115 -Property Size: 15m x 15m -5 Floors -Bedrooms 14 -Bathrooms 15 -Parking Space *Fully Furnished -Lift ??Location: Near Independence Monument (Next To Riverside)","$4,500,000"
235753.0,3700000.0,,,180.0,Phnom Penh,Chamkarmon,Tonle Bassac,other,False,commercial,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0,0.0,"Building Available For Sale In Tonlebassac Area - Sale Price: $3,700,000 (negotiate) - Land Size: 12m x 15m - Building Size: 1350sqm - Total units : 6 - Total Office Spaces : 3 - Total Floor: 09 - Elevator: 01 - Fully Furnished - Parking: 03 - Suitable for living and Office","$3,700,000"
229071.0,4500000.0,,,420.0,Phnom Penh,Chamkarmon,BKK 3,other,False,commercial,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0,0.0,"- Address: Commune Boeng Keng Kang III , District Boeng Keng Kang , Phnom Penh - Land area :  21m x 20m=420m2 - Built up area : 16m x 22m=1775m2 - Floors ( s ) : 5 - Sale Price: 4,500,000$ - Rent Price: 7,000$","$4,500,000"
143740.0,4500000.0,1.0,,232.0,Phnom Penh,Chamkarmon,Tonle Bassac,other,False,commercial,11.544044,104.913867,POINT (104.913867 11.544044),53909.0,23239.0,0.0,"Rentex is proud to present this stunning property located in Chamkarmon district, This property has excellent potential as an income generating investment, It is virtually brand new with limited maintenance costs. its style is competitive with other modern apartments. Rooms are spacious, amenities are new brand. All units have private balconies. - Land Size 8x29 metres - Building size 7.2x26 metres - Sale price  4,500,000$ (Negotiate) Total floor 13 Have 31 Unit - 39 Bedroom 1st floor is 3 Bedroom 1 unit 2nd-9th is 1 Bedroom 16 units, (each floor 2 units) 2nd-9th floors Studio 8 units, (each floor 1 units) 10th-12th floors  2 Bedrooms 6 units (each floor 2 units) Fully furnished and equipped All units with air-condition. Bathrooms with Toto brand sanitary ware. 2 phase electrical connection. Car and motorcycle  parking. *13 floor is available for sky bar and restaurant/ it can be renovated as penthouse, Property ID: DP00423","$4,500,000"
184177.0,380000.0,5.0,4.0,92.0,Phnom Penh,Chamkarmon,Toul Tum Poung 1,House,False,residential,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0,0.0,"Town House For Sale Now In Business Area On The Main Road Tul Tompung Phnom Penh./T'S HOME Real Estate Phnom Penh. ??Property ID : TS-057 ??Room Type: 5 Bedroom ??Bathroom : 4 ?? Price : 380,000USD ?? Land Size : 92? ?? House Size : 76? Location : Tul Tompung Area","$3,800,000"
221701.0,4500000.0,18.0,16.0,192.0,Phnom Penh,Daun Penh,Chakto Mukh,Shophouse,False,residential,11.55956167,104.9378069,POINT (104.9378069 11.55956167),53892.0,7576.0,0.0,Hotel Sale 4.5M negotiable Rent $13000 negotiable 16Bedrooms 18Bathrooms Size: 8m X 24m Fully furnished Located Riverside,"$4,500,000"
237500.0,2500000.0,,,119.0,Phnom Penh,Daun Penh,Phsar Kandal I,other,False,commercial,11.56793231,104.9307403,POINT (104.9307403 11.56793231),53896.0,15603.0,0.0,"[Building For Sale] ??LOCATION: Along Street Preah Sisowath Quay (Riverside) ?? Price: $2,500,000  Property ID: S-B502 - Land Area: 119 sqm - Land Size: 5m x 24m - Stores: 05 - Free transfer hard title","$2,500,000"
213371.0,4000000.0,,,504.0,Phnom Penh,Chamkarmon,BKK 1,Villa,False,residential,11.55067274,104.9277684,POINT (104.9277684 11.55067274),53894.0,7658.0,0.0," Contact me : phone, whatsapp, Line, Telegram or email.  Receive detailed information and fix your appointment with our agent today! MORE DETAILS: Update listing villa for rent and sell in BKK1 Rental price: $10,000 Sell price: 4,000,000 Contract: 3 year deposits 4 Land size: 18X 28 Building size : 16x 18 Fully furnished","$4,000,000"
234231.0,17608000.0,,,2201.0,Phnom Penh,Chamkarmon,BKK 3,Land,False,commercial,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0,0.0,"Commercial Investment Land For Sale on St.Preah Monivong Blvd, BKK3, Phnom Penh City The commercial land for sale in the best located on St.Preah Monivong Blvd, Sangkat Boeng Keng Kang3 (BKK3), Khan Boeng Keng Kang, Phnom Penh. This property is located due to south west of Independence Monument which is approximately 1,100m, three (3) minutes from Boeng Keng Kang Market or BKK High School, seven (6) minutes from Lucky Supermarket and ABA Bank, ten (10) minutes from AEON Mall-1 and fourteen (14) minutes from Riverside or Royal Palace. The detail of information is descripted as following:  Location : In Sangkat Boeng Keng Kang3 (BKK3), Khan Boeng Keng Kang, Phnom Penh.  Selling Price : $8,000/m² negotiable  Property Type : Commercial Land  Land Size : 2,201 m²  Legal Description : Hard Title Deed  Property Owner : Cambodian For this land is very closed to supermarkets, malls, apartments, condominiums, hotels, local markets, restaurants, Banks, MFI, government institutions, showrooms, shopping, NGO, school and international schools and other. It's very good for real estate investment or develop to commercial building, office building, condominium, apartment, hotel, supermarket, showroom, shopping, hospital, school and any kinds of business activities.","$8,000/m²"
245255.0,1200000.0,5.0,3.0,150.0,Phnom Penh,Chamkarmon,BKK 3,Shophouse,False,residential,11.54333418,104.9190332,POINT (104.9190332 11.54333418),53909.0,23239.0,0.0,"This spacious shophouse in BKK 3 offers a prime location in Phnom Penh's city center. With a land size of 5m x 30m and a total building area of 1,141sqm , this property is perfect for both business and investment . The building includes three floors, providing ample space: 517sqm on the ground floor , and 312sqm on each of the first and second floors . The shophouse features 5 bedrooms and 3 bathrooms , making it a versatile choice for residential or commercial use. It is positioned with a south orientation , ensuring plenty of natural light. The soft title provides a streamlined process for purchase and ownership. Located in the bustling district of BKK 3, you are close to key attractions like the Independence Monument , Olympic National Stadium , riverside , Royal Palace , and AEON Mall Phnom Penh . Enjoy easy access to famous restaurants, coffee shops, and commercial buildings. Contact us today to explore this opportunity! Key Features:  Land Size: 5m x 30m  House Size: 517sqm (GF), 312sqm (1st), 312sqm (2nd)  Total Floors: 3 (E0, E1, E2)  Orientation: South  Bedrooms: 5  Bathrooms: 3  Soft Title  Convenient Location","$1,200,000"
243471.0,5184000.0,,,648.0,Phnom Penh,Chamkarmon,BKK 1,Land/Development,False,residential,11.54955751,104.9217801,POINT (104.9217801 11.54955751),53893.0,18149.0,0.0,"This property is a commercial land with a villa, perfect for living, business, or investment. It is located in BKK 1, a prime city center district. The land size is 18m x 36m , and the house size is 15m x 20m . The villa has two floors (E0, E1) and faces north . Currently, the property is unfurnished . BKK 1 is a well-known commercial area. It is close to main city attractions like the Independence Monument, the Olympic National Stadium, the Riverside, the Royal Palace, and AEON Mall Phnom Penh. There are also many famous restaurants, branded coffee shops, retail stores, and commercial buildings nearby. This location is ideal for anyone looking for a great spot in the city center. The areas development and popularity make it an excellent choice for investment. Dont miss this opportunity! Contact us now to learn more. Key Features:  Commercial land with villa for sale/rent  Land size: 18m x 36m  House size: 15m x 20m  Two floors (E0, E1)  North orientation  Great location  Located in city center, BKK 1  Close to major city attractions and amenities","$8,000.0/m²"
156530.0,4832000.0,,,604.0,Phnom Penh,Chamkarmon,BKK 1,Villa,False,residential,11.5500312,104.9257444,POINT (104.9257444 11.5500312),53893.0,18149.0,0.0,"Good location,","$4,832,000"
234264.0,650000.0,5.0,5.0,81.0,Phnom Penh,Chamkarmon,BKK 1,Retreat,False,residential,11.54593814,104.9259774,POINT (104.9259774 11.54593814),53910.0,13796.0,0.0,Price: 650000$ House size:3mx27m 05Bedrooms 05 Bathrooms 01 Livingroom 01 Kitchen 2nd floors -hard titte,"$650,000"
234265.0,650000.0,5.0,5.0,81.0,Phnom Penh,Chamkarmon,BKK 1,Retreat,False,residential,11.54593814,104.9259774,POINT (104.9259774 11.54593814),53910.0,13796.0,0.0,Price: 650000$ House size:3mx27m 05Bedrooms 05 Bathrooms 01 Livingroom 01 Kitchen 2nd floors -hard titte,"$650,000"
156393.0,6432000.0,,,800.0,Phnom Penh,Chamkarmon,BKK 1,Villa,False,residential,11.54949544,104.9275967,POINT (104.9275967 11.54949544),53894.0,7658.0,0.0,Total Size on Hard Title: 804sqm Asking Price: $8000/sqm Ownership: Hard Title,"$6,432,000"
231631.0,4400000.0,36.0,,493.0,Phnom Penh,Chamkarmon,Boeung Trabek,other,False,commercial,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0,0.0,"- Rental Price: $20,000/Month (Negotiable) - Sale Price: $4,400,000 (Negotiable) - Land Size: 493 Sqm - Total Floor: 7 Floors (Eo to E6) - Bedroom: 36 Rooms - Fully Furnished: bed, table, sofa, Refrigerator, stove, Cabinet - Have AC& Elevator - Contract from 3 Years to 5 Years","$4,400,000"
202013.0,950000.0,4.0,5.0,108.0,Phnom Penh,Meanchey,Chak Angrae Kraom,Villa,False,residential,11.50644874,104.9380627,POINT (104.9380627 11.50644874),54724.0,8431.0,0.0,"Chip Mong 60m Villa Queen A Urgent Sale ($ 950,000 Negotiable) Height: 03 floors Land size: 14m X 23 House size 9m X 12m Bedroom: 04 Bathroom: 05 Reception: 02 large Where to eat: 01 large Fully furnished Will Provide all modern and stylish equipment and furniture","$950,000"
186597.0,765000.0,,,86.1,Phnom Penh,Chamkarmon,Tonle Bassac,Shophouse,False,residential,11.5457629,104.9305537,POINT (104.9305537 11.5457629),53910.0,13796.0,0.0,"Storefront rush sale at a beautiful price -Location: Elite Town III ( Diamond Island) -Land area: 4.2m x 20.5m -House Size: 4.2m x 16.6m -Previous Price: $900,000 more Current Price $765,000 -Loanable Income $3000 per month -There are 5 floors, parking underground","$765,000"
245232.0,13500000.0,70.0,,7900.0,Phnom Penh,Chamkarmon,Boeung Trabek,other,False,commercial,11.53975538,104.9231981,POINT (104.9231981 11.53975538),53912.0,18375.0,0.0,"This fully furnished, 21-floor apartment building with a hard title is now available for sale. The property sits on a land size of 18m x 23.5m , with a total building area of 7,900 sqm . The building features 52 one-bedroom units and 18 two-bedroom units , making it a lucrative investment opportunity. The building includes 2 floors of parking , accommodating 22 cars and 30 motorcycles. Residents can enjoy premium amenities such as a pool, gym, steam room, and sauna located on the 19th and 20th floors. An elevator is available for easy access to all floors. Situated next to Beoung Trabek local, this property is just 5 minutes from the Russian Market and surrounded by a vibrant commercial area with coffee shops, supermarkets, and restaurants. This property is a solid choice for investors looking for immediate returns and long-term growth. Contact us today! Key Features:  Fully Furnished Apartment Building for Sale, Beoung Trabek  Land Size: 18m x 23.5m  Total Building Area: 7,900sqm  21 Floors  Hard Title  52 One-Bedroom Units  18 Two-Bedroom Units  2 Floors of Parking (22 Cars& 30 Motorbikes Parking)  Pool, Gym, Steam Room, and Sauna (On 19th& 20th Floor)  Elevator  Prime Location Next to Beoung Trabek Market, and Just 5 minutes to Russian Market and Other Commercial Area","$13,500,000"
235438.0,3500000.0,,45.0,350.0,Phnom Penh,Daun Penh,Chey Chumneah,other,False,commercial,11.569135,104.9248,POINT (104.9248 11.569135),53895.0,28799.0,0.0,"- Sale Price: $3,500,000 (Negotiable) - Total Floor: 5 Floors (Eo to E4) - Land Size: 350sqm - Building Size: 9m x 43m - Total Room: 45 - Bathroom: 45 - Hard Title - City View - Good Location - Good Access Way - Near potential areas such as the National Museum, Riverside, Naga World, Diamond Island, Supermarkets, Restaurants, Commercial Buildings, etc.","$3,500,000"
226736.0,138000.0,,,10.61,Phnom Penh,Chamkarmon,Tonle Bassac,Retail,False,commercial,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0,0.0,"Unit 01-128  Floor Size: 10.61 Square meters  Floor Level: 1  Ownership: Hard Title  Selling price: 138,000$  GRR per year at 5% = $6,900","$138,000"
183517.0,3500000.0,2.0,2.0,140.0,Phnom Penh,Chamkarmon,BKK 1,Hotel,False,commercial,11.5500312,104.9257444,POINT (104.9257444 11.5500312),53893.0,18149.0,0.0,"Boutique Hotel For Rent and Sale in BKK1 *Rental fee: $12000/month, Selling Price: $3.5 million *Building size: 7m x 20m *Land size: 14m x 34m *Total floor: 8 *Total rooms: 22 *1 Penthouse (2beds,2baths,kitchen,150sq.m) *Having swimming pool, big terrace, garden *Can build up more floors","$3,500,000"
240942.0,550000.0,4.0,5.0,368.0,Phnom Penh,Russey Keo,Russey Keo,Villa,False,residential,11.60828795,104.9021466,POINT (104.9021466 11.60828795),54079.0,4977.0,0.0,"[Villa for Sale | Modern Single Villa for Sale] ?? Sales Price | Selling Price: $ 550,000 (Negotiable) ?? Location | Location: Sangkat Tool Sangkae Area (7minute to Aeon Mall Sen Sen Sok)  Code | Property ID: R-S755 - Land size | Land Size: 16 meters x 23 meters - Home size | House Size: 13.5 Meters X 14m - Bedroom | BedRoms: 04 | Maid Room: 02 - Bathroom | Bathrooms: 05 - Living Room | Living Room: 01 - Kitchen | Kitchen: 01 - Porting | Parking Space","$550,000"
248962.0,2680000.0,,,153.0,Phnom Penh,Daun Penh,Phsar Kandal I,other,False,commercial,11.57012233,104.9261048,POINT (104.9261048 11.57012233),53895.0,28799.0,0.0,"This 4-story corner building is now available for sale in Daun Penh, one of Phnom Penhs most desirable districts. The land size is 153 sqm, with a building size of 7.65m x 20m. The property comes with a hard title, and the transfer fee is covered by the owner. The building features 5 rooms and is semi-furnished, offering flexibility for both residential and commercial use. Its prime city-center location makes it ideal for a home, rental income, or business opportunities. Surrounded by famous attractions, such as the riverside, the royal palace, and the national museum, this area is perfect for those who want to live or invest in a high-demand location. It is also near well-known restaurants, branded coffee shops, retail stores, and commercial buildings, ensuring convenience and strong rental potential. Dont miss this rare opportunity. Contact us today! Key Features:  Corner whole building with 4 floors  Land size: 153 sqm  Building size: 7.65m x 20m  5 Rooms, Semi-furnished  Hard title, Transfer fee covered by the owner  Located in Daun Penh, close to major city attractions and businesses","$2,680,000"
238063.0,1500000.0,9.0,7.0,125.0,Phnom Penh,Chamkarmon,BKK 3,Flat,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0,0.0,"- Address: Commune Boeng Keng Kang III, District  Takhmau, Phnom Penh - Land area : 5m x 25m - Building area : 15m x 20m - Room ( s ) : 2 - Floors ( s ) : 2 - Price : $1,500,000 - Price : 3,000 - ID : KEY-17370","$1,500,000"
