id,price_display,bedrooms,bathrooms,land_area,address_subdivision,address_locality,address_line_2,category_name,is_parent,type,latitude,longitude,geometry,index_right,population,price_per_m2
137441.0,2200000.0,5.0,5.0,528.0,Phnom Penh,Toul Kork,Boeung Kak 1,Villa,False,residential,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0,4166.666666666667
244898.0,1056000.0,12.0,8.0,528.0,Phnom Penh,Chamkarmon,Boeung Trabek,Land/Development,False,residential,11.53795102,104.9212651,POINT (104.9212651 11.53795102),53912.0,18375.0,2000.0
245192.0,1250000.0,7.0,9.0,526.25,Phnom Penh,Chbar Ampov,Veal Sbov,Villa,False,residential,11.522551,104.96247,POINT (104.96247 11.522551),53953.0,3342.0,2375.296912114014
148256.0,950000.0,8.0,8.0,525.0,Phnom Penh,Chbar Ampov,Nirouth,Villa,False,residential,11.52,104.95,POINT (104.95 11.52),54706.0,8223.0,1809.5238095238096
191536.0,13000000.0,,,525.0,Phnom Penh,Daun Penh,Chey Chumneah,other,False,commercial,11.56831429,104.9275645,POINT (104.9275645 11.56831429),53895.0,28799.0,24761.904761904763
219794.0,13000000.0,,,524.0,Phnom Penh,Chamkarmon,BKK 1,Leisure/Entertainment,False,commercial,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0,24809.16030534351
243923.0,1680000.0,8.0,9.0,520.0,Phnom Penh,Meanchey,Chak Angrae Kraom,Villa,False,residential,11.50934695,104.9275144,POINT (104.9275144 11.50934695),54723.0,2745.0,3230.769230769231
228772.0,2300000.0,4.0,3.0,518.0,Phnom Penh,Toul Kork,Boeung Kak 1,Villa,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0,4440.15444015444
218778.0,1100000.0,6.0,7.0,515.0,Phnom Penh,Russey Keo,Chrang Chamres I,Villa,False,residential,11.59,104.9,POINT (104.9 11.59),54093.0,8037.0,2135.9223300970875
211212.0,1600000.0,4.0,5.0,514.0,Phnom Penh,Toul Kork,Boeung Kak 2,Villa,False,residential,11.57,104.89,POINT (104.89 11.57),53919.0,5039.0,3112.84046692607
184968.0,1750000.0,4.0,4.0,512.0,Phnom Penh,Toul Kork,Boeung Kak 2,Villa,False,residential,11.57,104.89,POINT (104.89 11.57),53919.0,5039.0,3417.96875
249314.0,1331200.0,,,512.0,Phnom Penh,Toul Kork,Boeung Kak 1,Land/Development,False,residential,11.57758804,104.8925385,POINT (104.8925385 11.57758804),53917.0,13220.0,2600.0
247934.0,1331200.0,,,512.0,Phnom Penh,Toul Kork,Boeung Kak 1,Land/Development,False,residential,11.537783,104.920232,POINT (104.920232 11.537783),53912.0,18375.0,2600.0
230961.0,3000000.0,33.0,13.0,512.0,Phnom Penh,Chroy Changvar,Chroy Changvar,other,False,commercial,11.589674,104.925654,POINT (104.925654 11.589674),54162.0,11327.0,5859.375
152440.0,1090000.0,6.0,7.0,507.92,Phnom Penh,Russey Keo,Chrang Chamres I,Villa,False,residential,11.59,104.9,POINT (104.9 11.59),54093.0,8037.0,2146.0072452354702
229985.0,430000.0,,,506.0,Phnom Penh,Meanchey,Stueng Mean chey,Warehouse,False,commercial,11.530293,104.898903,POINT (104.898903 11.530293),53905.0,16637.0,849.802371541502
244442.0,399000.0,,,504.0,Phnom Penh,Sen Sok,Khmuonh,Land/Development,False,residential,11.62435028,104.8568627,POINT (104.8568627 11.62435028),54099.0,5035.0,791.6666666666666
151295.0,13000000.0,42.0,44.0,503.0,Phnom Penh,Daun Penh,Chey Chumneah,Hotel,False,commercial,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0,25844.93041749503
207033.0,1100000.0,5.0,6.0,500.0,Phnom Penh,Chbar Ampov,Nirouth,Villa,False,residential,11.52,104.95,POINT (104.95 11.52),54706.0,8223.0,2200.0
234720.0,3500000.0,,,500.0,Phnom Penh,Chamkarmon,BKK 1,Land/Development,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0,7000.0
202194.0,2000000.0,7.0,7.0,500.0,Phnom Penh,Chamkarmon,Tonle Bassac,Villa,False,residential,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0,4000.0
247334.0,1200000.0,6.0,9.0,500.0,Phnom Penh,Chroy Changvar,Preaek Lieb,Villa,False,residential,11.658559,104.913169,POINT (104.913169 11.658559),54030.0,1785.0,2400.0
245537.0,65000.0,,,500.0,Phnom Penh,Por Sen Chey,Snaor,Land/Development,False,residential,11.554667,104.82684,POINT (104.82684 11.554667),53579.0,2554.0,130.0
187584.0,800000.0,8.0,5.0,500.0,Phnom Penh,Russey Keo,Russey Keo,Villa,False,residential,11.59,104.9,POINT (104.9 11.59),54093.0,8037.0,1600.0
219542.0,688000.0,5.0,6.0,500.0,Phnom Penh,Sen Sok,Phnom Penh Thmey,Villa,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0,1376.0
223600.0,1850000.0,,,500.0,Phnom Penh,Toul Kork,Boeung Salang,Land/Development,False,residential,11.562248,104.898461,POINT (104.898461 11.562248),53937.0,20882.0,3700.0
251235.0,2250000.0,,,500.0,Phnom Penh,Toul Kork,Boeung Kak 2,Land/Development,False,residential,11.572623,104.89913,POINT (104.89913 11.572623),53913.0,15107.0,4500.0
137760.0,2500000.0,4.0,6.0,500.0,Phnom Penh,Toul Kork,Boeung Salang,Land/Development,False,residential,11.57,104.89,POINT (104.89 11.57),53919.0,5039.0,5000.0
181723.0,2000000.0,,,500.0,Phnom Penh,Chamkarmon,BKK 2,House,False,residential,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0,4000.0
162400.0,1750000.0,7.0,8.0,500.0,Phnom Penh,Toul Kork,Boeung Kak 1,Villa,False,residential,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0,3500.0
217640.0,1500000.0,8.0,10.0,500.0,Phnom Penh,Meanchey,Boeung Tumpun,Villa,False,residential,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0,3000.0
199539.0,350000.0,3.0,4.0,500.0,Phnom Penh,Chbar Ampov,Veal Sbov,House,False,residential,11.55,104.96,POINT (104.96 11.55),53987.0,22.0,700.0
202178.0,680000.0,,,500.0,Phnom Penh,Meanchey,Chak Angrae Leu,Villa,False,residential,11.51704494,104.9281116,POINT (104.9281116 11.51704494),54711.0,9638.0,1360.0
219228.0,1950000.0,6.0,6.0,500.0,Phnom Penh,Chbar Ampov,Nirouth,Villa,False,residential,11.52,104.95,POINT (104.95 11.52),54706.0,8223.0,3900.0
199535.0,500000.0,6.0,7.0,500.0,Phnom Penh,Chbar Ampov,Nirouth,House,False,residential,11.52,104.95,POINT (104.95 11.52),54706.0,8223.0,1000.0
152487.0,1080000.0,5.0,6.0,500.0,Phnom Penh,Chbar Ampov,Nirouth,Villa,False,residential,11.52,104.95,POINT (104.95 11.52),54706.0,8223.0,2160.0
219138.0,2400000.0,6.0,7.0,500.0,Phnom Penh,Chbar Ampov,Nirouth,Twin Villa,False,residential,11.52,104.95,POINT (104.95 11.52),54706.0,8223.0,4800.0
243778.0,1700000.0,8.0,9.0,500.0,Phnom Penh,Chbar Ampov,Nirouth,Villa,False,residential,11.522551,104.96247,POINT (104.96247 11.522551),53953.0,3342.0,3400.0
247231.0,1800000.0,7.0,8.0,500.0,Phnom Penh,Chbar Ampov,Nirouth,Villa,False,residential,11.522551,104.962474,POINT (104.962474 11.522551),53953.0,3342.0,3600.0
220057.0,320000.0,,,500.0,Phnom Penh,Sen Sok,Krang Thnong,Land/Development,False,residential,11.55,104.89,POINT (104.89 11.55),53927.0,23197.0,640.0
245931.0,500000.0,,,500.0,Phnom Penh,Meanchey,Boeung Tumpun,Land/Development,False,residential,11.53509266,104.9101098,POINT (104.9101098 11.53509266),53911.0,27697.0,1000.0
207327.0,299900.0,,,500.0,Phnom Penh,Por Sen Chey,Kakap,Warehouse,False,commercial,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0,599.8
149745.0,1781000.0,3.0,3.0,498.0,Phnom Penh,Daun Penh,Wat Phnom,Condo,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0,3576.3052208835343
149810.0,1781000.0,3.0,3.0,498.0,Phnom Penh,Daun Penh,Wat Phnom,Apartment,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0,3576.3052208835343
207623.0,1560000.0,,,498.0,Phnom Penh,Toul Kork,Phsar Depou I,Warehouse,False,commercial,11.57,104.89,POINT (104.89 11.57),53919.0,5039.0,3132.5301204819275
162489.0,1600000.0,8.0,8.0,495.0,Phnom Penh,Sen Sok,Ou Baek K'am,Apartment,False,residential,11.55,104.89,POINT (104.89 11.55),53927.0,23197.0,3232.3232323232323
152715.0,1050000.0,6.0,7.0,494.5,Phnom Penh,Sen Sok,Khmuonh,Villa,False,residential,11.55,104.89,POINT (104.89 11.55),53927.0,23197.0,2123.356926188069
247295.0,1725500.0,2.0,3.0,493.0,Phnom Penh,Daun Penh,Srah Chak,House,False,residential,11.56742608,104.9240453,POINT (104.9240453 11.56742608),53895.0,28799.0,3500.0
231631.0,4400000.0,36.0,,493.0,Phnom Penh,Chamkarmon,Boeung Trabek,other,False,commercial,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0,8924.949290060851
199742.0,570000.0,,,492.0,Phnom Penh,Meanchey,Stueng Mean chey 3,Shophouse,False,residential,11.53409158,104.8918735,POINT (104.8918735 11.53409158),53904.0,26248.0,1158.5365853658536
232251.0,1200000.0,7.0,,490.0,Phnom Penh,Meanchey,Chak Angrae Leu,Villa,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0,2448.9795918367345
193809.0,1000000.0,8.0,10.0,490.0,Phnom Penh,Meanchey,Chak Angrae Leu,Villa,False,residential,11.51984916,104.934752,POINT (104.934752 11.51984916),54712.0,8422.0,2040.8163265306123
184577.0,2800000.0,4.0,3.0,489.0,Phnom Penh,Daun Penh,Boeng Reang,House,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0,5725.971370143149
242487.0,2500000.0,,,487.0,Phnom Penh,Chamkarmon,BKK 1,Land/Development,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0,5133.47022587269
234368.0,3750000.0,,,486.0,Phnom Penh,Chroy Changvar,Chroy Changvar,other,False,commercial,11.589674,104.925654,POINT (104.925654 11.589674),54162.0,11327.0,7716.049382716049
182067.0,3200000.0,8.0,10.0,485.0,Phnom Penh,Chamkarmon,BKK 1,Shophouse,False,residential,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0,6597.938144329897
236022.0,450000.0,27.0,27.0,485.0,Phnom Penh,Dangkao,Dangkao,House,False,residential,11.500658,104.856173,POINT (104.856173 11.500658),54676.0,2310.0,927.8350515463917
240063.0,3000000.0,,,485.0,Phnom Penh,Chamkarmon,BKK 3,other,False,commercial,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0,6185.567010309278
186977.0,665000.0,6.0,7.0,484.0,Phnom Penh,Sen Sok,Krang Thnong,Villa,False,residential,11.55,104.89,POINT (104.89 11.55),53927.0,23197.0,1373.9669421487604
234724.0,3139500.0,6.0,7.0,483.0,Phnom Penh,Chamkarmon,BKK 1,Land/Development,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0,6500.0
249472.0,690000.0,8.0,8.0,482.26,Phnom Penh,Chroy Changvar,Chroy Changvar,Villa,False,residential,11.658559,104.91317,POINT (104.91317 11.658559),54030.0,1785.0,1430.763488574628
246250.0,450000.0,,,481.0,Phnom Penh,Sen Sok,Phnom Penh Thmey,Land/Development,False,residential,11.5969799,104.8708625,POINT (104.8708625 11.5969799),54087.0,4758.0,935.5509355509356
210088.0,1950000.0,5.0,7.0,480.0,Phnom Penh,Sen Sok,Ou Baek K'am,Villa,False,residential,11.5465933,104.8772849,POINT (104.8772849 11.5465933),53933.0,15646.0,4062.5
207612.0,580000.0,3.0,5.0,480.0,Phnom Penh,Chbar Ampov,Preaek Pra,House,False,residential,11.52,104.95,POINT (104.95 11.52),54706.0,8223.0,1208.3333333333333
246899.0,1536000.0,,,480.0,Phnom Penh,Toul Kork,Boeung Kak 1,Land/Development,False,residential,11.537783,104.920232,POINT (104.920232 11.537783),53912.0,18375.0,3200.0
247950.0,50000.0,,,480.0,Phnom Penh,Daun Penh,Chakto Mukh,Business,False,commercial,11.575837,104.920096,POINT (104.920096 11.575837),53920.0,16252.0,104.16666666666667
234719.0,3107032.5,,,478.005,Phnom Penh,Chamkarmon,BKK 1,Land/Development,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0,6500.0
247719.0,3700000.0,,,476.0,Phnom Penh,Chamkarmon,BKK 1,other,False,commercial,11.537783,104.920232,POINT (104.920232 11.537783),53912.0,18375.0,7773.109243697479
185284.0,1900000.0,,,475.0,Phnom Penh,Chamkarmon,Toul Svay Prey 1,Land/Development,False,residential,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0,4000.0
228873.0,2200000.0,6.0,7.0,475.0,Phnom Penh,Chamkarmon,Toul Svay Prey 1,Villa,False,residential,11.54848843,104.9063558,POINT (104.9063558 11.54848843),53936.0,21669.0,4631.578947368421
229225.0,2200000.0,6.0,6.0,475.0,Phnom Penh,Chamkarmon,BKK 3,Villa,False,residential,11.54786375,104.9158176,POINT (104.9158176 11.54786375),53909.0,23239.0,4631.578947368421
228700.0,2200000.0,6.0,7.0,475.0,Phnom Penh,Chamkarmon,BKK 2,Twin Villa,False,residential,11.55031855,104.9209903,POINT (104.9209903 11.55031855),53893.0,18149.0,4631.578947368421
245694.0,1500000.0,3.0,4.0,472.0,Phnom Penh,Chroy Changvar,Chroy Changvar,Penthouse,False,residential,11.59072815,104.929032,POINT (104.929032 11.59072815),54135.0,5029.0,3177.9661016949153
236790.0,2100000.0,4.0,4.0,472.0,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0,4449.152542372882
247611.0,950000.0,5.0,6.0,470.0,Phnom Penh,Chroy Changvar,Preaek Lieb,Villa,False,residential,11.658559,104.913169,POINT (104.913169 11.658559),54030.0,1785.0,2021.276595744681
224583.0,3700000.0,2.0,7.0,470.0,Phnom Penh,Chamkarmon,BKK 1,other,False,commercial,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0,7872.340425531915
215905.0,180000.0,,,469.9,Phnom Penh,Chbar Ampov,Veal Sbov,Land/Development,False,residential,11.55,104.96,POINT (104.96 11.55),53987.0,22.0,383.06022557991065
231443.0,2800000.0,27.0,,465.0,Phnom Penh,Chamkarmon,BKK 3,Apartment,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0,6021.5053763440865
185727.0,1180000.0,5.0,6.0,462.5,Phnom Penh,Chbar Ampov,Nirouth,Villa,False,residential,11.52,104.95,POINT (104.95 11.52),54706.0,8223.0,2551.3513513513512
240471.0,11000000.0,,,460.0,Phnom Penh,Chamkarmon,BKK 2,other,False,commercial,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0,23913.043478260868
181716.0,5000000.0,10.0,6.0,457.0,Phnom Penh,Chamkarmon,BKK 1,House,False,residential,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0,10940.919037199124
235932.0,1800000.0,,,457.0,Phnom Penh,Chamkarmon,BKK 1,Warehouse,False,commercial,11.54814386,104.9086818,POINT (104.9086818 11.54814386),53936.0,21669.0,3938.730853391685
230508.0,2300000.0,8.0,7.0,456.3,Phnom Penh,Chamkarmon,Toul Tum Poung 1,Villa,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0,5040.543502081963
238188.0,1800000.0,8.0,9.0,456.3,Phnom Penh,Chamkarmon,Toul Tum Poung 1,Villa,False,residential,11.53407945,104.9217799,POINT (104.9217799 11.53407945),53912.0,18375.0,3944.773175542406
235368.0,2300000.0,8.0,9.0,456.0,Phnom Penh,Chamkarmon,Toul Tum Poung 1,Villa,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0,5043.859649122807
221688.0,599900.0,4.0,1.0,456.0,Phnom Penh,Meanchey,Boeung Tumpun,House,False,residential,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0,1315.5701754385964
240696.0,1900000.0,8.0,9.0,456.0,Phnom Penh,Chamkarmon,Toul Tum Poung 2,Villa,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0,4166.666666666667
240495.0,1050000.0,6.0,8.0,455.0,Phnom Penh,Chbar Ampov,Nirouth,Villa,False,residential,11.52928,104.941454,POINT (104.941454 11.52928),54710.0,11754.0,2307.6923076923076
246986.0,1100000.0,6.0,6.0,453.0,Phnom Penh,Chbar Ampov,Preaek Aeng,Villa,False,residential,11.522551,104.962474,POINT (104.962474 11.522551),53953.0,3342.0,2428.2560706401764
217637.0,850000.0,3.0,4.0,450.0,Phnom Penh,Meanchey,Boeung Tumpun,Villa,False,residential,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0,1888.888888888889
231361.0,1150000.0,5.0,5.0,450.0,Phnom Penh,Chroy Changvar,Chroy Changvar,Villa,False,residential,11.589674,104.925654,POINT (104.925654 11.589674),54162.0,11327.0,2555.5555555555557
184879.0,1800000.0,5.0,5.0,450.0,Phnom Penh,Toul Kork,Boeung Kak 2,Villa,False,residential,11.57,104.89,POINT (104.89 11.57),53919.0,5039.0,4000.0
240367.0,329000.0,4.0,4.0,450.0,Phnom Penh,Dangkao,Sak Sampov,Villa,False,residential,11.500658,104.856173,POINT (104.856173 11.500658),54676.0,2310.0,731.1111111111111
187120.0,2250000.0,8.0,10.0,450.0,Phnom Penh,Por Sen Chey,Kakab 1,Villa,False,residential,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0,5000.0
233994.0,1100000.0,5.0,6.0,450.0,Phnom Penh,Chbar Ampov,Nirouth,Villa,False,residential,11.53034567,104.954539,POINT (104.954539 11.53034567),53950.0,4083.0,2444.4444444444443
182909.0,1800000.0,5.0,6.0,450.0,Phnom Penh,Chbar Ampov,Nirouth,Villa,False,residential,11.5350504,104.9576372,POINT (104.9576372 11.5350504),53950.0,4083.0,4000.0
249162.0,580000.0,5.0,6.0,450.0,Phnom Penh,Meanchey,Stueng Mean chey,Villa,False,residential,11.530254,104.8976,POINT (104.8976 11.530254),53905.0,16637.0,1288.888888888889
247855.0,450000.0,,,449.0,Phnom Penh,Sen Sok,Phnom Penh Thmey,Land/Development,False,residential,11.56656437,104.9368602,POINT (104.9368602 11.56656437),53896.0,15603.0,1002.2271714922049
230573.0,880000.0,6.0,8.0,448.5,Phnom Penh,Dangkao,Prey Sa,Villa,False,residential,11.500658,104.856173,POINT (104.856173 11.500658),54676.0,2310.0,1962.0958751393534
150011.0,1500000.0,5.0,6.0,448.0,Phnom Penh,Chbar Ampov,Nirouth,Villa,False,residential,11.52,104.95,POINT (104.95 11.52),54706.0,8223.0,3348.214285714286
226624.0,400000.0,3.0,2.0,448.0,Phnom Penh,Chbar Ampov,Preaek Pra,Villa,False,residential,11.52928,104.941454,POINT (104.941454 11.52928),54710.0,11754.0,892.8571428571429
199492.0,3900000.0,8.0,8.0,448.0,Phnom Penh,Toul Kork,Boeung Kak 2,Villa,False,residential,11.57567605,104.895217,POINT (104.895217 11.57567605),53917.0,13220.0,8705.357142857143
225207.0,32000.0,,10.0,448.0,Phnom Penh,Daun Penh,Boeng Reang,Villa,False,residential,11.56252575,104.9225176,POINT (104.9225176 11.56252575),53897.0,39519.0,71.42857142857143
218183.0,3200000.0,9.0,13.0,448.0,Phnom Penh,Daun Penh,Boeng Reang,Twin Villa,False,residential,11.55837733,104.9222315,POINT (104.9222315 11.55837733),53897.0,39519.0,7142.857142857143
207424.0,3900000.0,8.0,8.0,448.0,Phnom Penh,Toul Kork,Boeung Kak 1,Villa,False,residential,11.55033637,104.928455,POINT (104.928455 11.55033637),53894.0,7658.0,8705.357142857143
242912.0,990000.0,5.0,7.0,446.25,Phnom Penh,Chbar Ampov,Nirouth,Villa,False,residential,11.522551,104.962474,POINT (104.962474 11.522551),53953.0,3342.0,2218.4873949579833
221318.0,1100000.0,3.0,3.0,446.0,Phnom Penh,7 Makara,Veal Vong,Condo,False,residential,11.55891368,104.9154088,POINT (104.9154088 11.55891368),53897.0,39519.0,2466.3677130044844
242781.0,90000.0,2.0,2.0,443.0,Phnom Penh,Sen Sok,Khmuonh,House,False,residential,11.578108,104.87022,POINT (104.87022 11.578108),53548.0,3626.0,203.16027088036117
243744.0,400000.0,,,443.0,Phnom Penh,Meanchey,Boeung Tumpun,House,False,residential,11.5339114,104.9128535,POINT (104.9128535 11.5339114),53911.0,27697.0,902.9345372460497
218322.0,420000.0,3.0,4.0,440.0,Phnom Penh,Sen Sok,Phnom Penh Thmey,Villa,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0,954.5454545454545
229687.0,1500000.0,6.0,8.0,438.0,Phnom Penh,Sen Sok,Phnom Penh Thmey,Villa,False,residential,11.59844965,104.8782343,POINT (104.8782343 11.59844965),54088.0,2630.0,3424.6575342465753
186910.0,890000.0,5.0,6.0,437.5,Phnom Penh,Chbar Ampov,Nirouth,Villa,False,residential,11.52,104.95,POINT (104.95 11.52),54706.0,8223.0,2034.2857142857142
157963.0,950000.0,5.0,6.0,437.5,Phnom Penh,Dangkao,Cheung Aek,Villa,False,residential,11.48,104.9,POINT (104.9 11.48),54714.0,1551.0,2171.4285714285716
247152.0,1180000.0,6.0,9.0,437.5,Phnom Penh,Sen Sok,Phnom Penh Thmey,Villa,False,residential,11.575837,104.920096,POINT (104.920096 11.575837),53920.0,16252.0,2697.1428571428573
221539.0,350000.0,35.0,35.0,435.0,Phnom Penh,Por Sen Chey,Kakap,Apartment,False,residential,11.5633856,104.8428823,POINT (104.8428823 11.5633856),53592.0,6724.0,804.5977011494252
215493.0,1100000.0,,,435.0,Phnom Penh,Toul Kork,Boeung Kak 1,Land/Development,False,residential,11.58233874,104.9059304,POINT (104.9059304 11.58233874),53923.0,36545.0,2528.735632183908
246463.0,1087500.0,,,435.0,Phnom Penh,Toul Kork,Boeung Kak 1,Land/Development,False,residential,11.58151541,104.8956831,POINT (104.8956831 11.58151541),53917.0,13220.0,2500.0
225589.0,890000.0,,,435.0,Phnom Penh,Toul Kork,Boeung Kak 1,Land/Development,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0,2045.9770114942528
250182.0,450000.0,4.0,5.0,433.0,Phnom Penh,Sen Sok,Phnom Penh Thmey,Villa,False,residential,11.57403623,104.8739975,POINT (104.8739975 11.57403623),53548.0,3626.0,1039.2609699769052
248827.0,450000.0,4.0,5.0,433.0,Phnom Penh,Sen Sok,Kouk Khleang,Villa,False,residential,11.58818588,104.8589039,POINT (104.8589039 11.58818588),54089.0,3707.0,1039.2609699769052
224055.0,495000.0,10.0,11.0,432.5,Phnom Penh,Chamkarmon,BKK 3,Flat,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0,1144.5086705202311
224388.0,1231200.0,,,432.0,Phnom Penh,Chamkarmon,Boeung Trabek,Land/Development,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0,2850.0
204246.0,680000.0,,,432.0,Phnom Penh,Dangkao,Dangkao,Land/Development,False,residential,11.48,104.9,POINT (104.9 11.48),54714.0,1551.0,1574.0740740740741
144952.0,7000000.0,40.0,,432.0,Phnom Penh,Daun Penh,Phsar Thmei III,other,False,commercial,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0,16203.703703703704
216689.0,2688000.0,,,432.0,Phnom Penh,Sen Sok,Phnom Penh Thmey,other,False,commercial,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0,6222.222222222223
235431.0,700000.0,8.0,10.0,430.65,Phnom Penh,Dangkao,Preaek Kampues,Shophouse,False,residential,11.45879223,104.9098823,POINT (104.9098823 11.45879223),54778.0,391.0,1625.4499013119703
235991.0,600000.0,,,429.0,Phnom Penh,Dangkao,Dangkao,Warehouse,False,commercial,11.5135093,104.8928945,POINT (104.8928945 11.5135093),54633.0,4237.0,1398.6013986013986
244697.0,980000.0,5.0,6.0,427.5,Phnom Penh,Chbar Ampov,Veal Sbov,Villa,False,residential,11.522551,104.96247,POINT (104.96247 11.522551),53953.0,3342.0,2292.3976608187136
198289.0,19500000.0,1.0,,427.5,Phnom Penh,Chamkarmon,BKK 1,Apartment,False,residential,11.55098369,104.9248695,POINT (104.9248695 11.55098369),53893.0,18149.0,45614.0350877193
216702.0,2500000.0,4.0,6.0,426.0,Phnom Penh,Chamkarmon,Toul Tum Poung 1,Villa,False,residential,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0,5868.544600938967
236172.0,850000.0,,,426.0,Phnom Penh,Toul Kork,Boeung Salang,Warehouse,False,commercial,11.562248,104.898461,POINT (104.898461 11.562248),53937.0,20882.0,1995.305164319249
232726.0,1150000.0,6.0,7.0,425.5,Phnom Penh,Dangkao,Cheung Aek,Villa,False,residential,11.500658,104.856173,POINT (104.856173 11.500658),54676.0,2310.0,2702.7027027027025
230332.0,900000.0,6.0,7.0,425.5,Phnom Penh,Russey Keo,Chrang Chamres 2,Villa,False,residential,11.59015,104.909641,POINT (104.909641 11.59015),54161.0,29575.0,2115.1586368977673
205248.0,1200000.0,7.0,6.0,425.5,Phnom Penh,Dangkao,Cheung Aek,Villa,False,residential,11.46952683,104.9096846,POINT (104.9096846 11.46952683),54803.0,567.0,2820.21151586369
202014.0,1200000.0,6.0,7.0,425.5,Phnom Penh,Meanchey,Chak Angrae Kraom,Villa,False,residential,11.50588803,104.9377194,POINT (104.9377194 11.50588803),54724.0,8431.0,2820.21151586369
232852.0,1150000.0,6.0,8.0,425.0,Phnom Penh,Dangkao,Cheung Aek,Villa,False,residential,11.47560667,104.9177168,POINT (104.9177168 11.47560667),54690.0,118.0,2705.8823529411766
230023.0,3060000.0,8.0,9.0,425.0,Phnom Penh,Daun Penh,Boeng Reang,Villa,False,residential,11.569135,104.9248,POINT (104.9248 11.569135),53895.0,28799.0,7200.0
234301.0,3060000.0,8.0,9.0,425.0,Phnom Penh,Daun Penh,Boeng Reang,Villa,False,residential,11.55848742,104.9227121,POINT (104.9227121 11.55848742),53897.0,39519.0,7200.0
152491.0,850000.0,6.0,8.0,425.0,Phnom Penh,Russey Keo,Chrang Chamres I,Villa,False,residential,11.59,104.9,POINT (104.9 11.59),54093.0,8037.0,2000.0
200476.0,900000.0,5.0,6.0,425.0,Phnom Penh,Sen Sok,Phnom Penh Thmey,Villa,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0,2117.6470588235293
251704.0,1800000.0,6.0,7.0,425.0,Phnom Penh,Chbar Ampov,Nirouth,Twin Villa,False,residential,11.522551,104.96247,POINT (104.96247 11.522551),53953.0,3342.0,4235.294117647059
244222.0,950000.0,4.0,5.0,425.0,Phnom Penh,Chamkarmon,Phsar Daeum Thkov,Villa,False,residential,11.53694194,104.9188616,POINT (104.9188616 11.53694194),53912.0,18375.0,2235.294117647059
200379.0,1300000.0,,,425.0,Phnom Penh,Sen Sok,Khmuonh,Warehouse,False,commercial,11.55,104.89,POINT (104.89 11.55),53927.0,23197.0,3058.823529411765
223698.0,152000.0,4.0,5.0,423.0,Phnom Penh,Por Sen Chey,Samraong Kraom,Villa,False,residential,11.58322675,104.7901664,POINT (104.7901664 11.58322675),53855.0,1068.0,359.33806146572107
233865.0,12000000.0,93.0,,423.0,Phnom Penh,Chamkarmon,Toul Tum Poung 1,Apartment,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0,28368.794326241135
