address_line_2,h_id,n_seven_eleven_5km,n_gas_station_5km,n_cafe_5km,n_gas_station_in_3km_to_5km,near_Olympic_Stadium_in_km,n_secondary_school_5km,near_Phsar_Tmey_in_km,n_cafe_in_3km_to_5km,near_Phsar_Chas_in_km,near_Vattanac_Tower_in_km,n_pre_school_5km,near_Wat_Phnom_in_km,n_primary_school_in_3km_to_5km,price_per_m2
28,707,4.0,10.0,9.0,5,9.928010370984042,2.0,9.024407607237766,10,8.86633375833792,9.974799495243325,1.0,9.974410467238876,0,712.2579694629028
46,422,36.0,141.0,181.0,73,1.8966803631641256,78.0,0.1074077318726214,75,0.9490606290397208,0.074402869596751,96.0,0.1909571937787838,29,5053.863810226255
24,651,8.0,47.0,25.0,30,9.06168324953562,8.0,10.132472468641971,12,11.23834841773608,9.868656228654894,5.0,10.035235475104482,17,2019.959317346444
45,660,15.0,94.0,71.0,54,6.113074610746116,20.0,6.941373881241708,49,7.00388520430943,6.11517240707362,35.0,7.043154296304792,20,2735.729975565607
34,655,7.0,51.0,30.0,35,7.879862911196163,11.0,8.915578916175967,20,8.810600119676767,9.005441244640346,9.0,8.894590301966879,10,1238.8330447436408
28,690,1.0,2.0,1.0,3,15.118550728997546,3.0,15.057301402277226,0,14.22793857466465,14.757986611654896,0.0,14.92505906402542,0,142.58989988491135
42,420,36.0,154.0,184.0,77,1.0297211170001426,77.0,0.1188252091491416,57,1.023358917652434,0.0,97.0,0.9804032539968632,31,6000.439271914616
52,285,36.0,127.0,169.0,81,2.080241226771882,74.0,1.0145854194226795,80,0.0541418713922569,1.056282468915372,91.0,0.934212753521918,39,5402.257441356114
43,472,-0.0,2.0,-0.0,0,16.841411955636005,0.0,17.763155584485272,0,17.825112040427452,17.001734821296562,0.0,18.08902965793812,0,96.47231907738866
54,447,36.0,139.0,173.0,91,1.9549220668478189,76.0,1.0053806964387793,77,0.0375807099302161,0.8967230101937055,92.0,1.100931361237902,34,6710.383262430392
27,370,4.0,1.0,1.0,1,12.00912853524198,1.0,11.260062505364475,2,10.930382124652636,11.036809127938875,1.0,10.036732806807851,0,65.28193616883011
58,60,-0.0,2.0,2.0,0,15.901270863558585,1.0,17.11278105740146,0,16.98135346037728,15.964790741205126,0.0,17.078835052827948,0,47.14044491487298
12,156,4.0,25.0,19.0,19,7.974350174797765,10.0,10.107778441766454,16,10.083737204221862,9.97462999751968,2.0,10.084756860475514,2,806.8830585268529
35,404,35.0,161.0,191.0,66,0.0153471072267021,81.0,0.9528475171096564,63,2.087288772276411,0.8942972469810723,100.0,0.7613304415151715,35,4081.134220290108
10,432,33.0,130.0,173.0,71,2.25126263363938,70.0,2.072890886779028,81,3.202435965862609,3.1766083376971768,83.0,2.811943410729413,34,3633.168714593864
17,225,10.0,59.0,37.0,43,5.971330529064718,18.0,7.92976747387302,25,7.885989959377168,7.997810833045183,13.0,8.122749120030365,14,804.3735718783059
15,205,9.0,41.0,26.0,30,8.121539774148358,8.0,8.951702294767838,20,10.08458259580602,8.849839216297395,6.0,10.216022396937982,12,1376.802630074447
28,704,2.0,10.0,9.0,11,11.01128459458387,3.0,11.007792617756632,8,10.857988969659564,12.090748147843748,1.0,11.950663494843637,0,103.12258787051124
91,431,32.0,129.0,154.0,72,2.071000567387218,64.0,4.193672827539248,87,3.998425932939737,3.93628609590448,73.0,3.772007798787623,40,3802.8630972601873
17,173,4.0,19.0,16.0,13,10.010907689688748,4.0,10.864616997404474,11,10.864380939306026,10.928291014691863,2.0,12.091828099560017,0,443.2973025050866
14,449,36.0,146.0,180.0,83,1.122732670486422,76.0,1.9772220857375784,72,2.0129442271670595,1.858244712595211,93.0,1.9179833272280489,36,5664.015760064884
58,17,2.0,7.0,4.0,5,14.864242213199477,-0.0,15.119900074454437,2,15.029165664076094,14.048972181799655,1.0,15.14588020737426,0,143.4364881410216
69,191,6.0,28.0,15.0,19,9.05756889419544,3.0,11.160035356502718,12,11.776044452604172,11.056951545742152,-0.0,12.048293865142996,6,200.0878521641729
74,648,6.0,37.0,16.0,23,9.7513555406957,4.0,11.10786878968378,10,12.1549899953756,10.87615908646,1.0,12.136310713885011,8,225.96448105868384
33,113,1.0,2.0,5.0,3,15.034066023548002,0.0,17.199806311885183,1,16.99079784241682,16.66391462906796,1.0,16.896921860535535,0,193.64963057466693
43,624,1.0,1.0,0.0,1,16.951293306199084,1.0,18.163693166039867,0,18.986592941836808,17.927389942071176,0.0,19.10553267232913,0,80.82939263507298
74,650,7.0,42.0,18.0,29,10.159136920378623,5.0,10.998511681201755,15,11.903549987704585,11.040122215211891,2.0,11.176602842903764,12,442.344996659036
66,343,8.0,16.0,14.0,14,11.848581106315065,2.0,10.85661409251949,11,11.03259961512382,10.91850936928864,0.0,10.974944711211712,0,243.00594463538792
64,12,5.0,11.0,8.0,8,13.032055094613778,1.0,12.19876493293752,3,13.06962201255408,11.978400357458916,1.0,11.778550161231424,0,248.85634664664016
60,255,0.0,2.0,1.0,2,16.955081412290372,1.0,19.05114110244249,0,19.97025280290561,19.095808578179035,1.0,20.179032083543603,0,740.775890896844
32,515,0.0,8.0,2.0,7,10.915756140957498,0.0,12.025704565639137,3,11.924197342324272,10.781932535286057,2.0,12.032874849435418,1,180.99116212049503
15,678,8.0,37.0,20.0,25,8.930320737401749,4.0,9.991621380360533,16,11.1172211812755,11.046332250440674,2.0,11.240609765965573,11,857.5147959935227
81,386,22.0,55.0,102.0,48,4.976243910023145,40.0,4.049093305538835,78,3.05249012184027,3.958614745739136,46.0,3.9103778532363145,26,2048.510313408633
27,766,3.0,0.0,0.0,0,14.84628485624369,0.0,14.0129458661027,1,12.85179435336565,14.225607870067885,-0.0,12.97325206139357,0,95.12537272446797
9,253,0.0,-0.0,0.0,0,20.076606047325583,-0.0,22.01930605169348,0,21.92139144906448,21.91040201028288,0.0,22.047953582143943,0,52.65035079112709
65,174,5.0,33.0,29.0,28,7.855101923151814,9.0,8.038070481958902,22,7.867055874574133,7.997338296258409,7.0,8.86135287802231,5,551.2710219345836
55,447,36.0,144.0,175.0,83,1.0248330353637394,75.0,0.0,70,0.0,0.8170026338053533,92.0,1.0069899196103156,35,6621.177366776128
77,419,29.0,134.0,164.0,67,2.0057246852185853,69.0,2.0799828032791576,81,1.991155084425068,1.1069739452074687,89.0,0.8520122317081482,33,3613.426689641471
69,216,4.0,16.0,7.0,10,10.176514312819586,2.0,12.117161192076146,4,11.7995830219966,12.020371142699677,2.0,12.048474434992874,4,137.84935881836
68,186,7.0,42.0,20.0,25,7.216321916645681,9.0,7.868175780903657,17,8.81625094408322,8.008703683839878,5.0,9.111343785679034,18,800.6027266132039
68,218,5.0,20.0,8.0,11,9.96903166030108,3.0,11.10753666363486,6,12.07710843896064,11.141595911497236,1.0,11.990153595411153,5,181.6894207409305
78,196,24.0,125.0,97.0,87,4.123823694220722,43.0,5.175467011941943,74,6.035616361413627,4.979206587579912,48.0,5.903314005228846,41,3741.524872944874
75,476,-0.0,2.0,0.0,0,16.95153852329844,-0.0,16.992163891790533,0,18.24651605986102,17.096704708902585,-0.0,18.049804232450377,0,112.96859139710467
45,322,23.0,149.0,119.0,75,4.145524431929685,51.0,4.078407909135522,58,4.928037009184907,3.87207794610996,61.0,5.129947670061741,33,2591.0965159597363
64,34,4.0,18.0,12.0,12,11.003648066759114,1.0,11.093122002062586,5,10.94924334018456,11.029957253515107,-0.0,10.914255904239695,0,737.5443613471101
14,444,34.0,140.0,176.0,78,0.9563764199325976,75.0,1.1404707801500875,62,1.0990624271896268,2.001417327273068,94.0,2.011772530965449,37,4674.881135106876
48,430,33.0,121.0,158.0,70,2.037426272239905,61.0,2.916795753402231,83,4.12166879156541,4.081200375783117,69.0,4.189629867647747,30,2573.262677595296
10,432,34.0,128.0,156.0,70,1.7467187541036084,66.0,2.083337121965882,69,3.115860627415028,2.893036450762011,75.0,2.968678060336307,29,2638.5741495878183
25,628,1.0,5.0,0.0,1,17.184897506613225,2.0,17.921676922849635,0,18.82380673212865,17.88282086758577,0.0,18.06033401048016,0,642.0673288087236
27,370,4.0,0.0,3.0,1,12.136985277228357,2.0,10.872266141286458,2,10.019881851503392,11.020293930885163,-0.0,9.7858548121943,1,21.346408490701872
71,330,17.0,93.0,75.0,58,5.859507667013564,32.0,5.122265756440227,54,4.953589504916155,5.036658048356814,40.0,3.9464281683948217,20,1494.4941681734415
84,427,38.0,177.0,188.0,79,2.117045709338328,84.0,1.923680190245438,107,2.8990278568175216,2.191825059687156,102.0,3.043781195747034,42,2687.308677949662
77,420,35.0,153.0,179.0,78,1.014476512962969,78.0,0.0719822331274462,53,0.97011413628513,0.1684531594403812,98.0,0.0045589821850262,30,2811.983100759468
3,433,35.0,136.0,174.0,74,0.9592541234862222,70.0,1.98830345529804,80,2.980254419857664,3.0005370051638707,84.0,3.134937273340092,37,3851.403642062541
45,423,38.0,177.0,182.0,85,1.9875899845861416,78.0,2.975832499080145,107,4.083322162351708,3.1572106335519274,96.0,2.929218319635308,44,3101.7600150162207
24,641,9.0,59.0,32.0,34,7.941203758447174,9.0,9.01344173560789,20,10.04239547195865,8.972190004432278,9.0,10.180803976068184,13,1372.25548142179
59,573,0.0,2.0,0.0,2,16.974385436399615,1.0,16.9952910139642,0,17.901342770788926,17.06133056413649,1.0,17.910842714429844,0,122.06625217253232
29,542,4.0,19.0,5.0,15,10.904818584644753,0.0,10.908574323790972,4,11.2753740858277,10.06834562665512,1.0,11.05758953372552,0,362.5931316202957
84,405,37.0,164.0,190.0,58,0.0921115052753185,82.0,1.0409469276092818,63,1.93724444968514,1.0643545713919256,103.0,2.00236063206251,33,4057.2953052070834
45,683,18.0,123.0,88.0,61,5.150709678853796,31.0,4.944631381766742,58,5.890970771194401,5.079386374007067,49.0,6.175844855264595,33,3234.773986068942
48,435,34.0,120.0,159.0,62,2.9884187506980147,61.0,4.080515840728083,87,3.992658418488032,4.275023155460233,68.0,3.989053379956991,37,3116.123291595742
28,741,1.0,6.0,1.0,5,13.185405586474836,4.0,12.920938465696285,1,12.06484170829254,12.999181171617792,1.0,12.900219308583722,0,420.7000886957972
45,321,18.0,115.0,78.0,79,5.982386947688028,30.0,5.874572376593301,57,5.829065804113297,5.095646305089034,46.0,6.26005759719597,37,2594.820252441588
0,744,3.0,3.0,0.0,0,16.85610056296309,-0.0,16.019777179658906,1,15.987038994292142,15.884396048284987,1.0,14.934995766291022,0,357.53434249887505
82,496,3.0,13.0,7.0,10,11.95108706892953,2.0,13.152434097592202,3,13.852507521404371,13.112595996228148,0.0,13.228978211849537,4,88.29173505274439
26,602,4.0,17.0,6.0,15,12.849678733892212,2.0,14.992845395897914,7,16.181814497222383,14.89863598557844,1.0,15.07910411154567,2,803.9117503633034
28,706,0.0,6.0,4.0,1,10.872373187952206,1.0,10.985386924608402,0,10.122326347629253,11.301935774947324,2.0,10.955958696431107,0,82.04430350503868
45,319,17.0,121.0,84.0,75,4.944294608432946,33.0,4.843822171518541,59,6.030694847441387,5.148569763685282,47.0,4.708369989409451,32,2813.819960692548
75,475,1.0,4.0,-0.0,3,14.895786210616496,1.0,15.874462233706282,0,17.111323952903533,15.983544851885169,1.0,16.091770413833242,0,145.21222742156692
9,251,1.0,5.0,1.0,1,19.09198072142118,-0.0,20.024795747119963,0,21.0228815125914,20.03945053815742,0.0,21.05973941118359,0,99.08472651103877
23,223,9.0,53.0,32.0,34,5.984212566975365,15.0,8.095286376373961,28,8.144513319895959,8.046942495923494,10.0,7.8451842003418015,19,1797.9092902181678
1,425,32.0,152.0,166.0,67,2.2241315033691937,74.0,2.1925051573048795,84,2.647576934662755,2.1830693514892943,92.0,2.0606799796045427,43,4504.783064144644
68,211,7.0,30.0,22.0,15,7.065616853062081,7.0,9.164837511388038,16,8.989472844713596,8.891855103280951,3.0,8.846451317393148,12,749.9772190508769
28,738,1.0,5.0,1.0,5,12.97691773664348,1.0,12.986632470774868,1,11.971911039666946,13.170364287282316,0.0,13.05880591055742,0,325.292281136134
58,67,0.0,-0.0,1.0,0,21.049134870268816,1.0,20.97018682554804,0,22.01337904599332,20.9239835787009,-0.0,20.920619482541483,0,108.8960660672511
32,527,6.0,33.0,18.0,27,9.161833268991607,7.0,9.094968792817902,17,10.056070613693286,8.697998128119254,6.0,10.001466190187443,8,962.2655745569188
28,701,3.0,14.0,15.0,6,9.89335552297979,7.0,9.91554025671332,7,9.971571818146598,11.062361552296046,2.0,11.299628292403815,1,257.7569461401619
60,259,1.0,3.0,2.0,3,16.846282534977504,-0.0,19.045850944316104,1,19.091863955084182,19.06471414230658,0.0,18.94989874302049,0,550.5329576648527
69,114,1.0,5.0,1.0,5,13.905621109245038,-0.0,14.888307344052588,2,16.172595344796672,15.061329928796845,1.0,16.08122688147945,0,192.6135646633084
48,430,33.0,131.0,162.0,77,1.9432898458332168,66.0,2.841500618615093,77,3.165929354289404,2.9068265286522186,71.0,3.179099885821896,30,3604.492714231708
66,41,6.0,15.0,13.0,9,12.149914121442778,3.0,11.020149991946056,10,11.03524979320829,10.96834908824412,1.0,10.989427240274653,0,190.9456584333872
23,212,4.0,20.0,13.0,18,9.041293255008918,2.0,9.972637936714516,11,11.00191080745553,10.894548020592415,2.0,10.947607913805562,1,211.69187473470524
48,430,34.0,129.0,160.0,70,2.080082800906667,67.0,2.993944831604857,79,2.9904125692830705,3.0916682694961817,76.0,3.1462426618218253,34,2099.9279685061165
37,399,6.0,35.0,49.0,22,6.98833744529638,12.0,7.128135077888029,37,7.047812964377119,6.9950978111303845,9.0,6.761939518747895,7,1800.0769997869054
59,560,-0.0,-0.0,1.0,0,20.978994278748903,0.0,21.1254620035197,0,20.94934437695347,21.12496663920117,0.0,21.042967111938992,0,146.93430326981368
9,634,1.0,4.0,1.0,2,17.06147131437381,2.0,18.001301883769003,0,18.90188711231376,17.881034218368555,0.0,19.056979143319555,0,182.30730650420588
68,193,6.0,31.0,15.0,23,9.159108725576084,5.0,9.952785381188118,12,11.07610953951838,9.948992477022871,1.0,10.971835534792143,8,474.94245442042273
25,463,1.0,0.0,1.0,1,17.21431335925148,2.0,18.15030702898125,1,17.85607164117354,16.9343167374249,1.0,17.872877940215083,0,782.6065308184255
67,697,1.0,4.0,6.0,5,11.992231666860896,6.0,12.08025411980117,4,12.015333720054116,12.9382302003325,0.0,12.78122781987902,0,52.20270173139578
59,560,0.0,1.0,-0.0,0,21.00039221615837,0.0,21.09784568729055,0,22.115640833056787,20.96569605843852,0.0,21.01356387086783,0,190.2373409437272
94,445,38.0,148.0,182.0,77,1.0941578700876096,77.0,1.0419269725124514,63,0.9566371425078084,1.1804754419820511,92.0,0.7779782709027425,39,4541.823586988308
82,453,3.0,13.0,2.0,10,12.93311467823547,1.0,14.15943336204833,3,14.973460659083788,14.162264066809373,1.0,13.680699242117164,0,166.46896081281395
75,457,3.0,12.0,0.0,11,13.13187086377557,1.0,14.007476624999944,3,14.837797887841818,14.050690649176625,0.0,14.02203740758012,2,143.7818938327609
56,420,39.0,158.0,188.0,77,0.8878047910256079,81.0,0.0,71,0.9574541434512712,0.0,99.0,1.0744848194930363,32,9535.310701206176
0,745,1.0,0.0,2.0,0,18.83511831270984,0.0,17.057049380722383,0,16.741586078835414,17.043985059769042,1.0,17.170735773157112,0,137.84521172571354
9,245,2.0,7.0,4.0,5,15.92360599410462,0.0,16.929914837885633,2,17.909050908165845,16.920952500565676,2.0,17.973058121956687,0,127.63934205369816
89,433,34.0,132.0,172.0,68,2.021378019903941,69.0,2.770942136927456,81,2.9567088933802945,3.01675099873917,84.0,2.930385220484165,40,3610.9555826083074
2,423,32.0,169.0,165.0,89,3.029589832668332,71.0,2.9492011586065003,92,4.191630453520216,3.068112100380488,81.0,3.0974721701238903,46,3556.922581749172
8,405,37.0,165.0,190.0,73,0.0892085418147556,81.0,1.9810795178812617,78,2.685527601926461,2.01416660077271,99.0,2.067792833112864,34,2834.295015005792
29,539,3.0,26.0,16.0,24,10.09800131030822,0.0,9.82686703500037,13,10.035026786034692,9.88090565266759,3.0,10.008540634678816,1,884.9069849507072
76,89,3.0,12.0,7.0,9,11.11119860711552,3.0,12.00653158898112,2,13.124046808807114,13.132807214997218,0.0,12.816600658321216,1,150.23055200138597
17,157,5.0,33.0,17.0,29,7.971532550883736,4.0,10.011670305404968,11,10.043120610518448,9.944997087767144,-0.0,10.043492306728592,2,435.8226019196427
1,316,29.0,142.0,155.0,65,2.8956251066118464,66.0,2.0643639340716966,84,2.995830411120949,2.1105627344865567,77.0,1.9461116559506613,39,3672.352593969615
5,445,38.0,148.0,182.0,76,0.9882349824436236,77.0,0.9388729084632992,60,1.2025360774385552,1.1057010627043609,93.0,2.228068959627329,41,4653.879104231292
0,749,2.0,-0.0,3.0,0,15.940358519178115,-0.0,14.662241222502162,0,14.003222179517987,13.826680426588032,1.0,14.082084422786204,0,197.503137964542
82,481,3.0,17.0,3.0,10,12.17613146774753,3.0,12.919980555549184,3,14.061483229071143,13.010788982952018,1.0,13.893099169193071,3,193.0286421725181
75,468,3.0,7.0,4.0,7,13.074452843036584,-0.0,12.866326365393633,3,14.130969510018929,13.11843748191087,0.0,13.810419814409574,0,173.9103264712817
0,744,3.0,0.0,0.0,0,16.999213091191727,-0.0,15.846987798301656,1,15.1121420326184,14.857668322646164,0.0,15.079310819920757,0,731.9994538614758
62,107,3.0,11.0,7.0,8,11.91888800911522,-0.0,12.919542836736992,6,14.285478893199128,13.977907223369744,0.0,14.178247900607015,0,78.71950008169759
39,420,36.0,159.0,182.0,81,0.0439147947423994,79.0,0.0297671267645944,59,1.0489171723887964,0.0165652155744037,96.0,0.9815609590175368,34,2611.8418912749376
81,381,28.0,88.0,137.0,65,3.1858006030990027,56.0,2.796590927583868,81,3.011953040641133,2.9973540060637123,60.0,2.896900228546904,25,5296.123234839088
29,545,5.0,45.0,27.0,37,8.899154053267832,9.0,9.056230023126716,24,8.997625495154999,8.066094285643405,6.0,8.959565649456131,2,1354.4199655392642
50,429,37.0,176.0,193.0,74,1.0111485765998047,85.0,1.9595097596403728,95,2.9224704906747747,2.013392635055589,102.0,1.9271613283558369,39,4235.685999395513
68,198,12.0,67.0,36.0,40,5.892790695369377,20.0,6.8492589427706365,20,7.860019642846627,6.894655258060109,18.0,7.857289611962394,25,619.0658788308211
58,53,0.0,0.0,4.0,1,15.99111284151066,0.0,16.013022544368766,2,15.913605443025142,15.86182367295323,1.0,15.862849629549077,0,82.26952235439555
24,674,8.0,44.0,20.0,29,9.121421052744784,8.0,10.032824708612724,12,10.983075961095023,9.799623726484295,5.0,10.93712501694825,18,1260.209634216259
66,344,9.0,25.0,18.0,17,9.00493476612515,8.0,7.979525030823076,12,8.013421192644111,8.01925808910022,7.0,7.970953850854465,1,491.6757853600029
68,213,4.0,22.0,11.0,14,9.023682496490157,2.0,11.00056421069204,10,11.882673132384395,10.912449106084784,-0.0,12.1258022942575,3,630.4994096797907
78,438,27.0,124.0,118.0,75,3.0644926733292284,49.0,4.918324628054844,82,5.954971863432692,4.928968576865173,63.0,5.025809200481203,42,3664.50798311217
63,350,5.0,1.0,2.0,2,11.836135084039764,2.0,11.17948915807152,3,10.943362787017591,10.787465523262146,2.0,9.881458470558853,1,713.581478418527
64,7,5.0,16.0,8.0,8,13.143901456038549,1.0,12.074018786304888,3,12.23546764869864,12.13543281793653,-0.0,12.041295371681038,0,220.7350145104334
14,444,34.0,141.0,175.0,84,1.0537005699035904,75.0,1.0052815155933352,61,1.0907382654949114,2.019021598270226,92.0,1.9012478769105503,35,5831.74997002642
89,406,33.0,150.0,171.0,70,1.0672157785458063,75.0,2.8822652537532822,84,2.928422499619993,2.9215038858201385,92.0,4.0072852646912605,35,5681.33170643213
70,230,1.0,1.0,4.0,3,15.962179983109031,1.0,16.98666102778133,2,17.814747277872385,17.84132485496808,0.0,18.18091801886208,0,72.18576511694353
4,444,34.0,140.0,174.0,89,0.95959253050678,75.0,1.1307790756891205,63,1.0447407554927737,0.8372118299904718,92.0,1.082638701272016,39,4911.527568324018
32,537,3.0,18.0,5.0,13,11.09165012821486,0.0,11.902126765865106,3,12.94848819048255,12.114580308721466,1.0,11.81454639444423,4,461.0544515534597
66,366,10.0,25.0,16.0,17,9.077332569433668,7.0,7.972240760976355,11,8.107684802588755,8.055914248342312,7.0,6.977372576551643,1,815.6705003114344
43,498,-0.0,1.0,0.0,0,20.954020915867275,0.0,22.061896227998176,0,21.692480781962185,20.96398934638429,0.0,22.105683861209982,0,43.71119041989897
75,473,1.0,3.0,1.0,3,15.0140102393655,0.0,16.1405197476362,0,17.126161196972177,15.973469636012275,0.0,15.984625184151527,0,64.9164019737778
88,419,31.0,141.0,163.0,62,1.9530318177571928,71.0,2.0718724510607345,74,2.099582533602108,1.0365631318918191,87.0,0.8679375086499341,33,3024.288047445466
31,136,1.0,3.0,4.0,3,14.868736723481426,1.0,16.9794315547219,1,16.970031956400735,17.14679356430752,1.0,17.121270659670596,0,150.4465586098966
45,298,9.0,62.0,37.0,47,7.875978418225511,11.0,8.029685048576441,32,9.101132920152208,7.939165106321829,11.0,7.94476615532029,17,2706.1715971706262
91,431,32.0,127.0,162.0,66,1.9697611983133687,67.0,2.856911910569557,85,4.055535658592181,2.9847404452671924,74.0,4.032083003740695,37,3293.71829486978
1,419,36.0,152.0,180.0,73,1.8842834322525976,76.0,1.0988170906684382,86,2.024961391453711,1.0512775316137644,98.0,0.8761742753625187,34,4106.057634736777
14,387,28.0,92.0,139.0,65,3.0276184384519937,61.0,1.976791287433164,68,2.0702185300240017,2.985626619254366,63.0,2.9073250977386333,33,5410.534640458675
75,461,-0.0,0.0,2.0,1,16.909232394707548,-0.0,18.16619576051644,0,18.75088075570889,18.142717266132944,1.0,18.144005087278625,0,69.48559606773331
23,214,5.0,23.0,12.0,20,8.043532471023568,5.0,8.822519615346994,8,9.904512590155218,9.986847452259171,2.0,9.918237266544756,3,116.14915540817088
13,163,17.0,63.0,87.0,42,4.950379793013349,33.0,5.955681718186799,69,5.8884375202454775,6.052551802107977,43.0,6.878847375874817,15,2257.5010288285857
29,529,7.0,31.0,19.0,28,9.092389255248683,8.0,9.059223004132544,17,10.040336210878836,8.979475628663819,6.0,9.08387322784356,6,941.0446950026792
93,401,5.0,24.0,31.0,13,6.975967265975946,10.0,7.111335235499473,17,6.957335563193544,7.004831421520554,7.0,7.170003520158511,6,1227.4915613598814
64,26,3.0,7.0,4.0,4,15.082625755345603,0.0,14.905318277232386,3,14.8587334939672,15.037399829794628,0.0,15.191128400106214,0,660.174466662964
4,445,35.0,164.0,183.0,78,0.1091568273261577,77.0,0.9088563800527838,53,0.9631580367684064,0.8772829631475415,95.0,0.9554973167466604,37,5782.337694623911
63,365,7.0,23.0,13.0,19,8.843463481527005,7.0,8.125720738249603,12,7.187654650847105,7.102749766994896,8.0,7.088222433224655,1,1056.6323855860455
26,622,4.0,19.0,7.0,12,11.034619427140957,0.0,12.066135007629503,3,13.021012661927529,12.0477058624092,0.0,12.993597441761809,8,630.0357596385284
18,385,33.0,117.0,160.0,90,2.8434889142714823,60.0,1.9177691790210565,85,0.8331479858694986,1.747225957046484,74.0,1.976310123638444,37,4107.054489409121
82,496,3.0,13.0,3.0,11,12.09831062479259,2.0,13.114504907549415,3,13.636837465290776,13.008555475114775,0.0,14.122261178356704,3,396.06099012097593
78,439,33.0,133.0,157.0,69,1.903736637461394,65.0,4.227644334370318,98,3.976931735440416,4.0379123406133335,79.0,4.03180751718402,41,3565.827424491008
9,247,1.0,4.0,3.0,3,16.98539798804859,1.0,18.84397848160995,1,19.9685153724746,18.93093930602884,0.0,18.954517702891746,0,104.42438400288464
93,401,5.0,26.0,35.0,17,7.123139125926352,11.0,7.011958810688183,26,7.059972385961612,7.000952255974506,8.0,6.792576511623527,5,990.9248484230708
63,361,7.0,12.0,16.0,10,9.065901375234274,8.0,7.948914001388772,12,6.991376692759215,7.10971484173326,6.0,7.022740463154329,3,1594.5449950918787
64,20,2.0,4.0,5.0,2,15.118187367166858,0.0,15.260081723893528,3,15.128229396328042,13.995258706917149,-0.0,14.103500249899742,0,392.6885596189803
93,377,13.0,39.0,60.0,26,5.95498877874961,23.0,5.08885337124053,43,5.090726175974456,5.747975750334974,34.0,6.082170046849477,15,1648.1088823224434
25,482,4.0,23.0,12.0,15,11.08612078758729,3.0,12.988730679112294,10,13.023840859618083,11.858410566139757,1.0,13.096885330780855,3,1244.454584680847
78,670,14.0,90.0,50.0,63,5.941985984772873,21.0,6.923018519496487,32,8.101856137586257,7.219725257001819,16.0,7.823811646201983,36,3398.5370446665625
59,573,0.0,2.0,2.0,0,16.854481330897748,0.0,17.780897213110393,0,18.97028029516881,17.964083441456957,0.0,17.8484664065711,0,167.30734804521435
76,213,4.0,24.0,12.0,16,9.01010054577218,3.0,11.030694454776054,10,11.04270230049704,10.741598802090891,2.0,11.29198098986329,3,212.431560505266
43,497,0.0,0.0,1.0,0,19.84439613217581,1.0,21.016474412514324,0,22.124800997734287,20.86434106473185,1.0,21.98601237684812,0,79.54603238611341
17,157,5.0,33.0,20.0,29,7.74320210838979,7.0,9.039687268804618,14,9.698756109726675,10.146995685637425,0.0,10.056364004733506,3,557.2168533508963
0,749,2.0,-0.0,-0.0,0,16.048341299131952,1.0,14.932453140716548,0,13.93581948507925,14.19773187658029,0.0,14.04211510868706,0,214.8694680575756
80,142,4.0,10.0,2.0,11,12.076638450970693,1.0,14.025793189090106,5,14.11013691628496,13.98658553431965,-0.0,13.868536211106932,1,273.4772535891038
62,96,3.0,12.0,6.0,8,12.874099382286204,0.0,14.104298366793095,6,14.175673021553754,14.046315887842695,0.0,14.922711455720885,0,95.47489429550484
59,549,-0.0,1.0,1.0,1,17.05887430755802,2.0,18.11828485513109,1,18.87787736064753,17.921069925937733,0.0,17.802987251578124,0,168.056964806112
83,411,35.0,184.0,177.0,108,1.9585337973274728,74.0,4.005378405280806,128,3.929995714931087,4.189711595492296,90.0,3.8826020692185614,46,4769.505418277796
8,407,35.0,161.0,179.0,87,1.987865095301808,72.0,2.92068758457358,103,3.775537529071388,2.9768428760460344,92.0,3.95404969085272,40,3012.744567006334
28,714,4.0,16.0,16.0,12,9.982055460071786,6.0,9.932275326957049,16,9.091165630904566,9.894223123559104,4.0,9.944744323214351,2,626.6839022375444
23,209,5.0,26.0,12.0,16,9.005616140502887,2.0,10.092441293933252,10,10.897659716283806,10.212894010616344,1.0,11.041892935793827,6,507.2880599643093
12,158,16.0,66.0,94.0,38,4.878973894755774,33.0,5.970933262675087,72,5.778920440797871,5.973892123038084,46.0,5.9306091387113655,17,2278.836274036272
43,631,1.0,3.0,0.0,2,20.066209914435028,1.0,21.00661002521736,1,22.05172962001409,20.92764803119408,0.0,21.18685943476772,0,86.56372681398169
45,657,8.0,64.0,36.0,47,7.942699869381149,11.0,8.027090242553648,32,9.135288992705387,7.90828877505491,11.0,8.02838622224358,17,3030.5727945946096
10,430,33.0,127.0,164.0,69,1.9674803659373912,63.0,2.99269787514353,80,2.856893759567786,2.9768605467427216,71.0,4.052258521611701,32,4208.777639487937
70,77,2.0,5.0,1.0,3,12.935714625144334,0.0,13.895013186185189,1,14.941947606375871,13.9314331811364,0.0,14.996740422092945,0,60.64686466751068
1,316,34.0,154.0,172.0,72,2.1173686373554053,75.0,1.9420203511388645,90,2.6507666998303683,2.143150980620566,92.0,1.9101500035213672,42,2536.3976457495064
25,483,4.0,16.0,7.0,9,12.087670572668651,3.0,13.972853053167436,4,14.086583860732269,13.99286032613331,0.0,13.990309900160616,3,929.4055794872386
94,445,37.0,145.0,183.0,72,0.7983584052096053,78.0,1.0171502713098852,63,1.072821370560806,1.2371958386784951,93.0,1.865053367851824,41,3445.100344168656
