id,information,type,province,price,land_size,price/m2,lat,long
rl-121830612,"វីឡកូនកាត់LA (លក់) នៅបុរីប៉េងហួត បឹងស្នោ(គម្រោងរ៉ូសាតូ)
តម្លៃ $ 295,000 (ចរចា)
ស្ថិតនៅផ្លូវកែង  បរិយាកាសល្អ ងាយស្រួលក្នុងការរស់នៅ
ផ្តល់ជូនសម្ភារៈមួយចំនួន
ទំហំផ្ទះ 5m x 12m សល់មុខ5m សល់ក្រោយ1.5m និងចំហៀង1.8m
មានបន្ទប់គេង4  បន្ទប់ទឹក5 បន្ទប់ទទួលភ្ញៀវ និងផ្ទះបាយ
ប្លង់រឹង(ប្លង់បុរី)
ទំនាក់ទំនង៖ 078 803 338/012 61 3131/015 779 789/078 919 789",RESIDENTIAL,Phnom Penh,295000.0,125.8,2344.992050874404,11.524933,104.956408
rl-121013867,"វីឡាភ្លោះត្រូវការលក់បន្ទាន់ តម្លៃក្រោមទីផ្សារ (L-2225)
* តម្លៃលក់៖ 295000ដុល្លារ (ចរចារបាន)កាត់ប្លង់រឹងជូនភ្ញៀវ
* ទំហំដី៖. 8 m x 22 m
* ទំហំផ្ទះ ៖ 6m x 12m
* សល់ដីខាងមុខ6m និងសល់ដីខាងក្រោយ 3m
* មាន4បន្ទប់គេង និង 5 បន្ទប់ទឹក បន្ទប់ទទួលភ្ញៀវ1 ផ្ទះបាយ1
* ចំណត់រថយន្ត1 និងផ្តល់ជូនសំភារៈ មួយចំនួន
* ផ្ទះបែទៅជើង
* ទីតាំង បុរីប៉េងហួតបឹងស្នោរគំរោង2 (អាធីណា)
សំរាប់ពត៌មានបន្ថែម
085 222 758 | 085 222 736 | 069 993 668",RESIDENTIAL,Phnom Penh,295000.0,168.0,1755.952380952381,11.524933,104.956408
rl-134315432,"ផ្ទះលក់បន្ទាន់⚡️នៅជិតស្តុបហេងតុង ក្រុងតាខ្មៅ  (ID:#D3013)
👉 តម្លៃ ៖ $295,000 (ចរចា)
👉 ទីតាំងល្អស្ថិតនៅកណ្ដាលក្រុងតាខ្មៅ ក្បែរស្ថុបហេងតុង និងជិតមាត់ទន្លេរក្រុងតាខ្មៅ ជាតំបន់ជុំវិញដោយផ្សារទំនើប និងសាលាអន្តរជាតិ ល្អសម្រាប់អាជីវកម្ម។
👉 ផ្ទះមានចំណូលពីការជួល 550$/ខែ
👉ទំហំផ្ទះ ៖ 6m x 12.5m សល់មុខ8m សល់ក្រោយ2.5m
👉 ផ្ទះមាន 3បន្ទប់គេង 4បន្ទប់ទឹក
👉 បែរមុខទៅទិសខាង កេីត
👉 ចេញសេវាផ្ទេរកម្មសិទ្ធិជូន​(ប្លង់រឹង)	
សូមទំនាក់ទំនង ៖	
☎️ (Cellcard): 078 919 789 | 012 61 31 31  	
☎️ (Smart)   : 015 779 789	
🌐https://www.c21diamondinvestments.com	
↗️Telegram: https://t.me/century21diamond",RESIDENTIAL,Kandal,295000.0,72.0,4097.222222222223,11.481382,104.944869
rl-135025355,"វីឡាភ្លោះB សម្រាប់លក់⚡️នៅបុរីប៉េងហួតបឹងស្នោ (ID:#D3303)
👉 តម្លៃ ៖ $295,000 (ចរចា)
👉ទីតាំងល្អស្ថិតនៅក្នុងបុរីប៉េងហួតបឹងស្នោ ជាតំបន់រស់នៅបែបអភិជន បរិយកាសល្អ មានផាសុខភាព និងសុវត្ថិភាព ល្អសម្រាប់ការរស់នៅ។
👉 ទំហំដី ៖ 8.1m × 25m
👉 ទំហំផ្ទះ ៖ 6m × 15m  សល់មុខ8m, សល់ក្រោយ2m, សល់ដីចំហៀង 2.1m
👉 ផ្ទះមាន 5បន្ទប់គេង 6បន្ទប់ទឹក  បន្ទប់ទទួលភ្ញៀវ1 និងផ្ទះបាយ1
👉 បែរមុខទៅទិស ត្បូងឈៀងលិច
👉 ចេញសេវាផ្ទេរកម្មសិទ្ធិជូន​(ប្លង់ត្រឹមបុរី)	
👉 អត្តលេខក្រុមហ៊ុន E-19-306
សូមទំនាក់ទំនង ៖	
☎️ (Cellcard): 078 919 789 | 012 61 31 31  	
☎️ (Smart)   : 015 779 789	
🌐https://www.c21diamondinvestments.com	
↗️Telegram: https://t.me/century21diamond",RESIDENTIAL,Phnom Penh,295000.0,200.0,1475.0,11.53378,104.955233
rl-133774146,"🔥🔥BKK1- Duplex with Special Price !!
-Queen UNIT 4bedroom, 160sqm 
- 2-story duplex unit 
- 41st Floor 
- Exclusive Offer !!!  $368,000 ==> $294,400
- Pay over 40months 
Grab the Chance now !! Limited Offer!!
☎️☎️Visit Appointment at 089 788861 | 098 889987
Direct telegram Chat at t.me/panhareth_duy
#TimeSquare6 #bkk1 #condominium #duplex",RESIDENTIAL,Phnom Penh,294400.0,,,11.552596,104.922553
rl-121671868,"ខុនដូសម្រាប់លក់និងជួលនៅSilver Town
* ទីតាំង៖ សង្កាត់បឹងកេងកង១, ខណ្ឌបឹងកេងកង, ភ្នំពេញ
* តម្លៃលក់៖ ២៩០,០០០ ដុល្លារ (ចរចារ)
* តម្លៃជួល៖ ១,៥០០ ដុល្លារក្នុងមួយខែ (ចរចារ)
* ទំហំអគារ៖ ១៣៤.៦ម៉ែត្រការ៉េ
* ទំហំខុនដូ៖ ៨១.៩ម៉ែត្រការ៉េ
* បន្ទប់គេង៖ ០២, បន្ទប់ទឹក៖ ០២
* ជាន់ទី១០
* បែរទៅទិសខាងកើត-ជើង
📞 សម្រាប់ព័ត៌មានបន្ថែម៖ 086/099-436-678 (Candy)
☎️ លេខរហ័ស៖ 078 888 165
🌍 https://rebrand.ly/4e278
សូមអរគុណ!
-----------------
Enjoy a modern lifestyle, condominiums are the best condos for living
The family and donors are also located in the center of the city and near 
St. (63), Sangkat BKK1, Khan BKK. Phnom Penh, Cambodia.
Property Details:
-Size: 134.64sqm Gross, 81.89sqm Net
-Floor: 10th floor
-2 bedrooms|2 bathroom
-Rental Price: 1,500$/month 
-Selling Price : 290,000$ 
-View : East and North 
The leasing price is inclusive of:
-24-hrs security
-24-hrs front desk 
-WiFi 
-Car parking space
-Cable TV
-Water Supply
-Swimming pool
-Gym
-VAT
The leasing price is exclusive of :
-Electricity at US$0.3/kwh
🌍 https://rebrand.ly/4e278
Contact :  Line,Telegram - 086/099-436-678  Candy
#Team_Condo",RESIDENTIAL,Phnom Penh,289999.0,,,11.551418,104.923781
rl-134893635,"ផ្ទះល្វែងលក់បន្ទាន់⚡️ក្រោយពេទ្យលោកសង្ឃ ជិតផ្លូវទេពផន (ID:#D3223)
👉 តម្លៃ ៖ $289,000 (ចរចា)
👉 ទីតាំងនៅកណ្ដាលក្រុង ក្រោយពេទ្យលោកសង្ឃ ក្បែរផ្លូវទេពផន ជិតផ្លូវធំៗ271 និងផ្សារសំណង់12មានមនុស្សរស់នៅច្រើន ងាយស្រួលសម្រាប់អាជីវកម្មគ្រប់ប្រភេទ។
👉ទំហំផ្ទះ ៖ 4.2m x 12m (ជាន់ក្រោមEo)
👉ទំហំផ្ទះ ៖ 9.5m x 12m (ជាន់ E1 & E2)
👉 ទំហំដី ៖ 6.2m x 14m​ សល់ដីមុខ2m  ដីសល់ចំហៀង 2m
👉បន្ទប់គេង5  បន្ទប់ទឹក4 ផ្ទះបាយ
👉 បែរមុខទៅទិសខាងត្បូង
👉 ចេញសេវាផ្ទេរកម្មសិទ្ធិជូន​(ប្លង់រឹង)	
👉 អត្តលេខក្រុមហ៊ុន E-19-306
សូមទំនាក់ទំនង ៖	
☎️ (Cellcard): 078 919 789 | 012 61 31 31  	
☎️ (Smart)   : 015 779 789	
🌐https://www.c21diamondinvestments.com	
↗️Telegram: https://t.me/century21diamond",RESIDENTIAL,Phnom Penh,289000.0,84.0,3440.4761904761904,11.563422,104.895796
rl-121552251,"ផ្ទះលក់នៅផ្លូវជាតិលេខ4 ក្បែរផ្សារបែកចាន
តម្លៃ $ 288,000 (ចរចា)
ទីតាំងនៅផ្លូវជាតិលេខ4 ក្បែរផ្សារបែកចាន សួនឧស្សាហកម្មឈុនហុង រោងហចក្រស៊ីភី និងផ្សារលក់ដុំចិនធំទី1
 ល្អសម្រាប់ប្រកបអាជីវកម្មគ្រប់ប្រភេទ
ទំហំដី 6m x 43.8m
កាត់រឹងប្លង់ជូន
ទនាក់ទំនង៖ 012 61 31 31/015 779 789/078 919 789",RESIDENTIAL,Kandal,288000.0,262.8,1095.890410958904,11.510962,104.748437
rl-134305395,"ផ្ទះលក់បន្ទាន់⚡️នៅទល់មុខព្រលានយន្តហោះ ពោធិ៍ចិនតុង (#DN2923)
👉 តម្លៃ ៖ $285,000 (ចរចា)
👉ទីតាំង ស្ថិតនៅទល់មុខព្រលានយន្តហោះពោធិ៍ចិនតុង ជិតផ្លូវសហពន្ធ័រុស្ស៊ី ជាតំបន់មានមនុស្សរស់នៅអ៊ូអរ ល្អសម្រាប់រស់នៅ និងបើកអាជីវកម្មបាន។
👉 ផ្ទះមានចំណូលពីការជួល $1,00/ខែ
👉 ទំហំផ្ទះ ៖ 9m x 15m  មុខផ្ទះសល់ 4m ខាងក្រោយសល់ 3m
👉 ផ្ទះមាន បន្ទប់គេង10 និងបន្ទប់ទឹក 12 ផ្ទះបាយ បន្ទប់ទទួលភ្ញៀវ
👉 ទំហំដី ៖ 9m x 22m
👉 ផ្ទះបែរទៅទិសលិច
👉 ចេញសេវាផ្ទេរកម្មសិទ្ធិជូន​(ប្លង់រឹង)	
សូមទំនាក់ទំនង ៖	
☎️ (Cellcard): 078 919 789 | 012 61 31 31  	
☎️ (Smart)   : 015 779 789	
🌐https://www.c21diamondinvestment.com	
↗️Telegram: https://t.me/century21diamond",RESIDENTIAL,Phnom Penh,285000.0,198.0,1439.3939393939395,11.554446,104.830478
rl-134663870,"ផ្ទះអាជីវកម្មកែង សម្រាប់លក់⚡️ នៅបុរី Mekong Royal ជ្រោយចង្វារ​  (ID:#D3141) 
👉តម្លៃ ៖​ $285,000 (តម្លៃចរចា)
👉ទីតាំងនៅជាប់ផ្លូវធំ ក្នុងបុរីមេគង្គរ៉ូយ៉ាល់ ជ្រោយចង្វា ផ្លូវជាតិលេខ6A​ តំបន់មានមនុស្សរស់នៅអ៊ូអរ ជុំវិញដោយបុរី ផ្សារ សាលាអន្តរជាតិ ល្អសម្រាប់រស់នៅ និងប្រកបអាជីវកម្ម។ 
👉ទំហំផ្ទះ​ ៖ 4.2m x 16m 
👉សល់មុខផ្ទះ 7m សល់ខាងក្រោយ 2m និងសល់ចំហៀង 2m
👉​មានបន្ទប់គេង​4 បន្ទប់ទឹក5  ផ្ទះបាយ​ និងកន្លែងទទួលភ្ញៀវ
👉ទំហំដី ៖  6.2m x 25m
👉បែរមុខទៅទិសជេីង
👉 ចេញសេវាផ្ទេរកម្មសិទ្ធិជូន​(ប្លង់ត្រឹមបុរី)	
👉 អត្តលេខក្រុមហ៊ុន E-19-306
សូមទំនាក់ទំនង ៖	
☎️ (Cellcard): 078 919 789 | 012 61 31 31  	
☎️ (Smart)   : 015 779 789	
🌐https://www.c21diamondinvestments.com	
↗️Telegram: https://t.me/century21diamond",RESIDENTIAL,Phnom Penh,285000.0,155.0,1838.7096774193549,11.660276,104.909743
rl-134893632,"វីឡាកូនកាត់A លក់បន្ទាន់⚡️នៅបុរី One Tropica ជិតអុីអន២ (ID:#D3226)
👉 តម្លៃ ៖ $285,000  (ចរចា)
👉 ទីតាំងល្អ ស្ថិតក្នុងបុរី One Tropica មហាវិថីហាណូយ ជាតំបន់ជុំវិញដោយបុរីធំៗ ផ្សារទំនើបអុីអនសែនសុខ និងក្រសួងដែនដី មានផាសុខភាពល្អសម្រាប់រស់នៅ ។
👉 ទំហំដី ៖ 5m x 21m​
👉ទំហំផ្ទះ ៖ 5m x 13m    
👉បន្ទប់គេង4  បន្ទប់ទឹក5 បន្ទប់ទទួលភ្ញៀវ 1 ផ្ទះបាយ 1 
👉បន្ទប់ហាត់ប្រាណ1  បន្ទប់ទទួលទានអាហា1 
👉 បែរមុខទៅទិសខាងត្បូង
👉 ចេញសេវាផ្ទេរកម្មសិទ្ធិជូន​(ប្លង់ត្រឹមបុរី)	
👉 អត្តលេខក្រុមហ៊ុន E-19-306
សូមទំនាក់ទំនង ៖	
☎️ (Cellcard): 078 919 789 | 012 61 31 31  	
☎️ (Smart)   : 015 779 789	
🌐https://www.c21diamondinvestments.com	
↗️Telegram: https://t.me/century21diamond",RESIDENTIAL,Phnom Penh,285000.0,105.0,2714.285714285714,11.579651,104.857043
rl-134663847,"ផ្ទះអាជីវកម្មសម្រាប់លក់⚡️នៅបុរី ប៉េងហួតបឹងស្នោរ (ID:#D3164)
👉តម្លៃ ៖ $285,000 (ចរចា)
👉ទីតាំងក្នុងបុរីប៉េងហួតបឹងស្នោ ស្ថិតនៅលើផ្លូវធំ មានមនុស្សចេញចូលច្រើន មានផាសុខភាព ល្អសម្រាប់រស់នៅ និងបើកអាជីវកម្មផ្សេងៗ។
👉 ទំហំដី ៖ 4.5m x 20m
👉 ទំហំផ្ទះ ៖ 4.5m x 12m , ផ្ទះសល់ខាងមុខ 6m, ខាងក្រោយសល់ 2m
👉 ផ្ទះមាន 4បន្ទប់គេង 5បន្ទប់ទឹក ផ្ទះបាយ បន្ទប់ទទួលភ្ញៀវ
👉 បែរមុខទៅទិសខាងកើត
👉 ចេញសេវាផ្ទេរកម្មសិទ្ធិជូន​(ប្លង់ត្រឹមបុរី)	
👉 អត្តលេខក្រុមហ៊ុន E-19-306
សូមទំនាក់ទំនង ៖	
☎️ (Cellcard): 078 919 789 | 012 61 31 31  	
☎️ (Smart)   : 015 779 789	
🌐https://www.c21diamondinvestments.com	
↗️Telegram: https://t.me/century21diamond",RESIDENTIAL,Phnom Penh,285000.0,90.0,3166.6666666666665,11.53378,104.955233
rl-121013791,"វីឡាភ្លោះ សម្រាប់លក់ នៅបុរី ឌឹមេគង្គ រ៉ូយ៉ាល់ ផ្លូវជាតិលេខ 6A!!
ទីតាំង៖ សង្កាត់ព្រែកលាភ ខណ្ឌជ្រោយចង្វារ រាជធានីភ្នំពេញ
•តម្លៃលក់៖ ២៨០,០០០ដុល្លារ (ចរចារបាន)
* ទំហំដី៖ ៩ម x ២០ម សល់ដីមុខផ្ទះ ៦ម និងសល់ដីខាងក្រោយ ២ម
* ទំហំផ្ទះ ៖ ៦ម x ១២ម
* មាន ៤ បន្ទប់គេង និង ៥ បន្ទប់ទឹក
បន្ទប់ទទួលភ្ញៀវ ១, ផ្ទះបាយ ១, បន្ទប់ទទួលទាន ១
ទីធ្លារសួន និងចំណត់រថយន្ត២
📞សំរាប់ពត៌មានបន្ថែម :  085 222 928/ 085 222 759/069 993 667",RESIDENTIAL,Phnom Penh,280000.0,180.0,1555.5555555555557,11.660139,104.909685
rl-121614971,"🏠 វីឡាភ្លោះ សម្រាប់លក់នៅបុរីវិមានភ្នំពេញ (8) 
* ទីតាំង៖ សង្កាត់ច្រាំងចំរេះ១, ខណ្ឌឬស្សីកែវ, រាជធានីភ្នំពេញ
* តម្លៃលក់៖ ២៨០,០០០ ដុល្លារ (ប្លង់ទន់) ចរចារ
* សម្ភារៈពេញ
* ទំហំដី៖ ៧ម x ២១ម
* ទំហំផ្ទះ៖ ៦ម x ១២ម (សល់ដីមុខ៖ ៧ម, សល់ដីក្រោយ៖ ២ម)
* បន្ទប់គេង៖ ០៤, បន្ទប់ទឹក៖ ០៥
* បន្ទប់ទទួលភ្ញៀវ ០១, ផ្ទះបាយ ០១, បន្ទប់ទទួលទាន ០១,
បន្ទប់អ្នកបំរើ ០១ និងចំណតរថយន្ត ០៣
* បែរទៅទិសខាងជើង-លិច
📞 សម្រាប់ព័ត៌មានបន្ថែម: 085 335 777
📧 អ៊ីមែល៖ info.c21mekong.com
🌍 https://rebrand.ly/j77gpya
សូមអរគុណ!
----------------------
🏠 Twin villa for sale at Borey Vimean Phnom Penh (8)
* Location: chrang chamres I, russei keo, phnom penh 
* Sale price: $280,000 (soft title) negotiable
* Full furniture
* Land size: 7m x 21m
* House size: 6m x 12m (front land: 7m, back land: 2m)
* Bedroom:  04, Bathroom: 05
* Living room: 1, Kitchen: 1, Dining room: 1, Maid room: 1
and Parking: 3
* Direction: North-West
📞 More detail information: 085 335 777
📧 Email: info.c21mekong.com.kh
🌍 https://rebrand.ly/j77gpya
Thank you!!
#Team_Camko (Mr. Ney Chanrith)",RESIDENTIAL,Phnom Penh,280000.0,147.0,1904.7619047619048,11.632385,104.884868
rl-121412480,"ផ្ទះលក់ នៅសង្កាត់ព្រៃស 
 តម្លៃ 280,000 $ (ចរចា)
 ស្ថិតនៅផ្លូវធំ ងាយស្រួល​ក្នុងការប្រកបអាជីវកម្ម
 ទំហំផ្ទះ 4.2m x 16m សល់មុខ5m ក្រោយ1.5m និងចំហៀង4.5m
 មានបន្ទប់គេង4 បន្ទប់ទឹក5
 កាត់ប្លង់រឹងជូន
 ទំនាក់ទំនង៖ 085 909 068/ 012 61 31 31/ 015 779 789 / 078 919 789",RESIDENTIAL,Phnom Penh,280000.0,218.25,1282.9324169530355,11.492978,104.861209
rl-121434157,"ផ្ទះល្វែងអាជីវកម្មសម្រាប់ជួល
តម្លៃ៖ 800$ (ចរចារ)
ទីតាំងស្ថិតនៅ​ក្នុងបុរីពិភពថ្មី ឡាសែនសុខ
ទំហំផ្ទះ ៖ 4.2m x 16m
បន្ទប់គេង ៖ 4
បន្ទប់ទឹក ៖ 5
សល់មុខ​ ៖​ 7m
ក្បែរផ្សារទំនើប Aeon 2 ផ្សារ Makro ក្បែរសាលារៀន ងាយស្រួលដល់ការរស់នៅ និងប្រកបអាជីវកម្ម
ព័ត៌មានបន្ថែមសូមទំនាក់ទំនងទូរស័ព្ទលេខ 015333316/ 099202058",RESIDENTIAL,Phnom Penh,280000.0,,,11.595426,104.885314
rl-121325918,"ផ្ទះល្វែងលក់នៅទួលពង្រ
- តម្លៃលក់: 280,000$ (ចរចារ) (L-3267)
- សម្ភារះក្នុងផ្ទះ: ទូឈើ
- ទំហំផ្ទះ: 8.2m x 11m
- ទំហំដី : សល់ខាងក្រោយ 1,5m ខាងមុខ 7m, ខាងចំហៀង 1m
- បន្ទប់ : 4 បន្ទប់គេង , 6បន្ទប់ទឹក 
- ប្លង់: រឹង
- បែរមុខទៅទិសខាង: ត្បូង
- ទីតាំង : ផ្ទះល្វែងទួលពង្រ
-ពិពណ៌នា: ទីប្រជុំជន,មានមនុស្សរស់នៅច្រើន,មានសុវត្ថិភាពខ្ពស់,ជិតមន្ទីរពេទ្យ,សាលារៀន។
- E0+E1",RESIDENTIAL,Phnom Penh,280000.0,179.4,1560.7580824972129,11.551613,104.871103
rl-134458506,"Brand New 3-Bedroom Condo with Stunning River Views
Are you in search of a luxurious new home in one of the most sought-after locations? Look no further than The PEAK - Diamond Island. This brand new condo is a perfect blend of modern elegance and comfort, offering an incredible living experience in a vibrant community.
Property Highlights
🏡 3 Spacious Bedrooms | 2 Modern Bathrooms
Enjoy the ample space with three well-sized bedrooms and two contemporary bathrooms. This layout is ideal for families, professionals, or anyone seeking a sophisticated living environment.
📏 128sqm Gross | 89sqm Net
With a generous gross area of 128 square meters and a net area of 89 square meters, this property ensures plenty of room for relaxation and entertainment.
🌅 Breathtaking River View
Wake up to stunning river views every day. The condo’s position offers a picturesque backdrop that enhances your living experience.
💰 Competitive Price: $280,000 (Negotiable)
This exceptional property is available for a competitive price of $280,000, with the flexibility to negotiate. It’s an unbeatable deal for a condo of this caliber.
Why Choose The PEAK - Diamond Island?
Modern Amenities
The PEAK - Diamond Island is renowned for its high-end amenities and top-notch facilities, ensuring a comfortable and convenient lifestyle.
Prime Location
Situated on Diamond Island, this condo provides easy access to local shops, dining options, and recreational facilities, making it a prime location for urban living.
Investment Potential
With its attractive price point and desirable features, this property represents a fantastic investment opportunity. The real estate market in this area is booming, and this condo is poised for value appreciation.
Schedule Your Viewing Today!
Don’t miss out on this incredible opportunity to own a beautiful new condo at The PEAK - Diamond Island. For more information or to schedule a viewing, contact:
📞 Visit Appointment: 089788861
📲 Contact: T.me/panhareth_duy",RESIDENTIAL,Phnom Penh,280000.0,,,11.548328,104.932617
rl-135320117,"ផ្ទះលក់បន្ទាន់⚡️នៅក្បែផ្សាដេរប៉ូ  (ID: #D3373)
👉 តម្លៃ ៖ $280,000 (ចរចា)
👉 ទីតាំងនៅកណ្ដាលក្រុង ក្បែរផ្សារដេប៉ូ​ តំបន់ទីប្រជុំជន់ ជុំវិញដោយផ្សារទំនើប ល្អសម្រាប់រស់នៅ និងបើកអាជីវកម្មបាន។
👉 ទំហំដី ៖ 4.2m x 17m
👉 ទំហំផ្ទះ៖ 4.2m x 14m
👉 បន្ទប់គេង 5 បន្ទប់ទឹក 4
👉 បែរមុខទៅទិសត្បូង
👉 ចេញសេវាផ្ទេរកម្មសិទ្ធិជូន​(ប្លង់រឹង)	
👉 អត្តលេខក្រុមហ៊ុន E-19-306
សូមទំនាក់ទំនង ៖	
☎️ (Cellcard): 078 919 789 | 012 61 31 31  	
☎️ (Smart)   : 015 779 789	
🌐https://www.c21diamondinvestments.com	
↗️Telegram: https://t.me/century21diamond",RESIDENTIAL,Phnom Penh,280000.0,68.0,4117.64705882353,11.566134,104.903746
rl-121732791,"[English Below]
🏠 វីឡាភ្លោះ សម្រាប់លក់និងជួលនៅបុរីប៉េងហួត បឹងស្នោរ
* ផ្តល់ជូនសម្ភារៈពេញ, ផ្ទះថ្មីស្អាត
* ទីតាំងនៅ សង្កាត់និរោធ, ខណ្ឌច្បារអំពៅ, រាជធានីភ្នំពេញ
* តម្លៃលក់៖ ២៧៩,០០០ ដុល្លារ (ចរចារ) ប្លង់រឹង
* តម្លៃជួល៖ ៩០០ ដុល្លារ (ចរចារ)
* ទំហំដី៖ ៨ម x ២០ម
* ទំហំផ្ទះ៖ ៦ម x ១២ម (សល់ដីមុខ៖ ៦ម, សល់ដីក្រោយ៖ ២ម)
* បន្ទប់គេង៖ ០៤, បន្ទប់ទឹក៖ ០៥
* បន្ទប់ទទួលភ្ញៀវ ០១, ផ្ទះបាយ ០១, បន្ទប់ទទួលទាន ០១
និងចំណតរថយន្ត ០២
* បែរទៅទិសខាងជើង
📞 សម្រាប់ព័ត៌មានបន្ថែម: 095 966 777
📧 អ៊ីមែល៖ info.c21mekong.com.kh
🌍 https://rebrand.ly/bc89d
សូមអរគុណ!
-----------------
🏠 Twin villa for sale ad rent at Borey Peng Hout Boeung Snor
* Address: Nirut, Chbar Ompov, Phnom Penh
* Sale price: $279,000 (negotiable) hard title
* Rent price: $900/month (negotiable)
* Land size: 8m x 20m
* House size: 6m x 12m (front land: 6m , back land: 2m)
* Bedroom: 04, Bathroom: 05
* Living room: 1, Kitchen: 1, Dining room: 1
and Parking: 1
📞 More detail information: 095 966 777
📧 Email: info.c21mekong.com.kh
🌍 https://rebrand.ly/bc89d
Thank you!!
#Team_PH (Mr. Tes Chanti)",RESIDENTIAL,Phnom Penh,279000.0,160.0,1743.75,11.524933,104.956408
rl-134443226,"ផ្ទះអាជីវកម្មសម្រាប់លក់⚡️នៅបុរី ភ្នំពេញផាកលេីផ្លូវជាតិ 6A  (ID:#D3076)
👉 តម្លៃ ៖ $279,000 (ចរចា)
👉 ទីតាំងក្នុងបុរីភ្នំពេញផាកផ្លូវជាតិលេខ៦ ជិតផ្សារម៉ាក្រូ និងគម្រោងធំៗ នៅជុំវិញ ផ្ទះថ្មីស្អាត ជាប់ផ្លូវភ្លោះមេក្នុងបុរី មានមនុស្សរស់នៅអ៊ូអរ ល្អសម្រាប់អាជីវកម្មគ្រប់ប្រភេទ ។ 
👉 ទំហំផ្ទះ ៖ 4.2m x 18.9m​ ,សល់មុខផ្ទះ9m , សល់ដីខាងក្រោយ 8m
👉 ផ្ទះមាន 5បន្ទប់គេង 6បន្ទប់ទឹក ផ្ទះបាយ បន្ទប់ទទួលភ្ញៀវ
👉 ទំហំដី ៖ 4.2m x 35.9m
👉 បែរមុខទៅទិសខាងត្បូង
👉 ចេញសេវាផ្ទេរកម្មសិទ្ធិជូន(ប្លង់រឹង) 
👉 អត្តលេខក្រុមហ៊ុន E-19-306
សូមទំនាក់ទំនង ៖	
☎️ (Cellcard): 078 919 789 | 012 61 31 31  	
☎️ (Smart)   : 015 779 789	
🌐https://www.c21diamondinvestments.com	
↗️Telegram: https://t.me/century21diamond",RESIDENTIAL,Phnom Penh,279000.0,147.0,1897.9591836734694,11.660276,104.909743
rl-134903959,"ផ្ទះអាជីវកម្ម សម្រាប់លក់⚡️ នៅបុរីអរគីដេរ ជ្រោយចង្វារ (ID:#D3251) 
👉តម្លៃ ៖ $279,000 (ចរចា)
👉ទីតាំងល្អ ស្ថិតក្នុងបុរីអរគីដេជ្រោយចង្វា ពទ្ធ័ជុំវិញដោយគម្រោងបុរីធំៗ   អាគាររដ្ឋ ថ្មីៗ  មានមនុស្សរស់នៅច្រេីន ងាយស្រួសលម្រាប់អាជីវកម្មគ្រប់ប្រភេទ។ 
👉ទំហំដី ៖  6.5m x 26m
👉ទំហំផ្ទះ ៖ 4.5m x 18m សល់ខាងមុខផ្ទះ 6m សល់ក្រោយ 2m សល់ចំហៀង2 
👉 មានបន្ទប់គេង 4 បន្ទប់ទឹក5   បន្ទប់ដាក់ឥវ៉ាន់មួយ
👉មានផ្ទះបាយ និងកន្លែងទទួលភ្ញៀវ
👉បែរមុខទៅទិសលិច
👉 ចេញសេវាផ្ទេរកម្មសិទ្ធិជូន​(ប្លង់ត្រឹមបុរី)	
👉 អត្តលេខក្រុមហ៊ុន E-19-306
សូមទំនាក់ទំនង ៖	
☎️ (Cellcard): 078 919 789 | 012 61 31 31  	
☎️ (Smart)   : 015 779 789	
🌐https://www.c21diamondinvestments.com	
↗️Telegram: https://t.me/century21diamond",RESIDENTIAL,Phnom Penh,279000.0,156.0,1788.4615384615386,11.660276,104.909743
rl-133774147,"🔥🔥BKK1- Duplex with Special Price !!
- KING UNIT 4bedroom, 170sqm 
- 2-story duplex unit 
- 38th Floor 
- Located at BKK1, street 302
- Exclusive Offer !!!  $340,000 ==> $272,000
- Pay over 40months 
Grab the Chance now !! Limited Offer!!
☎️☎️Visit Appointment at 089 788861 | 098 889987
Direct telegram Chat at t.me/panhareth_duy
#TimeSquare6 #bkk1 #condominium #duplex",RESIDENTIAL,Phnom Penh,272000.0,,,11.552596,104.922682
rl-121013862,"Olympia city is a modern design condominium, giving you the modern living in the bustling city.
📢Available for sale now,
👉 Price: $ 272,000
👉 Size: 103m², 2 bedrooms
👉 20th Floor, South View
👉 Full Decor, Fully Furnished
👉 Located in central of Phnom Penh City.",RESIDENTIAL,Phnom Penh,272000.0,,,11.561099,104.912425
